index,max_temp_scaled,weekly,items,daily,month_category_mean_sales_AMT,price,weekofyear,mcode,accumulated_exposure_time,sim_salesAMT_new,rain_per_hour,time_hour,plus_set,상품군,xgboost,lgbm,salesAMT,xg_mape,lg_mape
10901,6.574443434,-0.06717408,2,0.229746207,21180259.42,89000,17,100251,40,26710031.75,0,14,0,의류,9722114,11691221.36,13214000,26.42565461,11.52397945
10704,1.274443434,0.285390468,4,0.261774292,17244798.05,198000,16,100837,40,5746769.231,0.2,15,0,주방,4364347.5,4514433.606,5933000,26.43944885,23.90976562
33620,15.52555657,-0.057391615,2,0.211781816,30657781.82,49900,50,100463,60,5460000,0,10,0,의류,27778920,28332514.54,37766000,26.44463274,24.97877843
18706,8.374443434,-0.083795843,1,0.319832723,42318185.29,54900,28,100169,20,47462260.87,2.7,16,0,농수축,36394600,37385177.37,28782000,26.44916962,29.89082541
27201,8.874443434,-0.116415152,4,0.709121477,18339468.33,168000,40,100448,20,10006881.36,0,21,0,주방,13359030,13120811.34,18164000,26.45325919,27.76474709
3445,20.22555657,-0.116415152,1,0.232774122,17600938.68,60900,6,100088,40,31927133.33,0,10,1,주방,56600980,49034248.09,44756000,26.46568058,9.559049273
25133,5.174443434,0.17401606,1,0.146831877,19459042.06,268000,37,100397,40,24280400,0.3,18,0,생활용품,31543506,31128480.21,24942000,26.46742843,24.80346489
25382,11.57444343,-0.11519291,7,-0.204211254,17189035.5,590000,38,100786,60.2,5772200,0,24,0,잡화,3251640.8,3515373.582,2571000,26.47377674,36.73176127
16399,8.474443434,0.027469028,2,0.03553095,14385833.72,1359000,24,100155,30,30929463.33,2.1,20,0,가전,31890984,34214522.82,43374000,26.47442247,21.11743712
2806,16.12555657,-0.060651271,1,0.229746207,23619137.55,299000,5,100271,60,22797000,0,14,0,의류,37656180,38994707.74,51225000,26.48866764,23.87563154
4222,17.42555657,0.027469028,4,0.033300466,18848399.22,1259000,7,100577,60,7956207.792,0,10,0,가전,40092012,42637184.61,31694000,26.49716666,34.52762228
29155,4.874443434,-0.061917881,3,0.699480095,14808964.82,699000,43,100594,40,17297555.56,0,22,0,가구,8969100,8279376.893,12203000,26.50086044,32.15293868
7645,10.72555657,0.027469028,6,-0.11245569,18582362.35,1019000,12,100152,40,23954200,0,9,0,가전,17119750,14317657.84,13533000,26.50373162,5.798107148
17328,10.57444343,-0.046117263,2,0.272063351,14283368.6,89000,26,100742,60,17662866.67,0,10,0,잡화,26072840,22378710.5,20610000,26.5057739,8.581807351
6894,7.625556566,-0.060651271,2,0.078251851,20765840.74,59900,11,100377,60,9150923.077,0,11,0,의류,16936770,17642775.85,13388000,26.50709591,31.78051874
27772,0.874443434,-0.057391615,1,0.096874234,22330113.01,39900,41,100353,60,28509733.33,0,8,0,의류,31405892,36825445.37,24824000,26.51422817,48.34613828
4050,12.62555657,-0.052175291,1,0.312514536,25598745.9,189000,7,100501,20,18343333.33,0,19,0,생활용품,13333596,18936483.72,18145000,26.51641775,4.361993515
9007,1.725556566,-0.116415152,4,0.261774292,17244798.05,289000,14,100765,60,15741303.03,0,15,0,주방,12782996,11482690.63,17396000,26.51761324,33.99235097
8515,10.52555657,-0.166125508,2,-0.360655115,20765840.74,69900,14,100127,60,16554928.57,0,25,0,의류,19131656,16771950.23,15121000,26.52374843,10.91826092
13262,9.074443434,-0.046117263,3,0.069650581,17716667.6,158000,20,100735,60,4655222.222,0,8,0,잡화,11681726,14872099.83,15899000,26.52540411,6.458897863
8348,10.52555657,0.232652217,4,0.336260727,16204961.94,168000,13,100448,60,10006881.36,0,16,0,주방,25329440,27134414.45,34478000,26.53448576,21.29933739
32557,12.72555657,0.065586436,6,0.536846909,12016120.57,1120000,48,100373,40,4904111.111,0,23,0,가구,6104144,7890346.323,4824000,26.53698176,63.56439309
20431,6.974443434,-0.060947394,3,0.12774552,24710796.2,89000,30,100224,60,9287629.63,20.7,19,0,속옷,8251960,8678665.664,11234000,26.54477479,22.74643347
4460,13.02555657,0.013223992,4,0.298553202,18848399.22,1259000,8,100577,60,7956207.792,0,21,0,가전,41679130,37341385.51,56754000,26.56177538,34.20483929
13519,9.374443434,0.047146549,4,0.432869159,14765204.95,509000,20,100290,40,6388224.49,0,22,0,가전,22270552,25587478.77,17596000,26.56599227,45.41645127
5184,6.925556566,-0.06717408,1,0.096874234,23619137.55,159000,9,100816,40,45924083.33,0,8,0,의류,17926906,18332082.32,14164000,26.5666902,29.42729683
404,17.82555657,0.027469028,6,0.298553202,16204862.75,2130000,1,100148,20,11509600,0,21,0,가전,11376758,9877787.521,15493000,26.56839863,36.24354534
5925,6.025556566,-0.100313128,3,0.12774552,24775554.74,89000,10,100610,40,7031666.667,0,19,1,속옷,19514628,19409888.03,26579000,26.57877272,26.97284311
10223,3.674443434,-0.090415159,4,0.767861733,17244798.05,148000,16,100448,40,8373454.545,0,23,0,주방,9359730,10372217.46,12748000,26.5788359,18.63651196
21539,11.37444343,-0.083385523,4,0.298146126,20216423.08,178000,32,100448,20,19708062.15,2.3,17,0,주방,5950262.5,5596980.538,8107000,26.6033983,30.96113806
30600,1.725556566,0.17401606,3,0.64672359,18005336.11,198000,45,100372,20,15748911.11,0,22,0,생활용품,9165618,7550509.041,12488000,26.60459641,39.53788404
28868,5.674443434,-0.079733334,1,-0.51851627,34946095.54,39900,43,100319,57.18333333,12042000,0,25,0,이미용,22244476,21399706.17,17569000,26.61207809,21.80378036
28681,3.974443434,0.184625904,2,-0.467612803,22330113.01,79000,42,100584,60,12771222.22,0,6,0,의류,34711892,25886253.5,27414000,26.62104034,5.572869691
22959,11.47444343,-0.064480057,1,-0.443862404,27131316.13,59900,34,100442,20,38148733.33,0.5,25,1,속옷,11873336,10767396.72,9377000,26.62190466,14.82773514
13698,2.674443434,0.089832959,8,0.298553202,14765204.95,2800000,20,100148,20,11294175.82,4.2,21,0,가전,8247025.5,9280368.153,6513000,26.62406725,42.48991483
31788,1.225556566,0.184754912,1,0.125426597,25777141.76,79900,47,100277,60,34578166.67,0,8,0,속옷,68169140,69834121.69,53830000,26.63782278,29.73085955
15875,2.974443434,-0.041572171,2,0.12774552,37108629.33,69000,24,100618,60,9287629.63,3.5,19,1,속옷,15603298,14677742.14,12321000,26.63986689,19.12784789
26913,5.274443434,-0.083385523,2,-0.464241256,18339468.33,80000,40,100667,60,6779666.667,4.6,6,0,주방,9402342,8348020.253,12817000,26.64163221,34.86759575
30472,5.925556566,-0.116415152,1,0.087602371,23444860.13,79900,45,100241,60,36406666.67,0,13,1,주방,36210036,34996751.43,28591000,26.64837187,22.40478273
33186,14.02555657,0.280671884,1,0.006121088,47363892.02,39800,49,100074,60,43035875,0,12,1,이미용,62922784,69205902.58,85787000,26.65230862,19.32821689
6727,10.42555657,-0.061928609,2,0.175723376,20765840.74,69900,11,100346,60,22733285.71,0,19,0,의류,17290800,16748465.85,13652000,26.65397011,22.68140825
327,14.82555657,-0.060651271,2,0.533182968,22871352.15,69900,1,100377,60,9879714.286,0,22,0,의류,23697268,23475226.79,32311000,26.65882207,27.34602213
26187,7.574443434,-0.068335996,1,0.319832723,42699481.74,39900,39,100499,40,36863473.68,0,16,1,농수축,43440750,43019859.45,34297000,26.66049509,25.43330161
11040,6.974443434,-0.061928609,2,0.175723376,21180259.42,69900,17,100127,40,16429000,1.9,19,0,의류,17347568,18923017.33,23654000,26.66116513,20.00077225
3457,20.22555657,-0.116415152,4,0.087602371,17600938.68,218000,6,100837,40,14761814.81,0,13,0,주방,16190258,14993926.82,22077000,26.66459211,32.08349497
18418,13.57444343,0.280671884,1,0.006121088,33703000,39800,27,100074,40,43035875,0,12,1,이미용,41039504,41980787.59,55993000,26.70600968,25.024936
29355,1.525556566,0.247577794,1,0.324987012,42026068.6,36900,43,100523,40,9210666.667,0,11,0,농수축,48647744,51844094.53,38394000,26.70663124,35.03176156
11415,2.325556566,0.285390468,4,0.087602371,17244798.05,198000,17,100837,40,5746769.231,0,13,0,주방,4891815,5446059.983,6676000,26.7253595,18.42330762
3121,15.92555657,-0.06717408,1,-0.360655115,23619137.55,39900,6,100342,40,14147666.67,0,25,0,의류,10332850,10289495.87,14102000,26.72776911,27.03520158
4870,8.125556566,0.044565336,3,0.532461434,13707665.07,598000,8,100205,60,18544701.92,0,21,0,가구,30582214,29294620.7,24131000,26.73413452,21.39828725
30253,2.425556566,-0.044419378,1,-0.137797745,25777141.76,69900,45,100445,40,34658555.56,0,7,1,속옷,37950076,37674595.98,51802000,26.74013359,27.27192776
4080,12.62555657,-0.083072095,1,0.072219313,24368974.19,99000,7,100742,40,27468133.33,0,23,0,잡화,40185476,38089167.9,54875000,26.76906424,30.58921568
29021,1.774443434,-0.062941971,1,0.059937028,34946095.54,69900,43,100244,40,13106666.67,0,13,0,이미용,30632424,31526377.52,41834000,26.77624898,24.63934235
3760,16.92555657,-0.085322738,1,0.387050417,42765882.56,50900,7,100199,40,36571688.89,0,18,0,농수축,39298296,37984737.71,30998000,26.77687593,22.53931773
24616,9.074443434,-0.085322738,1,0.242579205,42699481.74,49900,37,100323,60,53200400,0,10,0,농수축,78951144,77616713.86,107842000,26.78998535,28.02737907
6855,8.925556566,0.047146549,4,0.018343038,18582362.35,1089000,11,100577,20,7956207.792,0,24,0,가전,7579784.5,3462489.416,5978000,26.7946554,42.07946777
16202,9.874443434,-0.107315549,1,-0.204211254,14283368.6,188000,24,100184,60,18276686.27,0,24,0,잡화,25055710,24119217.08,34231000,26.80403728,29.53984086
30131,1.374443434,-0.057967015,3,0.64672359,18005336.11,148000,45,100372,40,22212666.67,0,22,0,생활용품,4639876.5,8260073.622,6339000,26.80428301,30.30562584
5025,5.225556566,0.247577794,1,0.319832723,42765882.56,39900,8,100435,20,33518000,0,16,0,농수축,49821820,51064071.04,39290000,26.80534487,29.9670935
30380,5.325556566,-0.083072095,7,0.275019579,18018318.18,2090000,45,100786,60.2,5972421.053,0,15,1,잡화,17652170,17995941.05,13920000,26.81156609,29.28118573
6308,4.025556566,0.180635192,2,0.319832723,36274390.48,49900,10,100322,40,66505301.89,0,16,0,농수축,9174182,12802415.55,12536000,26.81731015,2.125203835
9890,1.025556566,0.184754912,1,0.588275586,25986252.87,139000,15,100607,20,11229777.78,0,22,1,속옷,18000852,19732377.41,14192000,26.83802142,39.03873596
9319,1.725556566,-0.164528347,3,0.198031164,15906909.91,52000,15,100489,20,6874555.556,0,11,0,잡화,8465488,7422073.155,6674000,26.84279293,11.20876768
6228,5.525556566,-0.116415152,4,0.202477446,16204961.94,218000,10,100837,60,14761814.81,0,19,0,주방,18819274,21269158.43,25726000,26.84725958,17.32426949
18759,8.374443434,-0.083072095,2,-0.204211254,15178712.42,178000,28,100292,20,10072333.33,2.7,24,0,잡화,5867198,7216928.628,8021000,26.8520384,10.02457764
20850,8.574443434,-0.104576446,1,0.286445463,27792072.46,59000,31,100055,20,19383000,26.3,9,0,건강기능,22343438,23033457.44,17612000,26.86485351,30.78274724
1686,10.42555657,0.027469028,6,0.03553095,16204862.75,1080000,3,100575,20,19980500,0,20,0,가전,7686950,6329263.665,10514000,26.88843447,39.80156301
24570,8.374443434,0.247577794,1,0.692004755,42699481.74,36900,36,100523,40,9210666.667,0,21,0,농수축,53895180,50164615.66,73723000,26.89502598,31.95527086
24908,3.974443434,-0.057391615,1,0.078251851,20562719.3,109000,37,100095,10,6950000,1.4,11,1,의류,3321062,4618998.351,4543000,26.89716047,1.672867064
1249,16.32555657,-0.181430272,1,-0.444478125,19176000,74900,3,100651,40,10693333.33,0,6,0,건강기능,11828214,11485732.17,16181000,26.90059947,29.01716721
33829,12.52555657,0.231969029,2,0.275612163,30657781.82,69000,50,100423,20,39548222.22,0,15,0,의류,19579034,17341154.71,15428000,26.90584651,12.4005361
30129,1.374443434,-0.057967015,3,0.64672359,18005336.11,198000,45,100372,40,15748911.11,0,22,0,생활용품,18499756,22617616.11,25312000,26.91310051,10.64468982
3803,15.22555657,-0.090415159,4,0.232774122,17600938.68,158000,7,100448,20,15689641.03,0,10,0,주방,10172930,8880241.815,8015000,26.92364317,10.79528153
16205,9.874443434,-0.060947394,1,-0.443862404,37108629.33,119000,24,100098,53.16666667,11913111.11,0,25,0,속옷,21896510,21225791.15,29966000,26.92881933,29.16708554
15002,4.774443434,-0.009331447,6,0.699480095,11758076.27,749000,22,100203,60,5005725.275,0,22,0,가구,4268386.5,5769167.258,5842000,26.93621191,1.246709044
23073,11.57444343,-0.102704378,4,-0.188410277,14623130.6,69000,34,100789,20,4441555.556,0,7,0,생활용품,1969791.2,1417980.945,2696000,26.93652819,47.40426761
31843,3.325556566,0.128115419,2,-0.389917939,25777141.76,69900,47,100288,40,27469755.56,0,6,1,속옷,7048887.5,8461964.157,9648000,26.93939158,12.29307465
8968,1.725556566,-0.102704378,1,0.094167794,16938677.63,59800,14,100329,40,59376500,0,8,0,생활용품,19430238,19093537.27,26595000,26.94025945,28.20628965
4275,17.42555657,0.027469028,2,0.432869159,18848399.22,1449000,7,100574,60,23162647.06,0,22,0,가전,32900838,28090090.12,25916000,26.9518367,8.388987945
20562,9.274443434,0.395615062,3,-0.586468382,11224098.36,69900,30,100139,60,14955547.62,11.3,6,1,침구,9403964,11493805.95,12874000,26.95382942,10.72078649
13742,1.274443434,-0.057967015,1,0.232579904,17136389.38,89000,21,100635,40,27191904.76,6.1,9,0,생활용품,26168452,26755427.23,35829000,26.96292947,25.32466094
34517,17.42555657,0.232652217,4,0.709121477,25249327.94,198000,51,100837,40,5158178.082,0,21,0,주방,8186524,7863978.787,11209000,26.96472477,29.84228042
16289,9.474443434,0.047146549,4,0.432869159,14385833.72,509000,24,100067,30,11782571.43,0,22,0,가전,9334508,13044489.29,12781000,26.96574603,2.0615702
1746,14.92555657,0.089832959,4,-0.061677141,16204862.75,339000,3,100578,40,13999333.33,0,12,1,가전,13017818,12110981.58,10252000,26.97832618,18.13286757
867,15.92555657,-0.057391615,1,0.224260812,22871352.15,499000,2,100049,60,41254000,0,23,0,의류,42228084,41076063.68,57838000,26.98903143,28.98083668
2165,12.42555657,-0.148632402,4,0.298553202,16204862.75,329000,4,100289,40,5998833.333,0,21,0,가전,1221774,3684784.845,1674000,27.01469534,120.118569
4154,18.02555657,0.047146549,4,0.03553095,18848399.22,1349000,7,100577,60,19491112.36,0,20,0,가전,55269300,48086416.75,75749000,27.03626451,36.51874381
16261,9.474443434,-0.116415152,2,0.298146126,21399872.43,129000,24,100097,20,28364000,0,17,0,주방,4095958.2,4604053.664,3224000,27.04584988,42.80563474
32602,16.12555657,-0.166125508,1,0.211781816,30657781.82,99000,49,100354,20,19209666.67,0,10,0,의류,18337822,20173856.83,14431000,27.07242741,39.7952798
33769,12.52555657,0.231969029,2,-0.202145744,30657781.82,99000,50,100129,60,23102409.23,0,7,0,의류,28673428,32146470.33,22564000,27.07599716,42.46795925
28939,5.474443434,0.030112797,6,0.532461434,14808964.82,899000,43,100203,40,17484962.62,0,21,0,가구,13969366,15308050.35,19163000,27.10240568,20.11662916
1394,20.02555657,-0.083385523,4,0.218500951,17091819.78,228000,3,100765,60,15741303.03,0,11,0,주방,16918368,18971606.38,13310000,27.11020285,42.53648674
22057,9.574443434,0.0074426,6,0.699480095,14225585.64,599000,33,100500,40,8697473.684,12.3,22,0,가구,3265367.5,5053006.215,4481000,27.12859853,12.76514651
1057,10.92555657,0.231969029,2,0.224260812,22871352.15,59900,2,100341,60,18677357.14,0,23,1,의류,22432458,24577011.86,17644000,27.13929948,39.29387813
3574,20.82555657,0.33514481,1,0.411655444,29138615.38,77000,6,100321,20,4159833.333,0,18,0,건강기능,33471558,33090772.91,26326000,27.14258908,25.69616696
29822,1.574443434,-0.102704378,4,0.55730061,18005336.11,148000,44,100372,20,11637888.89,0,20,1,생활용품,10905294,8051865.541,14974000,27.17180446,46.22769106
18248,16.07444343,-0.116415152,4,0.261774292,19597057.04,219000,27,100765,40,5415545.455,0,15,0,주방,6188528,7317440.471,4866000,27.17895602,50.3789657
27936,4.374443434,0.231969029,1,-0.202145744,22330113.01,49000,41,100452,60,32694040,0,7,1,의류,68978040,65807138.78,94746000,27.1968843,30.54362319
10148,3.674443434,-0.090415159,1,0.137442451,17244798.05,49800,16,100478,40,42517666.67,0,9,1,주방,36423190,36582854.28,50030000,27.19730162,26.87816454
13770,1.274443434,-0.164528347,1,0.093837524,17716667.6,79800,21,100677,60,30660142.86,6.1,13,0,잡화,35731020,35611227.63,28091000,27.19739418,26.77095023
4079,12.62555657,-0.083072095,1,0.072219313,24368974.19,99000,7,100742,20,27468133.33,0,23,0,잡화,29937904,28704834.4,41132000,27.21505397,30.21288923
3857,15.22555657,-0.01147721,6,0.298553202,18848399.22,2700000,7,100148,20,22407158.27,0,21,0,가전,5068705,10168627.92,6964000,27.21560885,46.01705806
15367,10.67444343,-0.083795843,1,0.319832723,46469437.19,38900,23,100167,40,51803740.74,0,16,1,농수축,45804640,44888974.85,35996000,27.24924992,24.70545296
8274,3.825556566,0.044565336,6,0.699480095,11556625.95,549000,13,100500,40,13828026.32,0,22,0,가구,9000770,9359713.131,7072000,27.27333145,32.34888478
6385,3.625556566,0.285390468,4,0.087602371,16204961.94,218000,10,100837,40,14761814.81,0,13,0,주방,18131478,20974417.04,24932000,27.27627948,15.87350777
5588,4.225556566,0.232652217,4,0.137310171,16204961.94,209000,9,100765,60,8261881.579,0,12,0,주방,15264798,13983481.45,21001000,27.31394695,33.4151638
5244,6.925556566,-0.100313128,2,0.334176845,17884402.74,59000,9,100613,40,16606191.78,0,23,0,속옷,27419448,23204054.51,21536000,27.31913076,7.745423993
29170,4.874443434,-0.13062792,1,-0.51851627,34946095.54,69900,43,100332,40,55277000,0,25,1,이미용,15715822,15035550.8,12340000,27.3567423,21.84400975
15172,10.57444343,-0.164528347,1,0.17700632,14283368.6,59000,23,100755,40,47055666.67,0,14,1,잡화,28593144,29116182.9,22451000,27.35799742,29.68768831
18378,17.17444343,0.027469028,4,0.432869159,16994293.22,749000,27,100067,60,6731454.545,0,22,0,가전,22301884,18400201.92,30703000,27.36252483,40.07034519
32690,14.72555657,-0.079733334,1,0.066002876,47363892.02,59000,49,100766,60,31673291.67,0,8,1,이미용,38424776,30344726.77,52916000,27.38533525,42.65491199
29016,1.774443434,-0.104576446,2,0.333279611,25279060.61,75050,43,100654,40,20885916.67,0,12,0,건강기능,37062824,36924078.73,29093000,27.39430103,26.91739844
31833,1.225556566,0.232652217,2,0.899418784,23444860.13,60800,47,100483,40,20394196.72,0,22,0,주방,42257840,39819668.62,58205000,27.39826475,31.58720279
32302,12.02555657,-0.060651271,1,0.096874234,30632972.7,59000,48,100340,20,34067500,0,8,0,의류,16794416,16402324.6,13179000,27.43315881,24.45803623
884,11.72555657,-0.060651271,2,-0.202145744,22871352.15,39900,2,100346,60,5809444.444,0,7,0,의류,7796524.5,10134206.58,6118000,27.43583687,65.64574335
32912,19.12555657,-0.104576464,3,0.387050417,45722596.33,49900,49,100013,60,3485833.333,0,18,1,농수축,39166124,34939421.67,53984000,27.44864404,35.27819045
17629,8.774443434,0.231969029,2,0.275612163,24011919.64,59000,26,100089,20,17657666.67,0.5,15,0,의류,10792558,11046880.89,14878000,27.45961823,25.75022927
29574,1.325556566,-0.039338791,4,0.705738687,18621258.55,148000,44,100372,40,11637888.89,0.3,21,1,생활용품,14253792,15136572.76,19651000,27.46530965,22.97301533
33254,14.02555657,0.280671884,1,0.767682884,47363892.02,39800,49,100074,20,43035875,0,21,1,이미용,52419684,46741679.83,41124000,27.46737671,13.66034391
10281,2.874443434,-0.044419378,1,0.122244288,25986252.87,89900,16,100080,60,50159955.56,0,15,1,속옷,47218604,40796365.04,37042000,27.4731494,10.13542746
16044,7.474443434,-0.083385523,2,0.137442451,21399872.43,119000,24,100097,60,21593000,0,9,0,주방,38552460,41772952.78,53172000,27.4948093,21.43806368
5201,6.925556566,-0.090415159,1,0.139560087,17600938.68,50900,9,100088,30,14553833.33,0,14,1,주방,39269876,35012936.97,30800000,27.4995974,13.67836678
31413,14.92555657,-0.06717408,2,0.251596545,30632972.7,59900,47,100248,40,23705000,0,9,0,의류,47445904,50186505.13,37207000,27.51875722,34.88457851
9203,1.374443434,0.089832959,2,-0.061677141,16345965.02,1619000,14,100574,60,12449444.44,0,12,0,가전,21840890,23790709.84,30134000,27.52077388,21.05027596
31812,1.225556566,0.180635192,1,0.153863859,44676813.81,49900,47,100323,60,39681096.77,0,15,0,농수축,77218350,81303536.96,60553000,27.52192294,34.26838795
25347,11.57444343,0.013223992,8,0.432869159,19968469.31,1690000,38,100148,20,12253136.36,0,22,0,가전,17036126,12780054.27,23507000,27.52743438,45.63298476
16229,9.474443434,-0.102704378,1,0.123917373,19327586.21,49800,24,100470,60,12760333.33,0,11,1,생활용품,36702996,33799914.19,28777000,27.54281544,17.45461372
27650,1.474443434,-0.044419378,1,0.313919836,26219862.2,59000,41,100609,60,20633666.67,0,9,1,속옷,60034372,56620502.97,82856000,27.54372405,31.66396764
30181,0.525556566,-0.090415159,4,0.261774292,23444860.13,168000,45,100448,40,10006881.36,0,15,0,주방,16395382,21320429.04,22628000,27.54383065,5.778552939
8259,3.825556566,0.047146549,8,0.298553202,18582362.35,1930000,13,100148,40,11509600,0,21,0,가전,37571900,27148814.19,29456000,27.55262086,7.832651436
19201,12.67444343,-0.041572171,1,-0.054534615,24710796.2,63200,29,100599,60,34013733.33,0,24,1,속옷,37623156,34750172.52,51932000,27.55303859,33.08524124
17564,10.07444343,0.044565336,3,0.532461434,11758076.27,548000,26,100205,20,22794733.33,0,21,0,가구,6715210.5,8861213.502,9270000,27.55975728,4.409778833
35043,16.32555657,-0.116415152,1,0.400723402,25249327.94,99000,52,100673,60,17652969.7,0,20,0,주방,62820056,62474894.38,86726000,27.56491018,27.96290112
11302,0.725556566,0.231969029,2,-0.202145744,21180259.42,69900,17,100251,60,10438047.62,0,7,0,의류,29173910,28805932.54,40281000,27.57401753,28.48754367
20146,13.97444343,-0.01147721,2,0.432869159,16994293.22,1499000,30,100155,20,35404204.55,0,22,0,가전,20622426,21152418.59,16165000,27.57454995,30.85319263
26049,0.674443434,-0.041572171,2,-0.443862404,17447453.2,109000,39,100614,56.83333333,6149000,0.2,25,0,속옷,3219126.2,5645317.955,2523000,27.59120888,123.7541797
10727,1.274443434,0.184625904,2,0.61216791,21180259.42,79000,16,100374,20,16349523.81,0.2,21,0,의류,11283702,11789455.92,15585000,27.59896054,24.3538279
19322,9.874443434,-0.181430272,2,0.019091778,27792072.46,75050,29,100654,20,20885916.67,4.4,7,0,건강기능,19438798,20330806.35,15233000,27.6097814,33.46554422
1596,12.22555657,-0.116415152,2,0.899418784,17091819.78,132000,3,100366,20,40669083.33,0,22,0,주방,21646268,22302372.04,16961000,27.62377218,31.49208206
32482,12.72555657,0.132887709,1,-0.4581107,16329733.46,89000,48,100635,40,31909333.33,0,6,1,생활용품,28929058,27831809.26,22666000,27.63195094,22.79100528
8981,1.725556566,-0.116415152,4,0.218500951,17244798.05,148000,14,100448,40,4211187.5,0,11,0,주방,7481843,9104577.29,5862000,27.63294098,55.31520454
30671,3.625556566,0.065586436,3,0.532461434,13868540.74,598000,45,100205,40,20297923.81,0,21,0,가구,31680678,26177342.64,24820000,27.64173247,5.468745517
30661,3.625556566,0.089832959,2,0.113066105,30525683.64,899000,45,100091,30,50545916.67,0,17,0,가전,9197788,10393437.58,12717000,27.67328773,18.27130941
1936,11.82555657,-0.090415159,4,0.218500951,17091819.78,228000,4,100765,40,15741303.03,0,11,0,주방,10136610,9144005.404,14016000,27.67829623,34.76023542
28323,1.874443434,-0.072768893,1,0.232579904,18621258.55,59800,42,100052,60,8344600,0,9,0,생활용품,36780224,38856535.6,50860000,27.68339756,23.60099174
8251,3.825556566,0.047146549,8,0.298553202,18582362.35,1430000,13,100148,20,10072445.34,0,21,0,가전,5277997.5,5729078.689,7299000,27.68875873,21.50871778
34651,13.72555657,-0.166125508,1,-0.004548191,30657781.82,690000,52,100063,30,24685666.67,0,18,0,의류,22085892,19334168.21,17295000,27.70102342,11.79050713
13308,9.074443434,-0.081570266,6,0.154155272,11490069.96,1299000,20,100203,20,6646766.234,0,20,0,가구,1851540.1,3193242.651,2561000,27.70245607,24.68733508
29503,1.325556566,-0.090415159,4,-0.227864517,18339468.33,208000,44,100837,60,13984678.08,0.3,7,0,주방,20404320,19735489.5,15978000,27.70259106,23.51664479
24527,8.374443434,0.230003248,1,0.069650581,17189035.5,59000,36,100069,60,33677000,0,8,0,잡화,68195410,66015400.12,94356000,27.72541227,30.03582165
2339,16.52555657,0.184625904,2,-0.360655115,22871352.15,69900,4,100377,56.1,11844190.48,0,25,0,의류,4732950,4505959.386,6551000,27.75225156,31.21722811
21473,17.87444343,-0.06717408,1,0.533182968,28591673,149000,32,100062,40,13642666.67,0,22,0,의류,31724866,28346023.22,24830000,27.76828836,14.16038348
9934,5.325556566,0.184625904,2,0.078251851,21180259.42,89000,15,100251,60,13884888.89,1.3,11,0,의류,40665536,42571429.94,56305000,27.77633247,24.3913863
1952,11.82555657,-0.068335996,1,0.153863859,44839034.93,39900,4,100041,20,18085333.33,0,15,0,농수축,19846836,21078658.61,27481000,27.77978967,23.29733776
9941,5.325556566,0.230003248,2,0.104829918,15906909.91,54900,15,100749,60,14248518.52,1.3,12,1,잡화,24341226,25549777.46,19048000,27.78888072,34.13364898
22176,16.77444343,-0.083385523,4,-0.022637898,20216423.08,198000,33,100837,20,5158178.082,0,8,0,주방,1139426.6,1826394.344,1578000,27.79299113,15.74108641
889,11.72555657,-0.060651271,1,0.251596545,22871352.15,169000,2,100816,40,45924083.33,0,9,0,의류,57024020,57733044.85,44617000,27.8078311,29.39696719
20034,12.07444343,0.0074426,6,0.699480095,12820734.04,549000,30,100500,40,14775769.23,0.1,22,0,가구,5972732.5,4139073.815,8275000,27.82196375,49.98098109
17900,11.17444343,-0.06717408,1,0.096874234,28460266.9,39900,27,100282,60,20104333.33,0,8,0,의류,31654222,31416689.12,24764000,27.82354224,26.864356
35033,16.32555657,-0.060947394,3,-0.038059221,23062039.71,89000,52,100610,20,9246500,0,18,0,속옷,5309131.5,4220741.37,7356000,27.82583605,42.62178671
24026,10.77444343,-0.181430272,1,-0.372599851,25001906.67,178000,36,100310,55.33333333,39582666.67,0,25,0,건강기능,14118948,13292358.05,19565000,27.83568617,32.06052619
13639,2.674443434,0.199671064,2,-0.444478125,20496055.56,75050,20,100654,60,40862402.3,4.2,6,0,건강기능,18115804,19776599.6,25105000,27.8398566,21.22445888
16429,8.474443434,0.128115419,2,-0.054534615,37108629.33,69000,24,100618,20,37235518.52,2.1,24,1,속옷,13844662,14833241.78,19187000,27.84352947,22.69118789
28981,1.774443434,-0.104576446,2,0.250278191,25279060.61,79000,43,100654,40,6116333.333,0,8,0,건강기능,11989602,10957498.95,9378000,27.84817658,16.84259921
12582,3.974443434,-0.064480057,1,-0.038059221,32002723.34,49900,19,100348,20,3754416.667,0,18,1,속옷,13087126,19054361.06,18143000,27.86680262,5.023210382
28947,5.474443434,0.030112797,6,0.532461434,14808964.82,1249000,43,100203,60,5793394.366,0,21,0,가구,9609998,11457561.43,13326000,27.88535194,14.02100079
12520,2.374443434,-0.027333938,8,0.432869159,14765204.95,1430000,19,100148,40,10072445.34,0,22,0,가전,9524140,8262651.092,13207000,27.88566669,37.43733557
11050,6.974443434,-0.044419378,1,0.592625528,25986252.87,44000,17,100283,20,14502000,1.9,21,1,속옷,28886850,27958171.87,22588000,27.88582433,23.77444605
27072,8.374443434,-0.104576464,1,0.41029763,42026068.6,60900,40,100172,60,19390333.33,2,17,1,농수축,61880644,73162989.1,48385000,27.89220626,51.21006325
