repeat,items,salesAMT/total,Mcode
4,4,0.286053106,1
4,4,0.366700201,1
4,4,0.413104046,1
4,4,0.25578025,1
4,4,0.426295437,1
4,4,0.26336591,1
3,2,0.252416827,3
3,2,0.153317241,3
3,2,0.382621826,3
3,2,0.366673981,3
3,2,0.364961347,3
3,2,0.480008778,3
3,1,0.258104944,5
3,1,0.321762857,5
3,1,0.4201322,5
3,1,0.198458957,5
3,1,0.356418909,5
3,1,0.445122135,5
3,2,0.068444536,4
3,2,0.109137837,4
3,2,0.196218469,4
3,2,0.359701901,4
3,2,0.735336995,4
3,2,0.531160263,4
3,6,0.183404369,1
3,6,0.006766816,1
3,6,0.033078504,1
3,6,0.121737411,1
3,6,0.005306729,1
3,6,0.010044194,1
3,6,0.453449654,1
3,6,0.202598457,1
3,6,0.193972937,1
3,6,0.514648695,1
3,6,0.49745277,1
3,6,0.494977903,1
3,6,0.363145978,1
3,6,0.790634727,1
3,6,0.772948559,1
3,6,0.363613894,1
3,6,0.497240501,1
3,6,0.494977903,1
4,4,0.055286282,1
4,4,0.059642408,1
4,4,0.057133661,1
4,4,0.053863579,1
4,4,0.263457771,1
4,4,0.216337405,1
4,4,0.277540838,1
4,4,0.053863579,1
4,4,0.340303353,1
4,4,0.39063057,1
4,4,0.16733725,1
4,4,0.471827694,1
4,4,0.340952594,1
4,4,0.333389617,1
4,4,0.497988251,1
4,4,0.420445148,1
2,2,0.316284237,3
2,2,0.345234863,3
2,2,0.683715763,3
2,2,0.654765137,3
2,1,0.279446273,5
2,1,0.720553727,5
3,1,0.171051713,4
3,1,0.353145525,4
3,1,0.475802762,4
3,1,0.177653512,5
3,1,0.340454481,5
3,1,0.481892007,5
3,1,0.255852944,5
3,1,0.295382461,5
3,1,0.448764595,5
2,1,0.348557384,5
2,1,0.651442616,5
3,4,0.165100101,2
3,4,0.202734331,2
3,4,0.087658762,2
3,4,0.087639976,2
3,4,0.478068079,2
3,4,0.633242932,2
3,4,0.327876074,2
3,4,0.295506724,2
3,4,0.35683182,2
3,4,0.164022737,2
3,4,0.584465164,2
3,4,0.616853301,2
3,1,0.228633379,5
3,1,0.343077355,5
3,1,0.428289266,5
3,3,0.132928659,2
3,3,0.163621635,2
3,3,0.106728904,2
3,3,0.357863866,2
3,3,0.387313061,2
3,3,0.42771581,2
3,3,0.509207475,2
3,3,0.449065304,2
3,3,0.465555286,2
3,2,0.208374036,3
3,2,0.225287099,3
3,2,0.394259348,3
3,2,0.372470412,3
3,2,0.397366616,3
3,2,0.402242489,3
3,1,0.16249241,5
3,1,0.309598182,5
3,1,0.527909408,5
3,1,0.186620263,5
3,1,0.343383174,5
3,1,0.469996563,5
3,1,0.265836769,5
3,1,0.33536252,5
3,1,0.398800711,5
1,1,1,5
3,2,0.091638229,3
3,2,0.043157999,3
3,2,0.251006396,3
3,2,0.291180542,3
3,2,0.657355375,3
3,2,0.665661459,3
3,8,0.182414084,2
3,8,0.167780368,2
3,8,0.167210173,2
3,8,0.182428464,2
3,8,0.200561658,2
3,8,0.007821054,2
3,8,0.200482555,2
3,8,0.007076139,2
3,8,0.544776352,2
3,8,0.167780368,2
3,8,0.08415224,2
3,8,0.454246035,2
3,8,0.598876684,2
3,8,0.007821054,2
3,8,0.201212737,2
3,8,0.007076139,2
3,8,0.272809564,2
3,8,0.664439264,2
3,8,0.748637587,2
3,8,0.363325501,2
3,8,0.200561658,2
3,8,0.984357891,2
3,8,0.598304708,2
3,8,0.985847721,2
3,3,0.158318105,3
3,3,0.116241893,3
3,3,0.190735054,3
3,3,0.210800471,3
3,3,0.346030876,3
3,3,0.166978112,3
3,3,0.630881424,3
3,3,0.537727231,3
3,3,0.642286834,3
2,4,0.33440784,2
2,4,0.200954796,2
2,4,0.988487221,2
2,4,0.003722177,2
2,4,0.66559216,2
2,4,0.799045204,2
2,4,0.011512779,2
2,4,0.996277823,2
3,6,0.333333333,1
3,6,0.010150223,1
3,6,0.014064698,1
3,6,0.286025299,1
3,6,0.011701381,1
3,6,0.01056859,1
3,6,0.333333333,1
3,6,0.494924888,1
3,6,0.014064698,1
3,6,0.569986112,1
3,6,0.976597238,1
3,6,0.97886282,1
3,6,0.333333333,1
3,6,0.494924888,1
3,6,0.971870605,1
3,6,0.143988589,1
3,6,0.011701381,1
3,6,0.01056859,1
2,1,0.51357788,5
2,1,0.48642212,5
2,2,0.313653535,2
2,2,0.334464965,2
2,2,0.686346465,2
2,2,0.665535035,2
3,2,0.172219762,2
3,2,0.200540133,2
3,2,0.356370646,2
3,2,0.33516518,2
3,2,0.471409592,2
3,2,0.464294687,2
2,2,0.387297204,2
2,2,0.377266733,2
2,2,0.612702796,2
2,2,0.622733267,2
3,4,0.175248253,2
3,4,0.158857033,2
3,4,0.096281943,2
3,4,0.186002381,2
3,4,0.317175432,2
3,4,0.397022926,2
3,4,0.424528683,2
3,4,0.279282631,2
3,4,0.507576315,2
3,4,0.44412004,2
3,4,0.479189375,2
3,4,0.534714987,2
3,1,0.148484249,3
3,1,0.39774198,3
3,1,0.453773772,3
3,1,0.242074817,4
3,1,0.368250637,4
3,1,0.389674546,4
6,1,0.056989979,2
6,1,0.176415647,2
6,1,0.125203818,2
6,1,0.157862243,2
6,1,0.16498599,2
6,1,0.318542323,2
2,1,0.390869273,5
2,1,0.609130727,5
3,1,0.185894865,4
3,1,0.333481871,4
3,1,0.480623264,4
3,3,0.265964759,2
3,3,0.177225857,2
3,3,0.154595885,2
3,3,0.328230442,2
3,3,0.319126289,2
3,3,0.360178575,2
3,3,0.405804799,2
3,3,0.503647855,2
3,3,0.48522554,2
3,1,0.189736503,5
3,1,0.412493282,5
3,1,0.397770214,5
3,1,0.204869232,4
3,1,0.353530629,4
3,1,0.44160014,4
3,1,0.29400889,5
3,1,0.301684533,5
3,1,0.404306578,5
3,2,0.202041347,3
3,2,0.204639889,3
3,2,0.322847476,3
3,2,0.357277764,3
3,2,0.475111176,3
3,2,0.438082347,3
3,1,0.183048467,4
3,1,0.357176073,4
3,1,0.45977546,4
3,2,0.087672648,4
3,2,0.103170513,4
3,2,0.328934501,4
3,2,0.316481788,4
3,2,0.583392851,4
3,2,0.580347699,4
3,4,0.111740655,2
3,4,0.150364859,2
3,4,0.003597899,2
3,4,0.001151941,2
3,4,0.554593944,2
3,4,0.349967648,2
3,4,0.003597899,2
3,4,0.444119341,2
3,4,0.333665401,2
3,4,0.499667493,2
3,4,0.992804202,2
3,4,0.554728718,2
2,1,0.456681027,5
2,1,0.543318973,5
3,1,0.205353479,5
3,1,0.32873181,5
3,1,0.46591471,5
3,1,0.133592,3
3,1,0.453518816,3
3,1,0.412889183,3
3,1,0.21204992,4
3,1,0.364824379,4
3,1,0.423125701,4
3,1,0.162206266,4
3,1,0.37664351,4
3,1,0.461150224,4
3,2,0.17648393,2
3,2,0.176072235,2
3,2,0.278164622,2
3,2,0.349692535,2
3,2,0.545351448,2
3,2,0.47423523,2
3,2,0.204977842,3
3,2,0.058063719,3
3,2,0.225320905,3
3,2,0.201971509,3
3,2,0.569701253,3
3,2,0.739964772,3
3,1,0.272969667,4
3,1,0.3267041,4
3,1,0.400326234,4
3,3,0.242304397,2
3,3,0.159611132,2
3,3,0.166216291,2
3,3,0.249357326,2
3,3,0.342331215,2
3,3,0.351771172,2
3,3,0.508338277,2
3,3,0.498057653,2
3,3,0.482012537,2
2,1,0.328932478,5
2,1,0.671067522,5
3,1,0.225976349,3
3,1,0.371541109,3
3,1,0.402482542,3
3,2,0.242419008,3
3,2,0.215291439,3
3,2,0.303789318,3
3,2,0.331336619,3
3,2,0.453791674,3
3,2,0.453371941,3
3,1,0.221130642,5
3,1,0.35737761,5
3,1,0.421491748,5
3,1,0.248853189,5
3,1,0.327965326,5
3,1,0.423181485,5
3,4,0.171400254,1
3,4,0.067409403,1
3,4,0.153837626,1
3,4,0.331965028,1
3,4,0.42983244,1
3,4,0.433398629,1
3,4,0.255164259,1
3,4,0.29717987,1
3,4,0.398767306,1
3,4,0.499191969,1
3,4,0.590998115,1
3,4,0.370855102,1
6,1,0.066596033,3
6,1,0.159984589,3
6,1,0.150168156,3
6,1,0.186889483,3
6,1,0.176013549,3
6,1,0.26034819,3
3,4,0.184650596,2
3,4,0.228418741,2
3,4,0.256415204,2
3,4,0.167616234,2
3,4,0.321477352,2
3,4,0.439165057,2
3,4,0.362261239,2
3,4,0.250896814,2
3,4,0.493872051,2
3,4,0.332416201,2
3,4,0.381323558,2
3,4,0.581486952,2
3,3,0.147634491,3
3,3,0.148671243,3
3,3,0.091769394,3
3,3,0.411446013,3
3,3,0.44407779,3
3,3,0.22761798,3
3,3,0.440919496,3
3,3,0.407250968,3
3,3,0.680612626,3
3,1,0.180002707,5
3,1,0.323024861,5
3,1,0.496972432,5
3,1,0.191518183,4
3,1,0.353580546,4
3,1,0.454901271,4
3,2,0.224837156,4
3,2,0.201727843,4
3,2,0.405300856,4
3,2,0.309082138,4
3,2,0.369861988,4
3,2,0.489190019,4
3,1,0.278572551,3
3,1,0.357988786,3
3,1,0.363438663,3
2,1,0.337235109,5
2,1,0.662764891,5
3,1,0.195471349,3
3,1,0.30519293,3
3,1,0.499335721,3
3,1,0.182949271,4
3,1,0.392718833,4
3,1,0.424331896,4
3,1,0.151511279,4
3,1,0.415822097,4
3,1,0.432666624,4
3,1,0.221291095,4
3,1,0.281839948,4
3,1,0.496868957,4
3,4,0.250308291,2
3,4,0.185995624,2
3,4,0.126581708,2
3,4,0.21151913,2
3,4,0.474599221,2
3,4,0.443867522,2
3,4,0.250281443,2
3,4,0.315889066,2
3,4,0.275092487,2
3,4,0.370136854,2
3,4,0.623136849,2
3,4,0.472591804,2
3,1,0.198806824,3
3,1,0.330793551,3
3,1,0.470399625,3
2,3,0.347424242,1
2,3,0.231538646,1
2,3,0.255926438,1
2,3,0.652575758,1
2,3,0.768461354,1
2,3,0.744073562,1
3,1,0.12825531,5
3,1,0.416276756,5
3,1,0.455467934,5
3,1,0.186373213,5
3,1,0.34894153,5
3,1,0.464685258,5
3,1,0.242504048,5
3,1,0.306792807,5
3,1,0.450703145,5
3,1,0.302852662,4
3,1,0.324891718,4
3,1,0.372255619,4
3,1,0.297772083,5
3,1,0.34605051,5
3,1,0.356177407,5
3,1,0.220667799,4
3,1,0.323645302,4
3,1,0.455686898,4
3,2,0.112495134,4
3,2,0.162548957,4
3,2,0.381979116,4
3,2,0.292812533,4
3,2,0.50552575,4
3,2,0.54463851,4
3,4,0.003090808,2
3,4,0.000747887,2
3,4,0.497315869,2
3,4,0.333881241,2
3,4,0.332818199,2
3,4,0.582858425,2
3,4,0.005368263,2
3,4,0.003424423,2
3,4,0.664090993,2
3,4,0.416393688,2
3,4,0.497315869,2
3,4,0.662694336,2
3,6,0.145772595,1
3,6,0.008411844,1
3,6,0.044546928,1
3,6,0.063862242,1
3,6,0.010449321,1
3,6,0.333288246,1
3,6,0.427217826,1
3,6,0.252187079,1
3,6,0.477651751,1
3,6,0.250432189,1
3,6,0.010449321,1
3,6,0.006763154,1
3,6,0.427009579,1
3,6,0.739401077,1
3,6,0.477801321,1
3,6,0.685705569,1
3,6,0.979101358,1
3,6,0.6599486,1
3,5,0.401588992,2
3,5,0.664235735,2
3,5,0.325624955,2
3,5,0.167970383,2
3,5,0.084552312,2
3,5,0.134873181,2
3,5,0.002463782,2
3,5,0.503998271,2
3,5,0.368245059,2
3,5,0.333322401,2
3,5,0.463537827,2
3,5,0.333300483,2
3,5,0.170376774,2
3,5,0.463784558,2
3,5,0.582125287,2
3,4,0.057012584,1
3,4,0.009733307,1
3,4,0.017655367,1
3,4,0.016087516,1
3,4,0.443370418,1
3,4,0.659139576,1
3,4,0.491172316,1
3,4,0.491956242,1
3,4,0.499616998,1
3,4,0.331127117,1
3,4,0.491172316,1
3,4,0.491956242,1
3,1,0.090969812,3
3,1,0.286863465,3
3,1,0.622166722,3
3,1,0.230696584,3
3,1,0.338929234,3
3,1,0.430374182,3
3,1,0.170128698,4
3,1,0.328228625,4
3,1,0.501642676,4
3,2,0.180839339,3
3,2,0.140913811,3
3,2,0.321178532,3
3,2,0.360176532,3
3,2,0.497982129,3
3,2,0.498909657,3
3,2,0.145625705,3
3,2,0.198856417,3
3,2,0.318786874,3
3,2,0.328061986,3
3,2,0.535587421,3
3,2,0.473081598,3
2,1,0.394356017,5
2,1,0.605643983,5
3,1,0.172020798,4
3,1,0.370154589,4
3,1,0.457824614,4
3,4,0.125004176,2
3,4,0.16584686,2
3,4,0.237077856,2
3,4,0.062592702,2
3,4,0.363905128,2
3,4,0.327512707,2
3,4,0.356278669,2
3,4,0.354395333,2
3,4,0.511090697,2
3,4,0.506640433,2
3,4,0.406643475,2
3,4,0.583011965,2
3,2,0.193340172,3
3,2,0.141833213,3
3,2,0.331252658,3
3,2,0.360897266,3
3,2,0.47540717,3
3,2,0.497269521,3
3,1,0.181325206,4
3,1,0.315932538,4
3,1,0.502742255,4
3,1,0.175382477,5
3,1,0.330226683,5
3,1,0.49439084,5
3,1,0.274242003,5
3,1,0.373919008,5
3,1,0.351838989,5
3,1,0.216488258,5
3,1,0.343541851,5
3,1,0.439969891,5
2,2,0.225930157,4
2,2,0.168531838,4
2,2,0.774069843,4
2,2,0.831468162,4
3,1,0.133163437,5
3,1,0.366928341,5
3,1,0.499908222,5
3,2,0.182103129,4
3,2,0.296427387,4
3,2,0.333112524,4
3,2,0.333094383,4
3,2,0.484784347,4
3,2,0.37047823,4
4,4,0.143204095,1
4,4,0.114897699,1
4,4,0.167209424,1
4,4,0.074853266,1
4,4,0.285128414,1
4,4,0.294824414,1
4,4,0.27732883,1
4,4,0.295627207,1
4,4,0.214595271,1
4,4,0.213329769,1
4,4,0.27732883,1
4,4,0.333409559,1
4,4,0.35707222,1
4,4,0.376948118,1
4,4,0.278132915,1
4,4,0.296109968,1
3,3,0.154618624,3
3,3,0.238591732,3
3,3,0.137202181,3
3,3,0.307717226,3
3,3,0.333361589,3
3,3,0.408917768,3
3,3,0.53766415,3
3,3,0.428046679,3
3,3,0.453880051,3
3,1,0.252814904,4
3,1,0.328448799,4
3,1,0.418736297,4
3,1,0.420644381,5
3,1,0.346238231,5
3,1,0.233117388,5
3,1,0.191669489,3
3,1,0.349644429,3
3,1,0.458686082,3
3,1,0.215582851,4
3,1,0.296657647,4
3,1,0.487759503,4
2,1,0.338582307,5
2,1,0.661417693,5
3,2,0.220196913,3
3,2,0.232576921,3
3,2,0.348069573,3
3,2,0.335571426,3
3,2,0.431733514,3
3,2,0.431851652,3
3,4,0.117337345,2
3,4,0.103997338,2
3,4,0.098014577,2
3,4,0.117023058,2
3,4,0.339950572,2
3,4,0.448072627,2
3,4,0.41991886,2
3,4,0.347886773,2
3,4,0.542712083,2
3,4,0.447930035,2
3,4,0.482066564,2
3,4,0.535090168,2
3,2,0.13958936,4
3,2,0.152096751,4
3,2,0.427318193,4
3,2,0.399736534,4
3,2,0.433092447,4
3,2,0.448166715,4
3,1,0.268452022,4
3,1,0.29109716,4
3,1,0.440450818,4
3,1,0.21277051,4
3,1,0.334526883,4
3,1,0.452702606,4
3,3,0.147976746,2
3,3,0.181829102,2
3,3,0.164669677,2
3,3,0.430505622,2
3,3,0.358652999,2
3,3,0.384696628,2
3,3,0.421517632,2
3,3,0.459517899,2
3,3,0.450633695,2
2,1,0.318916461,5
2,1,0.681083539,5
3,1,0.252941441,3
3,1,0.299599406,3
3,1,0.447459153,3
3,1,0.273423277,4
3,1,0.353868661,4
3,1,0.372708062,4
3,1,0.151830025,4
3,1,0.348754533,4
3,1,0.499415442,4
3,4,0.222570598,2
3,4,0.272552282,2
3,4,0.003597899,2
3,4,0.00172396,2
3,4,0.222570598,2
3,4,0.363919611,2
3,4,0.333309347,2
3,4,0.167258559,2
3,4,0.554858804,2
3,4,0.363528107,2
3,4,0.663092754,2
3,4,0.831017481,2
3,6,0.333441638,1
3,6,0.003793339,1
3,6,0.192768426,1
3,6,0.111781991,1
3,6,0.250561557,1
3,6,0.126566674,1
3,6,0.333116725,1
3,6,0.553144678,1
3,6,0.384433806,1
3,6,0.333313207,1
3,6,0.250668521,1
3,6,0.250616396,1
3,6,0.333441638,1
3,6,0.443061983,1
3,6,0.422797767,1
3,6,0.554904802,1
3,6,0.498769922,1
3,6,0.62281693,1
3,8,0.001715796,2
3,8,0.001945147,2
3,8,0.176711482,2
3,8,0.001282808,2
3,8,0.004402959,2
3,8,0.007821054,2
3,8,0.992113565,2
3,8,0.007076139,2
3,8,0.300710339,2
3,8,0.499902743,2
3,8,0.5292845,2
3,8,0.333145188,2
3,8,0.991194082,2
3,8,0.007821054,2
3,8,0.003943218,2
3,8,0.007076139,2
3,8,0.697573865,2
3,8,0.49815211,2
3,8,0.294004018,2
3,8,0.665572004,2
3,8,0.004402959,2
3,8,0.984357891,2
3,8,0.003943218,2
3,8,0.985847721,2
3,1,0.293419765,5
3,1,0.322318711,5
3,1,0.384261524,5
3,3,0.106614489,2
3,3,0.112759815,2
3,3,0.155503329,2
3,3,0.384270306,2
3,3,0.367090069,2
3,3,0.325303564,2
3,3,0.509115205,2
3,3,0.520150115,2
3,3,0.519193106,2
3,1,0.230760807,3
3,1,0.436635913,3
3,1,0.33260328,3
3,1,0.225643641,3
3,1,0.317142656,3
3,1,0.457213703,3
2,1,0.278798253,5
2,1,0.721201747,5
3,1,0.192236868,5
3,1,0.33639796,5
3,1,0.471365172,5
3,1,0.198361768,4
3,1,0.329516008,4
3,1,0.472122224,4
3,1,0.220673205,5
3,1,0.318209608,5
3,1,0.461117187,5
3,1,0.214031818,4
3,1,0.322456543,4
3,1,0.463511639,4
3,1,0.179850298,5
3,1,0.326539959,5
3,1,0.493609744,5
3,2,0.197046047,2
3,2,0.214670336,2
3,2,0.334092094,2
3,2,0.387479558,2
3,2,0.468861859,2
3,2,0.397850106,2
3,1,0.115230078,5
3,1,0.364331643,5
3,1,0.520438279,5
3,1,0.182916385,5
3,1,0.375021733,5
3,1,0.442061882,5
3,1,0.225864923,5
3,1,0.396834122,5
3,1,0.377300955,5
3,1,0.190633778,5
3,1,0.330229895,5
3,1,0.479136327,5
6,1,0.095618517,3
6,1,0.212430525,3
6,1,0.196464605,3
6,1,0.165370591,3
6,1,0.157877347,3
6,1,0.172238415,3
3,1,0.244099289,5
3,1,0.396126908,5
3,1,0.359773803,5
2,2,0.215842231,4
2,2,0.191645387,4
2,2,0.784157769,4
2,2,0.808354613,4
4,4,0.147736378,1
4,4,0.120425866,1
4,4,0.092538286,1
4,4,0.157995038,1
4,4,0.278979701,1
4,4,0.20056297,1
4,4,0.273574454,1
4,4,0.262126497,1
4,4,0.278311966,1
4,4,0.220037148,1
4,4,0.452134246,1
4,4,0.105929309,1
4,4,0.294971955,1
4,4,0.458974015,1
4,4,0.181753014,1
4,4,0.473949157,1
2,1,0.253807082,5
2,1,0.746192918,5
3,2,0.254852602,3
3,2,0.314715959,3
3,2,0.344976803,3
3,2,0.352906807,3
3,2,0.400170595,3
3,2,0.332377234,3
2,4,0.514212664,2
2,4,0.411253377,2
2,4,0.299964183,2
2,4,0.373725397,2
2,4,0.485787336,2
2,4,0.588746623,2
2,4,0.700035817,2
2,4,0.626274603,2
2,1,0.400497915,4
2,1,0.599502085,4
3,1,0.232222595,4
3,1,0.312882327,4
3,1,0.454895078,4
3,1,0.224628846,5
3,1,0.350673974,5
3,1,0.424697181,5
3,1,0.146725236,4
3,1,0.368556995,4
3,1,0.484717769,4
3,2,0.222211783,4
3,2,0.193002545,4
3,2,0.380620765,4
3,2,0.249961832,4
3,2,0.397167452,4
3,2,0.557035623,4
2,1,0.314870892,5
2,1,0.685129108,5
3,2,0.168048055,3
3,2,0.190226197,3
3,2,0.330441114,3
3,2,0.298399119,3
3,2,0.501510831,3
3,2,0.511374684,3
3,1,0.19524156,4
3,1,0.332584554,4
3,1,0.472173886,4
2,1,0.292726776,5
2,1,0.707273224,5
3,1,0.173244738,5
3,1,0.354977378,5
3,1,0.471777884,5
3,2,0.18535194,3
3,2,0.155890213,3
3,2,0.31794289,3
3,2,0.370018656,3
3,2,0.49670517,3
3,2,0.474091131,3
3,2,0.183010216,4
3,2,0.16098121,4
3,2,0.379277612,4
3,2,0.413801859,4
3,2,0.437712171,4
3,2,0.425216931,4
3,1,0.262213216,5
3,1,0.347179864,5
3,1,0.390606919,5
1,1,1,5
3,1,0.20361161,5
3,1,0.385481983,5
3,1,0.410906407,5
6,1,0.069556046,3
6,1,0.145300291,3
6,1,0.238041686,3
6,1,0.216965685,3
6,1,0.149006217,3
6,1,0.181130075,3
3,4,0.008501955,1
3,4,0.011373976,1
3,4,0.002939102,1
3,4,0.144399746,1
3,4,0.333276654,1
3,4,0.011373976,1
3,4,0.144545027,1
3,4,0.002646623,1
3,4,0.658221391,1
3,4,0.977252047,1
3,4,0.852515871,1
3,4,0.852953631,1
3,8,0.003411339,2
3,8,0.33448757,2
3,8,0.111523078,2
3,8,0.200769178,2
3,8,0.982584465,2
3,8,0.2509338,2
3,8,0.16712539,2
3,8,0.167537635,2
3,8,0.795524323,2
3,8,0.332161869,2
3,8,0.499635068,2
3,8,0.499689105,2
3,8,0.008707767,2
3,8,0.747079393,2
3,8,0.498756153,2
3,8,0.831263784,2
3,8,0.201064338,2
3,8,0.333350561,2
3,8,0.388841853,2
3,8,0.299541718,2
3,8,0.008707767,2
3,8,0.001986808,2
3,8,0.334118457,2
3,8,0.001198581,2
3,2,0.194521197,4
3,2,0.190544826,4
3,2,0.388872016,4
3,2,0.381135774,4
3,2,0.416606787,4
3,2,0.4283194,4
3,1,0.204831105,5
3,1,0.35468757,5
3,1,0.440481326,5
3,1,0.292879266,5
3,1,0.407847527,5
3,1,0.299273207,5
2,2,0.356170599,1
2,2,0.376144835,1
2,2,0.643829401,1
2,2,0.623855165,1
3,1,0.193680412,3
3,1,0.306033534,3
3,1,0.500286054,3
2,1,0.362402853,5
2,1,0.637597147,5
3,1,0.177631089,4
3,1,0.346936385,4
3,1,0.475432526,4
2,1,0.381310256,5
2,1,0.618689744,5
3,3,0.156840029,2
3,3,0.183412115,2
3,3,0.184309064,2
3,3,0.34132824,2
3,3,0.362555442,2
3,3,0.301872214,2
3,3,0.501831731,2
3,3,0.454032443,2
3,3,0.513818722,2
3,1,0.227017226,4
3,1,0.386330985,4
3,1,0.386651789,4
3,1,0.222045103,5
3,1,0.290906747,5
3,1,0.48704815,5
3,2,0.202427219,2
3,2,0.168212693,2
3,2,0.416156029,2
3,2,0.415830292,2
3,2,0.381416752,2
3,2,0.415957015,2
2,1,0.295338117,5
2,1,0.704661883,5
3,1,0.205045229,3
3,1,0.331883382,3
3,1,0.463071389,3
3,1,0.235877199,3
3,1,0.293237911,3
3,1,0.470884891,3
3,1,0.247499158,5
3,1,0.326664422,5
3,1,0.42583642,5
3,1,0.307399916,4
3,1,0.33698624,4
3,1,0.355613844,4
3,2,0.179323529,3
3,2,0.180703525,3
3,2,0.418182186,3
3,2,0.358715562,3
3,2,0.402494285,3
3,2,0.460580913,3
3,4,0.219454209,2
3,4,0.20634163,2
3,4,0.109360545,2
3,4,0.169363944,2
3,4,0.335351001,2
3,4,0.364405046,2
3,4,0.413921673,2
3,4,0.224219044,2
3,4,0.44519479,2
3,4,0.429253324,2
3,4,0.476717782,2
3,4,0.606417012,2
3,4,0.004621926,2
3,4,0.077355313,2
3,4,0.334506536,2
3,4,0.01009897,2
3,4,0.497689037,2
3,4,0.154683013,2
3,4,0.661902026,2
3,4,0.01009897,2
3,4,0.497689037,2
3,4,0.767961674,2
3,4,0.003591438,2
3,4,0.97980206,2
3,2,0.256196859,4
3,2,0.178756936,4
3,2,0.268661668,4
3,2,0.285421868,4
3,2,0.475141473,4
3,2,0.535821196,4
3,1,0.26966192,5
3,1,0.33771453,5
3,1,0.39262355,5
3,2,0.002070908,1
3,2,0.003818543,1
3,2,0.200712392,1
3,2,0.003818543,1
3,2,0.7972167,1
3,2,0.992362914,1
3,1,0.329432287,4
3,1,0.388233428,4
3,1,0.282334285,4
3,1,0.23514546,3
3,1,0.287334705,3
3,1,0.477519835,3
3,3,0.112592332,2
3,3,0.156775161,2
3,3,0.196168103,2
3,3,0.319978896,2
3,3,0.344130693,2
3,3,0.379579262,2
3,3,0.567428772,2
3,3,0.499094146,2
3,3,0.424252636,2
2,3,0.302559002,1
2,3,0.199650849,1
2,3,0.237933379,1
2,3,0.697440998,1
2,3,0.800349151,1
2,3,0.762066621,1
3,1,0.192831487,4
3,1,0.358436513,4
3,1,0.448732,4
3,2,0.202491309,4
3,2,0.117992191,4
3,2,0.329015616,4
3,2,0.366963857,4
3,2,0.468493075,4
3,2,0.515043952,4
3,1,0.256404995,5
3,1,0.361992144,5
3,1,0.381602861,5
3,2,0.188368542,3
3,2,0.2345865,3
3,2,0.379616923,3
3,2,0.310091289,3
3,2,0.432014534,3
3,2,0.455322211,3
3,1,0.161932955,5
3,1,0.391773564,5
3,1,0.446293481,5
3,1,0.224895496,5
3,1,0.362652724,5
3,1,0.41245178,5
3,1,0.133208238,5
3,1,0.286456408,5
3,1,0.580335355,5
3,1,0.214421963,5
3,1,0.332006187,5
3,1,0.45357185,5
3,1,0.222991602,5
3,1,0.294733371,5
3,1,0.482275026,5
3,4,0.158249929,1
3,4,0.074477496,1
3,4,0.203198156,1
3,4,0.164484587,1
3,4,0.420446097,1
3,4,0.414436581,1
3,4,0.346682994,1
3,4,0.435780577,1
3,4,0.421303975,1
3,4,0.511085923,1
3,4,0.45011885,1
3,4,0.399734836,1
2,2,0.28055837,4
2,2,0.223617783,4
2,2,0.71944163,4
2,2,0.776382217,4
3,2,0.140097047,4
3,2,0.262393378,4
3,2,0.320684656,4
3,2,0.261401907,4
3,2,0.539218297,4
3,2,0.476204715,4
3,6,0.097725358,1
3,6,0.113998529,1
3,6,0.054218275,1
3,6,0.18329338,1
3,6,0.001697044,1
3,6,0.002838168,1
3,6,0.258266639,1
3,6,0.443082455,1
3,6,0.158915634,1
3,6,0.273341939,1
3,6,0.250381835,1
3,6,0.363285463,1
3,6,0.644008003,1
3,6,0.442919016,1
3,6,0.78686609,1
3,6,0.543364681,1
3,6,0.747921121,1
3,6,0.633876369,1
3,6,0.202810372,1
3,6,0.286380869,1
3,6,0.042691959,1
3,6,0.241631368,1
3,6,0.201669222,1
3,6,0.002931863,1
3,6,0.202810372,1
3,6,0.145717896,1
3,6,0.208705624,1
3,6,0.344772651,1
3,6,0.004258218,1
3,6,0.286208514,1
3,6,0.594379255,1
3,6,0.567901235,1
3,6,0.748602418,1
3,6,0.413595982,1
3,6,0.79407256,1
3,6,0.710859622,1
3,1,0.227910386,5
3,1,0.303238023,5
3,1,0.468851591,5
2,4,0.382477934,2
2,4,0.349352597,2
2,4,0.342573149,2
2,4,0.468897469,2
2,4,0.617522066,2
2,4,0.650647403,2
2,4,0.657426851,2
2,4,0.531102531,2
3,1,0.334401261,3
3,1,0.391827809,3
3,1,0.273770929,3
3,2,0.204486165,3
3,2,0.308019775,3
3,2,0.316725826,3
3,2,0.224114254,3
3,2,0.478788008,3
3,2,0.467865971,3
2,1,0.416935922,5
2,1,0.583064078,5
2,1,0.30202644,5
2,1,0.69797356,5
3,2,0.092823594,3
3,2,0.201805223,3
3,2,0.284385724,3
3,2,0.309995314,3
3,2,0.622790681,3
3,2,0.488199462,3
3,1,0.148261217,3
3,1,0.36325202,3
3,1,0.488486763,3
3,3,0.216228229,2
3,3,0.194316988,2
3,3,0.28561031,2
3,3,0.359593322,2
3,3,0.451453001,2
3,3,0.342842434,2
3,3,0.424178449,2
3,3,0.354230011,2
3,3,0.371547256,2
3,4,0.143508707,2
3,4,0.119621999,2
3,4,0.292259867,2
3,4,0.209338339,2
3,4,0.380816364,2
3,4,0.294359336,2
