month,day,요일,hour,minute,노출(분),repeat,상품군,마더코드,상품코드,items,상품명,pay_type,판매단가,취급액/total,취급액,holiday
6,20,3,22,30,30,2,의류,100374,201200,4,USPA  남성 아동 반팔 폴로셔츠 3종,0,59000,0.636509792,4355000,0
6,20,3,22,30,30,2,의류,100374,201204,4,USPA  여성 아동 반팔 폴로셔츠 3종,0,59000,0.630585899,1270000,0
6,20,3,23,0,20,3,속옷,100080,200220,1,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),0,89900,0.202458619,21723000,0
6,20,3,23,20,20,3,속옷,100080,200220,1,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),0,89900,0.335436549,35991000,0
6,20,3,23,40,20,3,속옷,100080,200220,1,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),0,89900,0.462104831,49582000,0
6,20,3,24,0,20,3,이미용,100628,201934,1,자올 닥터스오더 탈모 부스터&샴푸,0,69000,0.238474472,18296000,0
6,20,3,24,20,20,3,이미용,100628,201934,1,자올 닥터스오더 탈모 부스터&샴푸,0,69000,0.34188814,26230000,0
6,20,3,24,40,20,3,이미용,100628,201934,1,자올 닥터스오더 탈모 부스터&샴푸,0,69000,0.419637387,32195000,0
6,20,3,25,0,30,2,이미용,100399,201297,1,바바코코 젤네일스트립 SET,0,59800,0.440843208,17002000,0
6,20,3,25,30,23,2,이미용,100399,201297,1,바바코코 젤네일스트립 SET,0,59800,0.559156792,21565000,0
6,21,4,6,0,20,3,의류,100460,201419,1,크리스티나앤코 썸머플리츠세트,0,39000,0.174264077,10792000,0
6,21,4,6,20,20,3,의류,100460,201419,1,크리스티나앤코 썸머플리츠세트,0,39000,0.303605742,18802000,0
6,21,4,6,40,20,3,의류,100460,201419,1,크리스티나앤코 썸머플리츠세트,0,39000,0.522130181,32335000,0
6,21,4,7,0,20,3,의류,100355,201133,1,마르엘라로사티 썸머 와이드 팬츠 3종,0,39900,0.255963257,20453000,0
6,21,4,7,20,20,3,의류,100355,201133,1,마르엘라로사티 썸머 와이드 팬츠 3종,0,39900,0.340900558,27240000,0
6,21,4,7,40,20,3,의류,100355,201133,1,마르엘라로사티 썸머 와이드 팬츠 3종,0,39900,0.403136185,32213000,0
6,21,4,8,0,20,3,의류,100353,201129,1,마르엘라로사티 린넨 베스트 세트,0,49900,0.196989836,15117000,0
6,21,4,8,20,20,3,의류,100353,201129,1,마르엘라로사티 린넨 베스트 세트,0,49900,0.328225176,25188000,0
6,21,4,8,40,20,3,의류,100353,201129,1,마르엘라로사티 린넨 베스트 세트,0,49900,0.474784988,36435000,0
6,21,4,9,0,30,2,속옷,100305,200983,1,오모떼 쉐이핑 브라팬티 10종,0,89000,0.347529609,34860000,0
6,21,4,9,30,30,2,속옷,100305,200983,1,오모떼 쉐이핑 브라팬티 10종,0,89000,0.652470391,65448000,0
6,21,4,10,0,20,3,의류,100357,201137,1,마르엘라로사티 쿨썸머 데님 3종,0,59000,0.256605464,19482000,0
6,21,4,10,20,20,3,의류,100357,201137,1,마르엘라로사티 쿨썸머 데님 3종,0,59000,0.345209557,26209000,0
6,21,4,10,40,20,3,의류,100357,201137,1,마르엘라로사티 쿨썸머 데님 3종,0,59000,0.398184979,30231000,0
6,21,4,11,0,30,2,속옷,100079,200215,1,아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차),0,99900,0.375322404,34342000,0
6,21,4,11,30,30,2,속옷,100079,200215,1,아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차),0,99900,0.624677596,57158000,0
6,21,4,12,0,20,3,의류,100130,200342,2,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),0,79900,0.21560466,10567000,0
6,21,4,12,0,20,3,의류,100130,200353,2,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),0,69900,0.147046829,4327000,0
6,21,4,12,20,20,3,의류,100130,200342,2,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),0,79900,0.316581992,15516000,0
6,21,4,12,20,20,3,의류,100130,200353,2,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),0,69900,0.312784612,9204000,0
6,21,4,12,40,20,3,의류,100130,200342,2,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),0,79900,0.467813348,22928000,0
6,21,4,12,40,20,3,의류,100130,200353,2,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),0,69900,0.540168558,15895000,0
6,21,4,13,0,20,3,의류,100354,201131,1,마르엘라로사티 썸머 레이스 블라우스 3종,0,49900,0.206986825,12176000,0
6,21,4,13,20,20,3,의류,100354,201131,1,마르엘라로사티 썸머 레이스 블라우스 3종,0,49900,0.354594135,20859000,0
6,21,4,13,40,20,3,의류,100354,201131,1,마르엘라로사티 썸머 레이스 블라우스 3종,0,49900,0.43841904,25790000,0
6,21,4,14,0,20,3,의류,100455,201403,1,NNF 쉬폰 썸머 앙상블세트,0,39900,0.261412339,20982000,0
6,21,4,14,20,20,3,의류,100455,201403,1,NNF 쉬폰 썸머 앙상블세트,0,39900,0.34649407,27811000,0
6,21,4,14,40,20,3,의류,100455,201403,1,NNF 쉬폰 썸머 앙상블세트,0,39900,0.392093591,31471000,0
6,21,4,15,0,20,3,농수축,100589,201807,1,하동 유기농처음매실원액 6통,0,30900,0.259786708,24043000,0
6,21,4,15,20,20,3,농수축,100589,201807,1,하동 유기농처음매실원액 6통,0,30900,0.318944559,29518000,0
6,21,4,15,40,20,3,농수축,100589,201807,1,하동 유기농처음매실원액 6통,0,30900,0.421268733,38988000,0
6,21,4,16,0,20,3,농수축,100849,202510,1,멋진밥상 흥양농협 쌀 20kg,0,59900,0.282043492,37133000,0
6,21,4,16,20,20,3,농수축,100849,202510,1,멋진밥상 흥양농협 쌀 20kg,0,59900,0.315858633,41585000,0
6,21,4,16,40,20,3,농수축,100849,202510,1,멋진밥상 흥양농협 쌀 20kg,0,59900,0.402097876,52939000,0
6,21,4,17,0,20,3,주방,100838,202461,4, 쿠쿠 블랙스톤 전기밥솥 10인용,2,278000,0.326951701,17573000,0
6,21,4,17,0,20,3,주방,100838,202474,4, 쿠쿠 블랙스톤 전기밥솥 10인용,1,268000,0.096909377,2035000,0
6,21,4,17,0,20,3,주방,100838,202462,4, 쿠쿠 블랙스톤 전기밥솥 6인용,2,248000,0.25866825,7408000,0
6,21,4,17,0,20,3,주방,100838,202475,4, 쿠쿠 블랙스톤 전기밥솥 6인용,1,238000,0.188872518,2692000,0
6,21,4,17,20,20,3,주방,100838,202461,4, 쿠쿠 블랙스톤 전기밥솥 10인용,2,278000,0.326877279,17569000,0
6,21,4,17,20,20,3,주방,100838,202474,4, 쿠쿠 블랙스톤 전기밥솥 10인용,1,268000,0.380399067,7988000,0
6,21,4,17,20,20,3,주방,100838,202462,4, 쿠쿠 블랙스톤 전기밥솥 6인용,2,248000,0.29033835,8315000,0
6,21,4,17,20,20,3,주방,100838,202475,4, 쿠쿠 블랙스톤 전기밥솥 6인용,1,238000,0.374798288,5342000,0
6,21,4,17,40,20,3,주방,100838,202461,4, 쿠쿠 블랙스톤 전기밥솥 10인용,2,278000,0.34617102,18606000,0
6,21,4,17,40,20,3,주방,100838,202474,4, 쿠쿠 블랙스톤 전기밥솥 10인용,1,268000,0.522691557,10976000,0
6,21,4,17,40,20,3,주방,100838,202462,4, 쿠쿠 블랙스톤 전기밥솥 6인용,2,248000,0.450993401,12916000,0
6,21,4,17,40,20,3,주방,100838,202475,4, 쿠쿠 블랙스톤 전기밥솥 6인용,1,238000,0.436329194,6219000,0
6,21,4,18,0,20,3,속옷,100098,200271,1,[라쉬반］FC바로셀로나 에디션 드로즈SET,0,119000,0.251873942,28125000,0
6,21,4,18,20,20,3,속옷,100098,200271,1,[라쉬반］FC바로셀로나 에디션 드로즈SET,0,119000,0.377904946,42198000,0
6,21,4,18,40,20,3,속옷,100098,200271,1,[라쉬반］FC바로셀로나 에디션 드로즈SET,0,119000,0.370221112,41340000,0
6,21,4,20,0,20,3,생활용품,100501,201519,1,파격가 노비타 스마트 비데 무료설치,0,189000,0.126609222,12372000,0
6,21,4,20,20,20,3,생활용품,100501,201519,1,파격가 노비타 스마트 비데 무료설치,0,189000,0.358992202,35080000,0
6,21,4,20,40,20,3,생활용품,100501,201519,1,파격가 노비타 스마트 비데 무료설치,0,189000,0.514398575,50266000,0
6,21,4,21,0,20,3,가구,100205,200733,3,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,0.114152961,7739000,0
6,21,4,21,0,20,3,가구,100205,200732,3,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,598000,0.19096869,6758000,0
6,21,4,21,0,20,3,가구,100205,200731,3,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,0.154418742,7323000,0
6,21,4,21,20,20,3,가구,100205,200733,3,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,0.45429604,30799000,0
6,21,4,21,20,20,3,가구,100205,200732,3,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,598000,0.428252515,15155000,0
6,21,4,21,20,20,3,가구,100205,200731,3,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,0.231132573,10961000,0
6,21,4,21,40,20,3,가구,100205,200733,3,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,0.431550999,29257000,0
6,21,4,21,40,20,3,가구,100205,200732,3,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,598000,0.380778795,13475000,0
6,21,4,21,40,20,3,가구,100205,200731,3,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,0.614448685,29139000,0
6,21,4,22,0,20,3,속옷,100607,201857,1,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),0,139000,0.166921175,32137000,0
6,21,4,22,20,20,3,속옷,100607,201857,1,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),0,139000,0.271311186,52235000,0
6,21,4,22,40,20,3,속옷,100607,201857,1,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),0,139000,0.561767639,108156000,0
6,21,4,23,0,20,3,잡화,100742,202176,2,도스문도스 카이만 엠보 소가죽 토트백 1종,0,89000,0.185488691,9620000,0
6,21,4,23,0,20,3,잡화,100742,202173,2,도스문도스 카이만 엠보 소가죽 체인 숄더백 1종,0,69000,0.153530837,7416000,0
6,21,4,23,20,20,3,잡화,100742,202176,2,도스문도스 카이만 엠보 소가죽 토트백 1종,0,89000,0.356670459,18498000,0
6,21,4,23,20,20,3,잡화,100742,202173,2,도스문도스 카이만 엠보 소가죽 체인 숄더백 1종,0,69000,0.385918059,18641000,0
6,21,4,23,40,20,3,잡화,100742,202176,2,도스문도스 카이만 엠보 소가죽 토트백 1종,0,89000,0.45784085,23745000,0
6,21,4,23,40,20,3,잡화,100742,202173,2,도스문도스 카이만 엠보 소가죽 체인 숄더백 1종,0,69000,0.460551104,22246000,0
6,21,4,24,0,20,3,의류,100374,201371,2,2019 USPA 남성 썸머 화이트라벨 폴로셔츠 3종,0,69000,0.217261905,7154000,0
6,21,4,24,0,20,3,의류,100374,201373,2,2019 USPA 여성 썸머 화이트라벨 폴로셔츠 3종,0,69000,0.25348089,9139000,0
6,21,4,24,20,20,3,의류,100374,201371,2,2019 USPA 남성 썸머 화이트라벨 폴로셔츠 3종,0,69000,0.34630102,11403000,0
6,21,4,24,20,20,3,의류,100374,201373,2,2019 USPA 여성 썸머 화이트라벨 폴로셔츠 3종,0,69000,0.425694791,15348000,0
6,21,4,24,40,20,3,의류,100374,201371,2,2019 USPA 남성 썸머 화이트라벨 폴로셔츠 3종,0,69000,0.436437075,14371000,0
6,21,4,24,40,20,3,의류,100374,201373,2,2019 USPA 여성 썸머 화이트라벨 폴로셔츠 3종,0,69000,0.320824319,11567000,0
6,21,4,25,0,20,3,의류,100345,201067,1,타운젠트 남성 스포츠팬츠3종,0,49900,0.30696443,13333000,0
6,21,4,25,20,20,3,의류,100345,201067,1,타운젠트 남성 스포츠팬츠3종,0,49900,0.43713595,18987000,0
6,21,4,25,40,13,3,의류,100345,201067,1,타운젠트 남성 스포츠팬츠3종,0,49900,0.25589962,11115000,0
6,22,5,6,0,20,3,의류,100820,202416,1,보코 여성 티 블라우스 3종,0,49000,0.256635778,4902000,0
6,22,5,6,20,20,3,의류,100820,202416,1,보코 여성 티 블라우스 3종,0,49000,0.263808178,5039000,0
6,22,5,6,40,20,3,의류,100820,202416,1,보코 여성 티 블라우스 3종,0,49000,0.479556044,9160000,0
6,22,5,7,0,20,3,의류,100809,202385,1,CERINI by PAT 남성 에어 카라티셔츠 4종,0,59900,0.200043341,26770000,0
6,22,5,7,20,20,3,의류,100809,202385,1,CERINI by PAT 남성 에어 카라티셔츠 4종,0,59900,0.30526599,40851000,0
6,22,5,7,40,20,3,의류,100809,202385,1,CERINI by PAT 남성 에어 카라티셔츠 4종,0,59900,0.494690669,66200000,0
6,22,5,8,0,20,3,의류,100282,200911,1,헤스티지 린넨블랜딩 티블라우스 5종,0,39900,0.201614353,21306000,0
6,22,5,8,20,20,3,의류,100282,200911,1,헤스티지 린넨블랜딩 티블라우스 5종,0,39900,0.341190609,36056000,0
6,22,5,8,40,20,3,의류,100282,200911,1,헤스티지 린넨블랜딩 티블라우스 5종,0,39900,0.457195038,48315000,0
6,22,5,9,0,20,3,의류,100352,201141,1,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,0,1590000,0.105896036,16389000,0
6,22,5,9,20,20,3,의류,100352,201141,1,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,0,1590000,0.339663361,52568000,0
6,22,5,9,40,20,3,의류,100352,201141,1,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,0,1590000,0.554440603,85808000,0
6,22,5,10,0,30,2,속옷,100305,200990,1,오모떼 프런트후크 프레쉬 데오브라 시즌4,0,139000,0.314351976,50423000,0
6,22,5,10,30,30,2,속옷,100305,200990,1,오모떼 프런트후크 프레쉬 데오브라 시즌4,0,139000,0.685648024,109980000,0
6,22,5,11,0,20,3,잡화,100188,200624,4,코치 노리타 리스틀릿,0,138000,0.189306222,6033000,0
6,22,5,11,0,20,3,잡화,100188,200640,4,코치 아웃라인 파일백,0,138000,0.189366838,6511000,0
6,22,5,11,0,20,3,잡화,100188,200634,4,코치 시그니처 숄더백,0,148000,0.108823999,2728000,0
6,22,5,11,0,20,3,잡화,100188,200636,4,코치 시그니처 켈시 사첼,0,238000,0.143605458,5483000,0
6,22,5,11,20,20,3,잡화,100188,200624,4,코치 노리타 리스틀릿,0,138000,0.202077254,6440000,0
6,22,5,11,20,20,3,잡화,100188,200640,4,코치 아웃라인 파일백,0,138000,0.347875404,11961000,0
6,22,5,11,20,20,3,잡화,100188,200634,4,코치 시그니처 숄더백,0,148000,0.214057763,5366000,0
6,22,5,11,20,20,3,잡화,100188,200636,4,코치 시그니처 켈시 사첼,0,238000,0.274848747,10494000,0
6,22,5,11,40,20,3,잡화,100188,200624,4,코치 노리타 리스틀릿,0,138000,0.608616524,19396000,0
6,22,5,11,40,20,3,잡화,100188,200640,4,코치 아웃라인 파일백,0,138000,0.462757758,15911000,0
6,22,5,11,40,20,3,잡화,100188,200634,4,코치 시그니처 숄더백,0,148000,0.677118238,16974000,0
6,22,5,11,40,20,3,잡화,100188,200636,4,코치 시그니처 켈시 사첼,0,238000,0.581545795,22204000,0
6,22,5,12,0,20,3,이미용,100773,202260,1,엘렌실라 그린 에너지 썬스틱7,0,39900,0.228903954,29207000,0
6,22,5,12,20,20,3,이미용,100773,202260,1,엘렌실라 그린 에너지 썬스틱7,0,39900,0.341815902,43614000,0
6,22,5,12,40,20,3,이미용,100773,202260,1,엘렌실라 그린 에너지 썬스틱7,0,39900,0.429280144,54774000,0
6,22,5,13,0,20,3,속옷,100607,201857,1,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),0,139000,0.194919346,29871000,0
6,22,5,13,20,20,3,속옷,100607,201857,1,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),0,139000,0.326908018,50098000,0
6,22,5,13,40,20,3,속옷,100607,201857,1,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),0,139000,0.478172635,73279000,0
6,22,5,14,0,20,3,주방,100088,200237,1,에코라믹 통주물 스톤 냄비세트,0,60900,0.217923541,25190000,0
6,22,5,14,20,20,3,주방,100088,200237,1,에코라믹 통주물 스톤 냄비세트,0,60900,0.342267132,39563000,0
6,22,5,14,40,20,3,주방,100088,200237,1,에코라믹 통주물 스톤 냄비세트,0,60900,0.439809328,50838000,0
6,22,5,15,0,20,3,의류,100131,200343,2,뱅뱅 남성 아웃도어 팬츠3종(2018 S/S),0,59900,0.16636156,10269000,0
6,22,5,15,0,20,3,의류,100131,200354,2,뱅뱅 여성 아웃도어 팬츠3종(2018 S/S),0,59900,0.183051382,4642000,0
6,22,5,15,20,20,3,의류,100131,200343,2,뱅뱅 남성 아웃도어 팬츠3종(2018 S/S),0,59900,0.373126833,23032000,0
6,22,5,15,20,20,3,의류,100131,200354,2,뱅뱅 여성 아웃도어 팬츠3종(2018 S/S),0,59900,0.323001696,8191000,0
6,22,5,15,40,20,3,의류,100131,200343,2,뱅뱅 남성 아웃도어 팬츠3종(2018 S/S),0,59900,0.460511608,28426000,0
6,22,5,15,40,20,3,의류,100131,200354,2,뱅뱅 여성 아웃도어 팬츠3종(2018 S/S),0,59900,0.493946922,12526000,0
6,22,5,16,0,30,2,속옷,100306,200972,1,오모떼 데오 쿨 란쥬쉐이퍼 8종,0,129000,0.33362056,55366000,0
6,22,5,16,30,30,2,속옷,100306,200972,1,오모떼 데오 쿨 란쥬쉐이퍼 8종,0,129000,0.66637944,110589000,0
6,22,5,17,0,20,3,농수축,100010,200014,1,AAB의 소곱창전골 800g x 8팩,0,55900,0.168893865,28058000,0
6,22,5,17,20,20,3,농수축,100010,200014,1,AAB의 소곱창전골 800g x 8팩,0,55900,0.354311134,58861000,0
6,22,5,17,40,20,3,농수축,100010,200014,1,AAB의 소곱창전골 800g x 8팩,0,55900,0.476795001,79209000,0
6,22,5,18,20,10,6,속옷,100281,200909,1,초특가)에버라스트 드로즈 10+4종,0,39900,0.08081759,10130000,0
6,22,5,18,30,10,6,속옷,100281,200909,1,초특가)에버라스트 드로즈 10+4종,0,39900,0.169054761,21190000,0
6,22,5,18,40,10,6,속옷,100281,200909,1,초특가)에버라스트 드로즈 10+4종,0,39900,0.174551634,21879000,0
6,22,5,18,50,10,6,속옷,100281,200909,1,초특가)에버라스트 드로즈 10+4종,0,39900,0.174360161,21855000,0
6,22,5,19,0,10,6,속옷,100281,200909,1,초특가)에버라스트 드로즈 10+4종,0,39900,0.169054761,21190000,0
6,22,5,19,10,10,6,속옷,100281,200909,1,초특가)에버라스트 드로즈 10+4종,0,39900,0.232161093,29100000,0
6,22,5,20,20,20,3,주방,100770,202250,2, 에지리 스텐큐브 프라이팬,2,179000,0.123929988,10033000,0
6,22,5,20,20,20,3,주방,100770,202255,2, 에지리 스텐큐브 프라이팬,1,171000,0.127061028,6373000,0
6,22,5,20,40,20,3,주방,100770,202250,2, 에지리 스텐큐브 프라이팬,2,179000,0.28207567,22836000,0
6,22,5,20,40,20,3,주방,100770,202255,2, 에지리 스텐큐브 프라이팬,1,171000,0.27906374,13997000,0
6,22,5,21,0,20,3,주방,100770,202250,2, 에지리 스텐큐브 프라이팬,2,179000,0.593994343,48088000,0
6,22,5,21,0,20,3,주방,100770,202255,2, 에지리 스텐큐브 프라이팬,1,171000,0.593875232,29787000,0
6,22,5,21,20,30,2,의류,100352,201125,1,마르엘라로사티 나파 휘메일 풀스킨 밍크하프코트 1종,0,1690000,0.450810157,55923000,0
6,22,5,21,50,30,2,의류,100352,201125,1,마르엘라로사티 나파 휘메일 풀스킨 밍크하프코트 1종,0,1690000,0.549189843,68127000,0
6,22,5,22,20,15,4,가전,100067,200170,4, 캐리어 벽걸이에어컨 6형 ARC06NQT,1,509000,0.049790265,2006000,0
6,22,5,22,20,15,4,가전,100067,200162,4, 캐리어 벽걸이에어컨 6형 ARC06NQT,2,539000,0.024071736,1106000,0
6,22,5,22,20,15,4,가전,100067,200174,4, 캐리어 벽걸이에어컨 7형 ARC07VBC,1,709000,0.182693567,2789000,0
6,22,5,22,20,15,4,가전,100067,200166,4, 캐리어 벽걸이에어컨 7형 ARC07VBC,2,749000,0.051266256,1498000,0
6,22,5,22,35,15,4,가전,100067,200170,4, 캐리어 벽걸이에어컨 6형 ARC06NQT,1,509000,0.219662935,8850000,0
6,22,5,22,35,15,4,가전,100067,200162,4, 캐리어 벽걸이에어컨 6형 ARC06NQT,2,539000,0.272667915,12528000,0
6,22,5,22,35,15,4,가전,100067,200174,4, 캐리어 벽걸이에어컨 7형 ARC07VBC,1,709000,0.093017162,1420000,0
6,22,5,22,35,15,4,가전,100067,200166,4, 캐리어 벽걸이에어컨 7형 ARC07VBC,2,749000,0.349965777,10226000,0
6,22,5,22,50,15,4,가전,100067,200170,4, 캐리어 벽걸이에어컨 6형 ARC06NQT,1,509000,0.413810221,16672000,0
6,22,5,22,50,15,4,가전,100067,200162,4, 캐리어 벽걸이에어컨 6형 ARC06NQT,2,539000,0.295237888,13565000,0
6,22,5,22,50,15,4,가전,100067,200174,4, 캐리어 벽걸이에어컨 7형 ARC07VBC,1,709000,0.541595703,8268000,0
6,22,5,22,50,15,4,가전,100067,200166,4, 캐리어 벽걸이에어컨 7형 ARC07VBC,2,749000,0.250171116,7310000,0
6,22,5,23,5,15,4,가전,100067,200170,4, 캐리어 벽걸이에어컨 6형 ARC06NQT,1,509000,0.316736578,12761000,0
6,22,5,23,5,15,4,가전,100067,200162,4, 캐리어 벽걸이에어컨 6형 ARC06NQT,2,539000,0.408022461,18747000,0
6,22,5,23,5,15,4,가전,100067,200174,4, 캐리어 벽걸이에어컨 7형 ARC07VBC,1,709000,0.182693567,2789000,0
6,22,5,23,5,15,4,가전,100067,200166,4, 캐리어 벽걸이에어컨 7형 ARC07VBC,2,749000,0.348596851,10186000,0
6,22,5,23,20,20,3,속옷,100080,200220,1,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),0,89900,0.206413349,30035000,0
6,22,5,23,40,20,3,속옷,100080,200220,1,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),0,89900,0.363262754,52858000,0
6,22,5,24,0,20,3,속옷,100080,200220,1,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),0,89900,0.430323897,62616000,0
6,22,5,24,20,20,3,잡화,100489,201472,3,삭루츠 크로스바디백(TQ11),0,52000,0.172000208,6611000,0
6,22,5,24,20,20,3,잡화,100489,201477,3,삭루츠 호보백(TQ48),0,58000,0.134668644,4814000,0
6,22,5,24,20,20,3,잡화,100489,201469,3,삭루츠 더플백(여행가방)(TQ49),0,98000,0.045229103,994000,0
6,22,5,24,40,20,3,잡화,100489,201472,3,삭루츠 크로스바디백(TQ11),0,52000,0.371266521,14270000,0
6,22,5,24,40,20,3,잡화,100489,201477,3,삭루츠 호보백(TQ48),0,58000,0.403278597,14416000,0
6,22,5,24,40,20,3,잡화,100489,201469,3,삭루츠 더플백(여행가방)(TQ49),0,98000,0.440050962,9671000,0
6,22,5,25,0,20,3,잡화,100489,201472,3,삭루츠 크로스바디백(TQ11),0,52000,0.456733271,17555000,0
6,22,5,25,0,20,3,잡화,100489,201477,3,삭루츠 호보백(TQ48),0,58000,0.46205276,16517000,0
6,22,5,25,0,20,3,잡화,100489,201469,3,삭루츠 더플백(여행가방)(TQ49),0,98000,0.514719934,11312000,0
6,22,5,25,20,20,2,의류,100416,201318,1,코몽트 남성 이너티셔츠6종,0,39900,0.509735007,9137000,0
6,22,5,25,40,13,2,의류,100416,201318,1,코몽트 남성 이너티셔츠6종,0,39900,0.490264993,8788000,0
6,23,6,6,0,20,3,의류,100042,200115,1,알렉스하운드 썸머 기능성 멀티웨어 6종,0,39800,0.195020864,20798000,0
6,23,6,6,20,20,3,의류,100042,200115,1,알렉스하운드 썸머 기능성 멀티웨어 6종,0,39800,0.376614,40164000,0
6,23,6,6,40,20,3,의류,100042,200115,1,알렉스하운드 썸머 기능성 멀티웨어 6종,0,39800,0.428365137,45683000,0
6,23,6,7,0,20,3,의류,100455,201403,1,NNF 쉬폰 썸머 앙상블세트,0,39000,0.198750375,19881000,0
6,23,6,7,20,20,3,의류,100455,201403,1,NNF 쉬폰 썸머 앙상블세트,0,39000,0.347445766,34755000,0
6,23,6,7,40,20,3,의류,100455,201403,1,NNF 쉬폰 썸머 앙상블세트,0,39000,0.453803859,45394000,0
6,23,6,8,0,30,2,이미용,100399,201297,1,바바코코 젤네일스트립 SET,0,59800,0.305229195,32448000,0
6,23,6,8,30,30,2,이미용,100399,201297,1,바바코코 젤네일스트립 SET,0,59800,0.694770805,73859000,0
6,23,6,9,0,20,3,의류,100251,200841,2,K-SWISS 남성PK티셔츠4종(6월),0,49900,0.165049578,13949000,0
6,23,6,9,0,20,3,의류,100251,200854,2,K-SWISS 여성PK티셔츠4종(6월),0,49900,0.182732292,7778000,0
6,23,6,9,20,20,3,의류,100251,200841,2,K-SWISS 남성PK티셔츠4종(6월),0,49900,0.308268453,26053000,0
6,23,6,9,20,20,3,의류,100251,200854,2,K-SWISS 여성PK티셔츠4종(6월),0,49900,0.400634324,17053000,0
6,23,6,9,40,20,3,의류,100251,200841,2,K-SWISS 남성PK티셔츠4종(6월),0,49900,0.52668197,44512000,0
6,23,6,9,40,20,3,의류,100251,200854,2,K-SWISS 여성PK티셔츠4종(6월),0,49900,0.416633384,17734000,0
6,23,6,10,0,20,3,의류,100352,201141,1,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,0,1590000,0.119100916,14206000,0
6,23,6,10,20,20,3,의류,100352,201141,1,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,0,1590000,0.261173571,31152000,0
6,23,6,10,40,20,3,의류,100352,201141,1,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,0,1590000,0.619725513,73919000,0
6,23,6,11,0,20,3,속옷,100080,200220,1,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),0,89900,0.188261125,28553000,0
6,23,6,11,20,20,3,속옷,100080,200220,1,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),0,89900,0.354256364,53729000,0
6,23,6,11,40,20,3,속옷,100080,200220,1,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),0,89900,0.457482511,69385000,0
6,23,6,12,0,20,3,주방,100448,201378,4,(쿠) 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),1,168000,0.231471956,11250000,0
6,23,6,12,0,20,3,주방,100448,201376,4,(쿠) 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),2,178000,0.170627666,5320000,0
6,23,6,12,0,20,3,주방,100448,201379,4,(쿠) 쿠첸 압력밥솥 6인용 (A1),1,148000,0.246573592,7718000,0
6,23,6,12,0,20,3,주방,100448,201377,4,(쿠) 쿠첸 압력밥솥 6인용 (A1),2,158000,0.332912812,4750000,0
6,23,6,12,20,20,3,주방,100448,201378,4,(쿠) 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),1,168000,0.308176618,14978000,0
6,23,6,12,20,20,3,주방,100448,201376,4,(쿠) 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),2,178000,0.31809872,9918000,0
6,23,6,12,20,20,3,주방,100448,201379,4,(쿠) 쿠첸 압력밥솥 6인용 (A1),1,148000,0.403118111,12618000,0
