month,day,hour,minute,노출(분),상품코드,상품명,판매단가, 취급액 ,요일,상품군,마더코드,pay_type
6,12,11,0,20,200372,보몽드 샐비어 시어서커 리플 침구세트 K,69900,16089000,2,침구,100139,0
6,12,11,20,20,200374,보몽드 샐비어 시어서커 리플 침구세트 SS,49900,12945000,2,침구,100139,0
6,12,11,20,20,200373,보몽드 샐비어 시어서커 리플 침구세트 Q,59900,24499000,2,침구,100139,0
6,12,11,20,20,200372,보몽드 샐비어 시어서커 리플 침구세트 K,69900,19313000,2,침구,100139,0
6,12,11,40,20,200374,보몽드 샐비어 시어서커 리플 침구세트 SS,49900,15270000,2,침구,100139,0
6,12,11,40,20,200373,보몽드 샐비어 시어서커 리플 침구세트 Q,59900,19223000,2,침구,100139,0
6,12,11,40,20,200372,보몽드 샐비어 시어서커 리플 침구세트 K,69900,20930000,2,침구,100139,0
6,12,12,0,20,202461, 쿠쿠 블랙스톤 전기밥솥 10인용,278000,6230000,2,주방,100838,2
6,12,12,0,20,202474, 쿠쿠 블랙스톤 전기밥솥 10인용,268000,2038000,2,주방,100838,1
6,12,12,0,20,202462, 쿠쿠 블랙스톤 전기밥솥 6인용,248000,6487000,2,주방,100838,2
6,12,12,0,20,202475, 쿠쿠 블랙스톤 전기밥솥 6인용,238000,4461000,2,주방,100838,1
6,12,12,20,20,202461, 쿠쿠 블랙스톤 전기밥솥 10인용,278000,16532000,2,주방,100838,2
6,12,12,20,20,202474, 쿠쿠 블랙스톤 전기밥솥 10인용,268000,5015000,2,주방,100838,1
6,12,12,20,20,202462, 쿠쿠 블랙스톤 전기밥솥 6인용,248000,2804000,2,주방,100838,2
6,12,12,20,20,202475, 쿠쿠 블랙스톤 전기밥솥 6인용,238000,5338000,2,주방,100838,1
6,12,12,40,20,202461, 쿠쿠 블랙스톤 전기밥솥 10인용,278000,20650000,2,주방,100838,2
6,12,12,40,20,202474, 쿠쿠 블랙스톤 전기밥솥 10인용,268000,9984000,2,주방,100838,1
6,12,12,40,20,202462, 쿠쿠 블랙스톤 전기밥솥 6인용,248000,12905000,2,주방,100838,2
6,12,12,40,20,202475, 쿠쿠 블랙스톤 전기밥솥 6인용,238000,11511000,2,주방,100838,1
6,12,13,0,20,200660,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,59900,11476000,2,속옷,100192,0
6,12,13,20,20,200660,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,59900,19385000,2,속옷,100192,0
6,12,13,40,20,200660,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,59900,27674000,2,속옷,100192,0
6,12,14,0,20,201408,NNF 와이드데님팬츠 2종,39900,21595000,2,의류,100456,0
6,12,14,20,20,201408,NNF 와이드데님팬츠 2종,39900,25308000,2,의류,100456,0
6,12,14,40,20,201408,NNF 와이드데님팬츠 2종,39900,29144000,2,의류,100456,0
6,12,15,0,20,200237,에코라믹 통주물 스톤 냄비세트,60900,13108000,2,주방,100088,0
6,12,15,20,20,200237,에코라믹 통주물 스톤 냄비세트,60900,24278000,2,주방,100088,0
6,12,15,40,20,200237,에코라믹 통주물 스톤 냄비세트,60900,37546000,2,주방,100088,0
6,12,16,0,20,201964,사용불가미리구운 자연산 바다장어 9팩,49900,21464000,2,농수축,100644,0
6,12,16,20,20,201964,사용불가미리구운 자연산 바다장어 9팩,49900,34471000,2,농수축,100644,0
6,12,16,40,20,201964,사용불가미리구운 자연산 바다장어 9팩,49900,43391000,2,농수축,100644,0
6,12,17,0,20,200864,안동간고등어 20팩,30900,48713000,2,농수축,100253,0
6,12,17,20,20,200864,안동간고등어 20팩,30900,57498000,2,농수축,100253,0
6,12,17,40,20,200864,안동간고등어 20팩,30900,62771000,2,농수축,100253,0
6,12,18,0,20,200589,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),38900,29052000,2,농수축,100167,0
6,12,18,20,20,200589,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),38900,47525000,2,농수축,100167,0
6,12,18,40,20,200589,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),38900,54633000,2,농수축,100167,0
6,12,19,0,20,201915,헤드 파이로라이트 드로즈 10종 패키지,69000,17453000,2,속옷,100618,0
6,12,19,0,20,201918,헤드 파이로라이트 트렁크 8종 패키지,69000,7413000,2,속옷,100618,0
6,12,19,20,20,201915,헤드 파이로라이트 드로즈 10종 패키지,69000,34460000,2,속옷,100618,0
6,12,19,20,20,201918,헤드 파이로라이트 트렁크 8종 패키지,69000,8577000,2,속옷,100618,0
6,12,19,40,20,201915,헤드 파이로라이트 드로즈 10종 패키지,69000,49386000,2,속옷,100618,0
6,12,19,40,20,201918,헤드 파이로라이트 트렁크 8종 패키지,69000,16975000,2,속옷,100618,0
6,12,20,0,30,200990,오모떼 프런트후크 프레쉬 데오브라 시즌4,139000,38662000,2,속옷,100305,0
6,12,20,30,30,200990,오모떼 프런트후크 프레쉬 데오브라 시즌4,139000,88495000,2,속옷,100305,0
6,12,21,0,20,202250, 에지리 스텐큐브 프라이팬,179000,13229000,2,주방,100770,2
6,12,21,0,20,202255, 에지리 스텐큐브 프라이팬,171000,9545000,2,주방,100770,1
6,12,21,20,20,202250, 에지리 스텐큐브 프라이팬,179000,31172000,2,주방,100770,2
6,12,21,20,20,202255, 에지리 스텐큐브 프라이팬,171000,38030000,2,주방,100770,1
6,12,21,40,20,202250, 에지리 스텐큐브 프라이팬,179000,52827000,2,주방,100770,2
6,12,21,40,20,202255, 에지리 스텐큐브 프라이팬,171000,30355000,2,주방,100770,1
6,12,22,0,20,200539, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,2209000,5384000,2,가전,100149,1
6,12,22,0,20,200471, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,2299000,5603000,2,가전,100149,2
6,12,22,0,20,200542, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1899000,50000,2,가전,100149,1
6,12,22,0,20,200474, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1989000,50000,2,가전,100149,2
6,12,22,20,20,200539, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,2209000,50000,2,가전,100149,1
6,12,22,20,20,200471, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,2299000,22261000,2,가전,100149,2
6,12,22,20,20,200542, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1899000,4632000,2,가전,100149,1
6,12,22,20,20,200474, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1989000,50000,2,가전,100149,2
6,12,22,40,20,200539, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,2209000,21387000,2,가전,100149,1
6,12,22,40,20,200471, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,2299000,16732000,2,가전,100149,2
6,12,22,40,20,200542, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1899000,4657000,2,가전,100149,1
6,12,22,40,20,200474, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1989000,4851000,2,가전,100149,2
6,12,23,0,20,201891,푸마 언더셔츠 7종 패키지(1-1차),89000,17954000,2,속옷,100599,0
6,12,23,20,20,201891,푸마 언더셔츠 7종 패키지(1-1차),89000,22267000,2,속옷,100599,0
6,12,23,40,20,201891,푸마 언더셔츠 7종 패키지(1-1차),89000,39098000,2,속옷,100599,0
6,12,24,0,20,201436,디비노 선글라스 세트,44800,25147000,2,생활용품,100469,0
6,12,24,20,20,201436,디비노 선글라스 세트,44800,34202000,2,생활용품,100469,0
6,12,24,40,20,201436,디비노 선글라스 세트,44800,43651000,2,생활용품,100469,0
6,12,25,0,20,200647,댄스킨 매쉬 풀커버 쉐이핑 브라패키지,89900,5734000,2,속옷,100191,0
6,12,25,20,20,200647,댄스킨 매쉬 풀커버 쉐이핑 브라패키지,89900,13454000,2,속옷,100191,0
6,12,25,40,13,200647,댄스킨 매쉬 풀커버 쉐이핑 브라패키지,89900,7977000,2,속옷,100191,0
6,13,6,0,20,201232,그렉노먼 여성 폴로셔츠 5종,49000,10042000,3,의류,100377,0
6,13,6,20,20,201232,그렉노먼 여성 폴로셔츠 5종,49000,14635000,3,의류,100377,0
6,13,6,40,20,201232,그렉노먼 여성 폴로셔츠 5종,49000,23587000,3,의류,100377,0
6,13,7,0,20,200315, 메디컬드림 롤링마사지기 (KMD-970),100000,9714000,3,생활용품,100115,1
6,13,7,0,20,200314, 메디컬드림 롤링마사지기 (KMD-970),108000,1803000,3,생활용품,100115,2
6,13,7,20,20,200315, 메디컬드림 롤링마사지기 (KMD-970),100000,14168000,3,생활용품,100115,1
6,13,7,20,20,200314, 메디컬드림 롤링마사지기 (KMD-970),108000,7352000,3,생활용품,100115,2
6,13,7,40,20,200315, 메디컬드림 롤링마사지기 (KMD-970),100000,22866000,3,생활용품,100115,1
6,13,7,40,20,200314, 메디컬드림 롤링마사지기 (KMD-970),108000,8083000,3,생활용품,100115,2
6,13,8,0,30,200983,오모떼 쉐이핑 브라팬티 10종,89000,28996000,3,속옷,100305,0
6,13,8,30,30,200983,오모떼 쉐이핑 브라팬티 10종,89000,63176000,3,속옷,100305,0
6,13,9,0,20,201408,NNF 와이드데님팬츠 2종,39900,22716000,3,의류,100456,0
6,13,9,20,20,201408,NNF 와이드데님팬츠 2종,39900,30687000,3,의류,100456,0
6,13,9,40,20,201408,NNF 와이드데님팬츠 2종,39900,40354000,3,의류,100456,0
6,13,10,0,20,201472,삭루츠 크로스바디백(TQ11),52000,3198000,3,잡화,100489,0
6,13,10,0,20,201477,삭루츠 호보백(TQ48),58000,3897000,3,잡화,100489,0
6,13,10,0,20,201469,삭루츠 더플백(여행가방)(TQ49),98000,3481000,3,잡화,100489,0
6,13,10,20,20,201472,삭루츠 크로스바디백(TQ11),52000,11698000,3,잡화,100489,0
6,13,10,20,20,201477,삭루츠 호보백(TQ48),58000,13300000,3,잡화,100489,0
6,13,10,20,20,201469,삭루츠 더플백(여행가방)(TQ49),98000,5414000,3,잡화,100489,0
6,13,10,40,20,201472,삭루츠 크로스바디백(TQ11),52000,13934000,3,잡화,100489,0
6,13,10,40,20,201477,삭루츠 호보백(TQ48),58000,20243000,3,잡화,100489,0
6,13,10,40,20,201469,삭루츠 더플백(여행가방)(TQ49),98000,9449000,3,잡화,100489,0
6,13,11,0,20,202276,쿠미투니카 라이크라 보정 레이스멀티팬티,39900,25797000,3,속옷,100779,0
6,13,11,20,20,202276,쿠미투니카 라이크라 보정 레이스멀티팬티,39900,36763000,3,속옷,100779,0
6,13,11,40,20,202276,쿠미투니카 라이크라 보정 레이스멀티팬티,39900,46098000,3,속옷,100779,0
6,13,12,0,20,200915,실크트리 풍기인견 이지웨어 원피스 패키지,59900,11157000,3,속옷,100285,0
6,13,12,20,20,200915,실크트리 풍기인견 이지웨어 원피스 패키지,59900,14907000,3,속옷,100285,0
6,13,12,40,20,200915,실크트리 풍기인견 이지웨어 원피스 패키지,59900,17442000,3,속옷,100285,0
6,13,13,0,20,200868,한일 대용량 스텐 분쇄믹서기,109800,23537000,3,주방,100255,0
6,13,13,20,20,200868,한일 대용량 스텐 분쇄믹서기,109800,48482000,3,주방,100255,0
6,13,13,40,20,200868,한일 대용량 스텐 분쇄믹서기,109800,57166000,3,주방,100255,0
6,13,14,0,20,201619,"[광동제약] 석류 100, 총 5박스",79900,22830000,3,건강기능,100539,0
6,13,14,20,20,201619,"[광동제약] 석류 100, 총 5박스",79900,26748000,3,건강기능,100539,0
6,13,14,40,20,201619,"[광동제약] 석류 100, 총 5박스",79900,40146000,3,건강기능,100539,0
6,13,15,0,30,200990,오모떼 프런트후크 프레쉬 데오브라 시즌4,139000,34597000,3,속옷,100305,0
6,13,15,30,30,200990,오모떼 프런트후크 프레쉬 데오브라 시즌4,139000,78739000,3,속옷,100305,0
6,13,16,0,20,202250, 에지리 스텐큐브 프라이팬,179000,11821000,3,주방,100770,2
6,13,16,0,20,202255, 에지리 스텐큐브 프라이팬,171000,5585000,3,주방,100770,1
6,13,16,20,20,202250, 에지리 스텐큐브 프라이팬,179000,20990000,3,주방,100770,2
6,13,16,20,20,202255, 에지리 스텐큐브 프라이팬,171000,18388000,3,주방,100770,1
6,13,16,40,20,202250, 에지리 스텐큐브 프라이팬,179000,39112000,3,주방,100770,2
6,13,16,40,20,202255, 에지리 스텐큐브 프라이팬,171000,25206000,3,주방,100770,1
6,13,17,0,20,201479,국내산 손질갑오징어 8팩,49900,39023000,3,농수축,100322,0
6,13,17,20,20,201479,국내산 손질갑오징어 8팩,49900,56095000,3,농수축,100322,0
6,13,17,40,20,201479,국내산 손질갑오징어 8팩,49900,59940000,3,농수축,100322,0
6,13,18,0,20,200014,AAB의 소곱창전골 800g x 8팩,55900,28902000,3,농수축,100010,0
6,13,18,20,20,200014,AAB의 소곱창전골 800g x 8팩,55900,44007000,3,농수축,100010,0
6,13,18,40,20,200014,AAB의 소곱창전골 800g x 8팩,55900,45079000,3,농수축,100010,0
6,13,19,0,20,200769, 썸덱스 트로이카 여행가방 10종세트,149000,8850000,3,잡화,100218,1
6,13,19,0,20,200766, 썸덱스 트로이카 여행가방 10종세트,159000,5013000,3,잡화,100218,2
6,13,19,20,20,200769, 썸덱스 트로이카 여행가방 10종세트,149000,15773000,3,잡화,100218,1
6,13,19,20,20,200766, 썸덱스 트로이카 여행가방 10종세트,159000,7362000,3,잡화,100218,2
6,13,19,40,20,200769, 썸덱스 트로이카 여행가방 10종세트,149000,38925000,3,잡화,100218,1
6,13,19,40,20,200766, 썸덱스 트로이카 여행가방 10종세트,159000,20143000,3,잡화,100218,2
6,13,20,0,20,202389,CERINI by PAT 남성 여름 에어윈디 릴렉스 팬츠 3종,59900,19070000,3,의류,100808,0
6,13,20,20,20,202389,CERINI by PAT 남성 여름 에어윈디 릴렉스 팬츠 3종,59900,25395000,3,의류,100808,0
6,13,20,40,20,202389,CERINI by PAT 남성 여름 에어윈디 릴렉스 팬츠 3종,59900,46928000,3,의류,100808,0
6,13,21,0,15,200170, 캐리어 벽걸이에어컨 6형 ARC06NQT,509000,2006000,3,가전,100067,1
6,13,21,0,15,200162, 캐리어 벽걸이에어컨 6형 ARC06NQT,539000,4196000,3,가전,100067,2
6,13,21,0,15,200174, 캐리어 벽걸이에어컨 7형 ARC07VBC,709000,50000,3,가전,100067,1
6,13,21,0,15,200166, 캐리어 벽걸이에어컨 7형 ARC07VBC,749000,50000,3,가전,100067,2
6,13,21,15,15,200170, 캐리어 벽걸이에어컨 6형 ARC06NQT,509000,8870000,3,가전,100067,1
6,13,21,15,15,200162, 캐리어 벽걸이에어컨 6형 ARC06NQT,539000,10435000,3,가전,100067,2
6,13,21,15,15,200174, 캐리어 벽걸이에어컨 7형 ARC07VBC,709000,4159000,3,가전,100067,1
6,13,21,15,15,200166, 캐리어 벽걸이에어컨 7형 ARC07VBC,749000,1498000,3,가전,100067,2
6,13,21,30,15,200170, 캐리어 벽걸이에어컨 6형 ARC06NQT,509000,11783000,3,가전,100067,1
6,13,21,30,15,200162, 캐리어 벽걸이에어컨 6형 ARC06NQT,539000,11511000,3,가전,100067,2
6,13,21,30,15,200174, 캐리어 벽걸이에어컨 7형 ARC07VBC,709000,1420000,3,가전,100067,1
6,13,21,30,15,200166, 캐리어 벽걸이에어컨 7형 ARC07VBC,749000,8778000,3,가전,100067,2
6,13,21,45,15,200170, 캐리어 벽걸이에어컨 6형 ARC06NQT,509000,15695000,3,가전,100067,1
6,13,21,45,15,200162, 캐리어 벽걸이에어컨 6형 ARC06NQT,539000,21877000,3,가전,100067,2
6,13,21,45,15,200174, 캐리어 벽걸이에어컨 7형 ARC07VBC,709000,8288000,3,가전,100067,1
6,13,21,45,15,200166, 캐리어 벽걸이에어컨 7형 ARC07VBC,749000,8758000,3,가전,100067,2
6,13,22,0,20,200733,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,548000,10812000,3,가구,100205,0
6,13,22,0,20,200732,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,598000,5084000,3,가구,100205,0
6,13,22,0,20,200731,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,648000,5508000,3,가구,100205,0
6,13,22,20,20,200733,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,548000,15433000,3,가구,100205,0
6,13,22,20,20,200732,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,598000,13472000,3,가구,100205,0
6,13,22,20,20,200731,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,648000,20051000,3,가구,100205,0
6,13,22,40,20,200733,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,548000,29262000,3,가구,100205,0
6,13,22,40,20,200732,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,598000,23537000,3,가구,100205,0
6,13,22,40,20,200731,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,648000,25512000,3,가구,100205,0
6,13,24,0,20,200618,[DIOR] 선글라스 (SIDERAL),188000,6347000,3,잡화,100184,0
6,13,24,20,20,200618,[DIOR] 선글라스 (SIDERAL),188000,14004000,3,잡화,100184,0
6,13,24,40,20,200618,[DIOR] 선글라스 (SIDERAL),188000,34231000,3,잡화,100184,0
6,13,25,0,20,200271,[라쉬반］FC바로셀로나 에디션 드로즈SET,119000,10281000,3,속옷,100098,0
6,13,25,20,20,200271,[라쉬반］FC바로셀로나 에디션 드로즈SET,119000,25730000,3,속옷,100098,0
6,13,25,40,13,200271,[라쉬반］FC바로셀로나 에디션 드로즈SET,119000,29966000,3,속옷,100098,0
6,14,6,0,20,202130,월드컵 남성 러닝화+슬리퍼,29800,5974000,4,잡화,100731,0
6,14,6,0,20,202139,월드컵 여성 러닝화+슬리퍼,29800,5977000,4,잡화,100731,0
6,14,6,20,20,202130,월드컵 남성 러닝화+슬리퍼,29800,12811000,4,잡화,100731,0
6,14,6,20,20,202139,월드컵 여성 러닝화+슬리퍼,29800,8219000,4,잡화,100731,0
6,14,6,40,20,202130,월드컵 남성 러닝화+슬리퍼,29800,16478000,4,잡화,100731,0
6,14,6,40,20,202139,월드컵 여성 러닝화+슬리퍼,29800,13576000,4,잡화,100731,0
6,14,7,0,20,200914,실크트리 풍기인견 썸머 풀코디 이지웨어세트,55000,9773000,4,속옷,100284,0
6,14,7,20,20,200914,실크트리 풍기인견 썸머 풀코디 이지웨어세트,55000,18115000,4,속옷,100284,0
6,14,7,40,20,200914,실크트리 풍기인견 썸머 풀코디 이지웨어세트,55000,23339000,4,속옷,100284,0
6,14,8,0,10,201947,배관청소용품 뚜러킹 세트,39800,2956000,4,생활용품,100636,0
6,14,8,10,10,201947,배관청소용품 뚜러킹 세트,39800,10206000,4,생활용품,100636,0
6,14,8,20,10,201947,배관청소용품 뚜러킹 세트,39800,9522000,4,생활용품,100636,0
6,14,8,30,10,201947,배관청소용품 뚜러킹 세트,39800,9809000,4,생활용품,100636,0
6,14,8,40,10,201947,배관청소용품 뚜러킹 세트,39800,8105000,4,생활용품,100636,0
6,14,8,50,10,201947,배관청소용품 뚜러킹 세트,39800,17193000,4,생활용품,100636,0
6,14,9,0,20,200139,  뉴트리원 다이어트 구미,59000,24182000,4,건강기능,100055,0
6,14,9,20,20,200139,  뉴트리원 다이어트 구미,59000,41666000,4,건강기능,100055,0
6,14,9,40,20,200139,  뉴트리원 다이어트 구미,59000,49596000,4,건강기능,100055,0
6,14,10,0,20,201129,마르엘라로사티 린넨 베스트 세트,49900,21626000,4,의류,100353,0
6,14,10,20,20,201129,마르엘라로사티 린넨 베스트 세트,49900,35674000,4,의류,100353,0
6,14,10,40,20,201129,마르엘라로사티 린넨 베스트 세트,49900,40433000,4,의류,100353,0
6,14,11,0,20,201437,이지스 자외선 마스크 세트,49800,14226000,4,생활용품,100470,0
6,14,11,20,20,201437,이지스 자외선 마스크 세트,49800,23787000,4,생활용품,100470,0
6,14,11,40,20,201437,이지스 자외선 마스크 세트,49800,28777000,4,생활용품,100470,0
6,14,12,0,20,200220,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),89900,20437000,4,속옷,100080,0
6,14,12,20,20,200220,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),89900,27747000,4,속옷,100080,0
6,14,12,40,20,200220,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),89900,52815000,4,속옷,100080,0
6,14,13,0,20,201378,(쿠) 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),168000,13752000,4,주방,100448,1
6,14,13,0,20,201376,(쿠) 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),178000,4023000,4,주방,100448,2
6,14,13,0,20,201379,(쿠) 쿠첸 압력밥솥 6인용 (A1),148000,6645000,4,주방,100448,1
6,14,13,0,20,201377,(쿠) 쿠첸 압력밥솥 6인용 (A1),158000,5334000,4,주방,100448,2
6,14,13,20,20,201378,(쿠) 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),168000,21918000,4,주방,100448,1
6,14,13,20,20,201376,(쿠) 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),178000,8655000,4,주방,100448,2
6,14,13,20,20,201379,(쿠) 쿠첸 압력밥솥 6인용 (A1),148000,11518000,4,주방,100448,1
6,14,13,20,20,201377,(쿠) 쿠첸 압력밥솥 6인용 (A1),158000,3601000,4,주방,100448,2
6,14,13,40,20,201378,(쿠) 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),168000,15567000,4,주방,100448,1
6,14,13,40,20,201376,(쿠) 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),178000,12002000,4,주방,100448,2
6,14,13,40,20,201379,(쿠) 쿠첸 압력밥솥 6인용 (A1),148000,13737000,4,주방,100448,1
6,14,13,40,20,201377,(쿠) 쿠첸 압력밥솥 6인용 (A1),158000,7084000,4,주방,100448,2
6,14,14,0,20,201137,마르엘라로사티 쿨썸머 데님 3종,59000,14268000,4,의류,100357,0
6,14,14,20,20,201137,마르엘라로사티 쿨썸머 데님 3종,59000,22907000,4,의류,100357,0
6,14,14,40,20,201137,마르엘라로사티 쿨썸머 데님 3종,59000,30092000,4,의류,100357,0
6,14,15,0,20,200374,보몽드 샐비어 시어서커 리플 침구세트 SS,49900,5026000,4,침구,100139,0
6,14,15,0,20,200373,보몽드 샐비어 시어서커 리플 침구세트 Q,59900,7782000,4,침구,100139,0
6,14,15,0,20,200372,보몽드 샐비어 시어서커 리플 침구세트 K,69900,7541000,4,침구,100139,0
6,14,15,20,20,200374,보몽드 샐비어 시어서커 리플 침구세트 SS,49900,8087000,4,침구,100139,0
6,14,15,20,20,200373,보몽드 샐비어 시어서커 리플 침구세트 Q,59900,14306000,4,침구,100139,0
6,14,15,20,20,200372,보몽드 샐비어 시어서커 리플 침구세트 K,69900,18073000,4,침구,100139,0
6,14,15,40,20,200374,보몽드 샐비어 시어서커 리플 침구세트 SS,49900,12694000,4,침구,100139,0
6,14,15,40,20,200373,보몽드 샐비어 시어서커 리플 침구세트 Q,59900,20536000,4,침구,100139,0
6,14,15,40,20,200372,보몽드 샐비어 시어서커 리플 침구세트 K,69900,19620000,4,침구,100139,0
6,14,16,0,20,200589,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),38900,23623000,4,농수축,100167,0
6,14,16,20,20,200589,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),38900,42365000,4,농수축,100167,0
6,14,16,40,20,200589,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),38900,50367000,4,농수축,100167,0
6,14,17,0,20,200269, 올리고 가스와이드그릴  프리미엄형,119000,9532000,4,주방,100097,1
6,14,17,0,20,200265, 올리고 가스와이드그릴레인지 프리미엄형,129000,3224000,4,주방,100097,2
6,14,17,20,20,200269, 올리고 가스와이드그릴  프리미엄형,119000,30511000,4,주방,100097,1
6,14,17,20,20,200265, 올리고 가스와이드그릴레인지 프리미엄형,129000,9949000,4,주방,100097,2
6,14,17,40,20,200269, 올리고 가스와이드그릴  프리미엄형,119000,43217000,4,주방,100097,1
6,14,17,40,20,200265, 올리고 가스와이드그릴레인지 프리미엄형,129000,22598000,4,주방,100097,2
6,14,18,0,20,201964,사용불가미리구운 자연산 바다장어 9팩,49900,23973000,4,농수축,100644,0
6,14,18,20,20,201964,사용불가미리구운 자연산 바다장어 9팩,49900,42209000,4,농수축,100644,0
6,14,18,40,20,201964,사용불가미리구운 자연산 바다장어 9팩,49900,45180000,4,농수축,100644,0
6,14,20,0,30,202032, 매직쉐프 10리터 듀얼쿡 에어프라이어,164000,17813000,4,주방,100683,2
6,14,20,0,30,202035, 매직쉐프 10리터 듀얼쿡 에어프라이어,154000,15578000,4,주방,100683,1
6,14,20,30,30,202032, 매직쉐프 10리터 듀얼쿡 에어프라이어,164000,37888000,4,주방,100683,2
6,14,20,30,30,202035, 매직쉐프 10리터 듀얼쿡 에어프라이어,154000,52204000,4,주방,100683,1
6,14,21,0,20,200703,([보루네오] 피올레 천연소가죽 소파 3인용,699000,50000,4,가구,100203,1
6,14,21,0,20,200686,([보루네오] 피올레 천연소가죽 소파 3인용,749000,1497000,4,가구,100203,2
6,14,21,0,20,200707,([보루네오] 피올레 천연소가죽 소파 4인용,899000,5264000,4,가구,100203,1
6,14,21,0,20,200690,([보루네오] 피올레 천연소가죽 소파 4인용,949000,1884000,4,가구,100203,2
6,14,21,0,20,200711,([보루네오] 피올레 천연소가죽 소파 6인용,1199000,50000,4,가구,100203,1
6,14,21,0,20,200694,([보루네오] 피올레 천연소가죽 소파 6인용,1249000,50000,4,가구,100203,2
6,14,21,20,20,200703,([보루네오] 피올레 천연소가죽 소파 3인용,699000,1402000,4,가구,100203,1
6,14,21,20,20,200686,([보루네오] 피올레 천연소가죽 소파 3인용,749000,4393000,4,가구,100203,2
6,14,21,20,20,200707,([보루네오] 피올레 천연소가죽 소파 4인용,899000,5264000,4,가구,100203,1
6,14,21,20,20,200690,([보루네오] 피올레 천연소가죽 소파 4인용,949000,11058000,4,가구,100203,2
6,14,21,20,20,200711,([보루네오] 피올레 천연소가죽 소파 6인용,1199000,50000,4,가구,100203,1
6,14,21,20,20,200694,([보루네오] 피올레 천연소가죽 소파 6인용,1249000,50000,4,가구,100203,2
6,14,21,40,20,200703,([보루네오] 피올레 천연소가죽 소파 3인용,699000,1402000,4,가구,100203,1
6,14,21,40,20,200686,([보루네오] 피올레 천연소가죽 소파 3인용,749000,7287000,4,가구,100203,2
6,14,21,40,20,200707,([보루네오] 피올레 천연소가죽 소파 4인용,899000,19163000,4,가구,100203,1
6,14,21,40,20,200690,([보루네오] 피올레 천연소가죽 소파 4인용,949000,23907000,4,가구,100203,2
6,14,21,40,20,200711,([보루네오] 피올레 천연소가죽 소파 6인용,1199000,50000,4,가구,100203,1
6,14,21,40,20,200694,([보루네오] 피올레 천연소가죽 소파 6인용,1249000,4881000,4,가구,100203,2
6,14,22,0,15,200170, 캐리어 벽걸이에어컨 6형 ARC06NQT,509000,2983000,4,가전,100067,1
6,14,22,0,15,200162, 캐리어 벽걸이에어컨 6형 ARC06NQT,539000,4216000,4,가전,100067,2
6,14,22,0,15,200174, 캐리어 벽걸이에어컨 7형 ARC07VBC,709000,1420000,4,가전,100067,1
6,14,22,0,15,200166, 캐리어 벽걸이에어컨 7형 ARC07VBC,749000,1498000,4,가전,100067,2
6,14,22,15,15,200170, 캐리어 벽걸이에어컨 6형 ARC06NQT,509000,12781000,4,가전,100067,1
6,14,22,15,15,200162, 캐리어 벽걸이에어컨 6형 ARC06NQT,539000,4216000,4,가전,100067,2
6,14,22,15,15,200174, 캐리어 벽걸이에어컨 7형 ARC07VBC,709000,1420000,4,가전,100067,1
