mcode,product_name,,
100371,일시불 아이오 진공포장기,FALSE,TRUE
100372,(점보특대형)일월 온수 카페트매트,TRUE,FALSE
100372,(점보형)일월 온수 카페트매트,TRUE,TRUE
100372,(중형)일월 온수 카페트매트,TRUE,TRUE
100372,(퀸+퀸)일월 품안애 온수매트,TRUE,TRUE
100372,(킹+싱글)일월 품안애 온수매트,TRUE,TRUE
100372,(퀸+싱글)일월 품안애 온수매트,TRUE,TRUE
100372,(킹사이즈)일월 품안애 온수매트,TRUE,TRUE
100372,(퀸사이즈)일월 품안애 온수매트,TRUE,TRUE
100372,(싱글사이즈)일월 품안애 온수매트,TRUE,TRUE
100372,(더블+더블)일월 순면 온열매트,TRUE,TRUE
100372,(더블+싱글)일월 순면 온열매트,TRUE,TRUE
100372,(더블사이즈)일월 순면 온열매트,TRUE,TRUE
100372,(싱글사이즈)일월 순면 온열매트,TRUE,TRUE
100372,(점보특대형)일월 에너지세이브 카페트매트,TRUE,TRUE
100372,(점보형)일월 에너지세이브 카페트매트,TRUE,TRUE
100372,(중형)일월 에너지세이브 카페트매트,TRUE,TRUE
100372,(싱글+싱글)일월 품안애 온수매트,FALSE,TRUE
100373,(일)장수흙침대 S,TRUE,FALSE
100373,(무)장수흙침대 S,TRUE,TRUE
100373,(일)장수흙침대 Q,TRUE,TRUE
100373,(무)장수흙침대 Q,TRUE,TRUE
100373,(일)장수흙침대 싱글,TRUE,TRUE
100373,(무)장수흙침대 싱글,TRUE,TRUE
100373,(일)장수흙침대 퀸,TRUE,TRUE
100373,(무)장수흙침대 퀸,TRUE,TRUE
100373,(일)장수 클래식 흙카우치,TRUE,TRUE
100373,(무)장수 클래식 흙카우치,FALSE,TRUE
100374,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,TRUE,FALSE
100374,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,TRUE,TRUE
100374,USPA  남성 폴로셔츠 위켄드 컬렉션 3종,TRUE,TRUE
100374,USPA  여성 폴로셔츠 위켄드 컬렉션 3종,TRUE,TRUE
100374,USPA  남성 아동 반팔 폴로셔츠 3종,TRUE,TRUE
100374,USPA  여성 아동 반팔 폴로셔츠 3종,TRUE,TRUE
100374,2019 USPA 남성 썸머 화이트라벨 폴로셔츠 3종,TRUE,TRUE
100374,2019 USPA 여성 썸머 화이트라벨 폴로셔츠 3종,TRUE,TRUE
100374,USPA화이트라벨 남성맨투맨 4종,TRUE,TRUE
100374,USPA화이트라벨 여성맨투맨 4종,TRUE,TRUE
100374,USPA화이트라벨 남성트랙수트,TRUE,TRUE
100374,USPA화이트라벨 여성트랙수트,TRUE,TRUE
100374,USPA화이트라벨 남성기모티3종,TRUE,TRUE
100374,USPA화이트라벨 여성기모티3종,TRUE,TRUE
100374,USPA화이트라벨 남성모크넥세트,TRUE,TRUE
100374,USPA화이트라벨 여성모크넥세트,FALSE,TRUE
100375,USPA 남성 퀼팅자켓 1종,TRUE,FALSE
100375,USPA 여성 퀼팅자켓 1종,FALSE,TRUE
100376,USPA 화이트라벨 디태처블 롱패딩,TRUE,FALSE
100376,USPA 화이트라벨 디태처블 롱패딩 크롬,FALSE,TRUE
100377,그렉노먼 남성 구스다운 롱 벤치코트,TRUE,FALSE
100377,그렉노먼 여성 구스다운 롱 벤치코트,TRUE,TRUE
100377,그렉노먼 남성 캐시터치 터틀넥 4종,TRUE,TRUE
100377,그렉노먼 여성 캐시터치 터틀넥 4종,TRUE,TRUE
100377,그렉노먼 남성 봄 컬렉션 티셔츠 5종,TRUE,TRUE
100377,그렉노먼 여성 봄 컬렉션 티셔츠 5종,TRUE,TRUE
100377,그렉노먼 남성 디보티 컬렉션 트렌치코트 1종,TRUE,TRUE
100377,그렉노먼 여성 디보티 컬렉션 트렌치코트 1종,TRUE,TRUE
100377,그렉노먼 남성 아스킨 레이어 티셔츠 3종,TRUE,TRUE
100377,그렉노먼 여성 아스킨 레이어 티셔츠 3종,TRUE,TRUE
100377,그렉노먼 여성 폴로셔츠 5종,FALSE,TRUE
100378,베지밀 검은콩 두유  96팩,FALSE,FALSE
100379,무이자  니봇 진공+ 물걸레 듀얼 로봇청소기,TRUE,FALSE
100379,일시불  니봇 진공+ 물걸레 듀얼 로봇청소기,TRUE,TRUE
100379,파격가 니봇 무선 진공 물걸레 로봇청소기 +폴더블 헤어드라이어기,TRUE,TRUE
100379,파격가 니봇 무선 진공 물걸레 로봇청소기 +뉴헤어드라이어기,FALSE,TRUE
100380,릴리젼 PK 남성 티셔츠세트,TRUE,FALSE
100380,릴리젼 PK 여성 티셔츠세트,FALSE,TRUE
100382,뉴트리원 전지현 베리솔 콜라겐 구미(더블24주분+6일분),TRUE,FALSE
100382,뉴트리원 전지현 베리솔 콜라겐 구미(12주분+3일분),FALSE,TRUE
100385,메이듀 골드링 펌프스 + 베이직 펌프스 2종,FALSE,FALSE
100386,메이듀 남성 린넨 블렌디드 슬립온,TRUE,FALSE
100386,메이듀 여성 린넨 블렌디드 슬립온,FALSE,TRUE
100387,메이듀 코튼 티블라우스 5종,FALSE,FALSE
100389,[RYN] 린 남성 뉴웨이브 스니커즈,TRUE,FALSE
100389,[RYN] 린 여성 뉴웨이브 스니커즈,FALSE,TRUE
100390,[RYN] 린 남성 다이얼락 히트 웜 퍼 방한화 2종,TRUE,FALSE
100390,[RYN] 린 여성 다이얼락 히트 웜 퍼 방한화 2종,FALSE,TRUE
100391,이조농방 보령황토 흙침대 퀸사이즈(TQ100),TRUE,FALSE
100391,이조농방 보령황토 흙카우치소파(TC100),TRUE,TRUE
100391,[SET]이조농방 보령황토 흙침대 퀸사이즈+카우치소파,TRUE,TRUE
100391,이조농방 보령황토 흙침대 싱글사이즈(TS100),FALSE,TRUE
100392,[디즈니] 19 F/W 여성 기모 라운드 맨투맨 3종,TRUE,FALSE
100392,[디즈니] 19 F/W 남성 기모 라운드 맨투맨 3종,FALSE,TRUE
100394,19 F/W 디즈니 롱 벤치코트,FALSE,FALSE
100395,5세트 센티멘탈 디퓨저골드패키지,TRUE,FALSE
100395,1세트 센티멘탈 디퓨저골드,FALSE,TRUE
100397,ALL New 파워스윙 물걸레 진공청소기,FALSE,FALSE
100398,EXR 남성 워터 액티비티 5종,TRUE,FALSE
100398,EXR 여성 워터 액티비티 5종,FALSE,TRUE
100399,바바코코 젤네일스트립 SET,FALSE,FALSE
100400,OK 근육통완화 동전패치,FALSE,FALSE
100401,골드파일 카로 여행가방 9종 세트,FALSE,FALSE
100403,디즈니 19 SS 반팔스웻티셔츠  6종,FALSE,FALSE
100404,디즈니 여성 트랙수트 5종,TRUE,FALSE
100404,디즈니 남성 트랙수트 5종,FALSE,TRUE
100405,란체티 남성 융기모 히팅 동내의 패키지,TRUE,FALSE
100405,란체티 여성 융기모 히팅 동내의 패키지,FALSE,TRUE
100406,마모트 19 F/W 남성 네이처 수트 4종,TRUE,FALSE
100406,마모트 19 F/W 여성 네이처 수트 4종,FALSE,TRUE
100408,무이자 센스락무선진공포장기,TRUE,FALSE
100408,일시불 센스락무선진공포장기,FALSE,TRUE
100409,수련 무선 무릎 에어 온열 마사지기 SR823,FALSE,FALSE
100410,옥샘쿡 만능 가마솥 3종세트,FALSE,FALSE
100411,웰스락 원터치 슬라이드 특허  밀폐용기세트,FALSE,FALSE
100412,이동수골프 남성 썸머 밴딩팬츠 3종,TRUE,FALSE
100412,이동수골프 여성 썸머 밴딩팬츠 3종,FALSE,TRUE
100413,이동수골프 남성 원더 플렉스 본딩팬츠 3종,TRUE,FALSE
100413,이동수골프 여성 원더 플렉스 본딩팬츠 3종,FALSE,TRUE
100414,코몽트 기모 웜웨어 4종,FALSE,FALSE
100415,코몽트 기모 터틀넥 5종,FALSE,FALSE
100416,코몽트 남성 이너티셔츠 7종,TRUE,FALSE
100416,코몽트 남성 이너티셔츠6종,TRUE,TRUE
100416,코몽트 남성 메쉬티셔츠 7종,TRUE,TRUE
100416,코몽트 남성 프린트티셔츠8종,FALSE,TRUE
100417,코몽트 남성스포츠 팬츠3종,FALSE,FALSE
100418,코몽트 덤블 플리스 자켓 2종,FALSE,FALSE
100420,코몽트 패딩 3종세트,FALSE,FALSE
100421,킹스스파 편백 반신욕기,FALSE,FALSE
100422,팜스프링스 19 SS 남성 여름 쿨팬츠 4종,TRUE,FALSE
100422,팜스프링스 19 SS 여성 여름 쿨팬츠 4종,FALSE,TRUE
100423,팜스프링스 남성 패딩팬츠 3종,TRUE,FALSE
100423,팜스프링스 여성 패딩팬츠 3종,FALSE,TRUE
100427,무이자 프로피쿡 에어프라이어,TRUE,FALSE
100427,일시불 프로피쿡 에어프라이어,FALSE,TRUE
100430,(a4)팽현숙의 순대 곱창 전골&볶음,FALSE,FALSE
100432,무이자 하우홈 초고속 진공쿠킹블렌더,TRUE,FALSE
100432,일시불 하우홈 초고속 진공쿠킹블렌더,FALSE,TRUE
100433,스위스밀리터리 전동공구세트,FALSE,FALSE
100434,남해바다 손질왕꼬막살세트,FALSE,FALSE
100435,우리바다 손질왕꼬막 24팩,TRUE,FALSE
100435,우리바다 손질왕꼬막 20팩,FALSE,TRUE
100436,(점보)한솔 뉴청맥 온열 카페트매트,TRUE,FALSE
100436,(특대)한솔 뉴청맥 온열 카페트매트,TRUE,TRUE
100436,(대형)한솔 뉴청맥 온열 카페트매트,FALSE,TRUE
100438,AHC 스킨케어링 톤커버크림,FALSE,FALSE
100439,루시헨느 레이스 홀리데이 란쥬 패키지,FALSE,FALSE
100440,오가닉뷰티 쿨 번아웃 레이스 란쥬세트,TRUE,FALSE
100440,오가닉뷰티 360도 노라인 코튼 란쥬세트,TRUE,TRUE
100440,오가닉뷰티 웜  레이스 코튼 란쥬세트,FALSE,TRUE
100441,오가닉뷰티 쿨 번아웃 레이스 브라세트,TRUE,FALSE
100441,오가닉뷰티 360도 노라인 코튼 브라세트,FALSE,TRUE
100442,오가닉뷰티 프레쉬 코튼 맥시 팬티 10종 패키지,FALSE,FALSE
100443,오가닉뷰티 황후의 코르셋 리얼 쉐이핑 팬티 8종 패키지,FALSE,FALSE
100444,쿠미투니카 코르셋 하이웨스트 팬티세트,TRUE,FALSE
100444,쿠미투니카 롱 하이웨스트 팬티세트,FALSE,TRUE
100445,쿠미투니카 하이서포트 심리스  란쥬&팬티,TRUE,FALSE
100445,쿠미투니카 쿨 레이시 란쥬쉐이퍼&팬티,TRUE,TRUE
100445,쿠미투니카 웜 레이시 란쥬패키지,FALSE,TRUE
100446,파시노 이지앤퀵 빗살 뿌리펌,FALSE,FALSE
100447,안지 청풍 대자리,FALSE,FALSE
100448,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),TRUE,FALSE
100448,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),TRUE,TRUE
100448,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),TRUE,TRUE
100448,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),TRUE,TRUE
100448,일시불 쿠첸 풀스텐 압력밥솥 10인용 ,TRUE,TRUE
100448,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),TRUE,TRUE
100448,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),TRUE,TRUE
100448,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),TRUE,TRUE
100448,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),TRUE,TRUE
100448,일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),TRUE,TRUE
100448,무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),TRUE,TRUE
100448,일시불 쿠첸 압력밥솥 6인용 (A1),TRUE,TRUE
100448,무이자 쿠첸 압력밥솥 6인용 (A1),TRUE,TRUE
100448,무이자쿠첸압력밥솥 10인용,TRUE,TRUE
100448,일시불쿠첸압력밥솥 10인용,TRUE,TRUE
100448,무이자쿠첸압력밥솥 6인용,TRUE,TRUE
100448,일시불쿠첸압력밥솥 6인용,FALSE,TRUE
100449,무이자 쿠첸인버터전자레인지 (COV-i230KGF),TRUE,FALSE
100449,일시불 쿠첸인버터전자레인지 (COV-i230KGF),FALSE,TRUE
100450,코튼데이 유기농 순면 마스크 KF94 60매,FALSE,FALSE
100451,컨시크 컬러마크 글로우 립스틱,FALSE,FALSE
100452,NNF 소프트 베스트 앙상블,TRUE,FALSE
100452,NNF SS트레이닝 세트,TRUE,TRUE
100452,NNF SS트레이닝 세트(8월),TRUE,TRUE
100452,NNF 라운지웨어세트,FALSE,TRUE
100453,NNF 여성 터틀넥 3종,TRUE,FALSE
100453,NNF 남성 터틀넥 3종,FALSE,TRUE
100454,NNF 쿠션퍼자켓+베스트,TRUE,FALSE
100454,NNF 여성 롱패딩1종,TRUE,TRUE
100454,NNF 더블페이스 쿠션재킷+베스트,TRUE,TRUE
100454,NNF 남성 패딩점퍼,TRUE,TRUE
100454,NNF 여성 패딩점퍼,FALSE,TRUE
100455,NNF 쉬폰 썸머 앙상블세트,FALSE,FALSE
100456,NNF 와이드데님팬츠 2종,FALSE,FALSE
100458,크리스티나앤코 기모티셔츠세트,TRUE,FALSE
100458,크리스티나앤코 가디건세트,TRUE,TRUE
100458,크리스티나앤코 퀼팅롱코트,TRUE,TRUE
100458,크리스티나앤코 리버시블 패딩,FALSE,TRUE
100459,크리스티나앤코 피치기모팬츠,TRUE,FALSE
100459,크리스티나앤코 기모밴딩팬츠3종,FALSE,TRUE
100460,크리스티나앤코 로브앙상블세트,TRUE,FALSE
100460,크리스티나앤코 썸머플리츠세트,TRUE,TRUE
100460,크리스티나앤코 썸머플리츠세트(8월),FALSE,TRUE
100462,크리스티나앤코 이지웨어세트,FALSE,FALSE
100463,디키즈 성인 리버시블재킷1종,TRUE,FALSE
100463,디키즈 아동 리버시블재킷1종,FALSE,TRUE
100464,디키즈 성인 스테디움점퍼세트,TRUE,FALSE
100464,디키즈 아동 스테디움점퍼세트,FALSE,TRUE
100465,디키즈 썸머상하세트,TRUE,FALSE
100465,디키즈 썸머숏팬츠3종,FALSE,TRUE
100466,디키즈 윈드브레이커1종,FALSE,FALSE
100467,뉴욕맘 순면100% 목화솜행주,TRUE,FALSE
100467,뉴욕맘 목화솜행주&항균수세미,FALSE,TRUE
100468,뉴욕맘 항균 수세미,FALSE,FALSE
100469,디비노 선글라스 세트,FALSE,FALSE
100470,이지스 자외선 마스크 세트,FALSE,FALSE
100471,캐치온 수퍼나인 블랙박스(2CH),TRUE,FALSE
100471,캐치온 수퍼나인 블랙박스(1CH),FALSE,TRUE
100472,페르소나 고기능 안전스틱 1세트,TRUE,FALSE
100472,페르소나 고기능 안전스틱 2세트,FALSE,TRUE
100473,에델코첸 컬러스텐냄비 3종세트 (전골구성),TRUE,FALSE
100473,에델코첸 컬러스텐냄비 3종세트 (곰솥구성),FALSE,TRUE
100474,무이자 파뷔에 항균 뱀부 식기건조대,TRUE,FALSE
100474,일시불 파뷔에 항균 뱀부 식기건조대,FALSE,TRUE
100475,초특가  파뷔에 팬지 대형 후라이팬 세트,TRUE,FALSE
100475,파뷔에 스페셜에디션 프라이팬세트,FALSE,TRUE
100476,파뷔에 더온 세라믹 냄비세트,FALSE,FALSE
100477,파뷔에 스페셜 디너세트,FALSE,FALSE
100478,파뷔에 항균도마 1+1세트,TRUE,FALSE
100478,파뷔에 항균도마 1+1+칼세트,TRUE,TRUE
100478,파뷔에 양면 항균도마 스페셜,FALSE,TRUE
100479,라라쎄 쉬폰 롤업재킷 2종 세트,FALSE,FALSE
100481,로이몬스터 남녀 벤치후드롱패딩,FALSE,FALSE
100482,에버라스트 제니스 백팩 3종,FALSE,FALSE
100483,무이자 클란츠 멀티쿡,TRUE,FALSE
100483,일시불 클란츠 멀티쿡,FALSE,TRUE
100488,삭루츠 F/W 크로스바디 백(TQ12),TRUE,FALSE
100488,삭루츠 F/W 버켓 백(TQ18),TRUE,TRUE
100488,삭루츠 F/W 투웨이 백팩 (TQ55),FALSE,TRUE
100489,삭루츠 크로스바디 백(TQ12),TRUE,FALSE
100489,삭루츠 버켓 백(TQ18),TRUE,TRUE
100489,삭루츠 투 웨이 백팩(TQ55),TRUE,TRUE
100489,삭루츠 크로스바디백(TQ12),TRUE,TRUE
100489,삭루츠 토트백(TQ35),TRUE,TRUE
100489,삭루츠 크로스바디백(TQ11),TRUE,TRUE
100489,삭루츠 호보백(TQ48),TRUE,TRUE
100489,삭루츠 더플백(여행가방)(TQ49),FALSE,TRUE
100491,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,FALSE,FALSE
100492,피시원 국내산 손질꽃게 7팩,TRUE,FALSE
100492,피시원 국내산 절단 햇 꽃게 7팩,TRUE,TRUE
100492,피시원 국내산 절단 햇 꽃게 2.4kg,FALSE,TRUE
100495,전철우 소갈비살구이 10팩,TRUE,FALSE
100495,[가격인하]전철우 소갈비살구이 10팩,FALSE,TRUE
100496,뽕셰프 이봉원 특갈비탕 12팩,FALSE,FALSE
100497,이봉원 정직한 안창살 + 갈비살구이,FALSE,FALSE
100498,하림 치킨스테이크 4봉,FALSE,FALSE
100499,하림뼈없는양념닭발세트,FALSE,FALSE
100500,(일) 삼익가구 LED 제니비 서랍형 침대 SS,TRUE,FALSE
100500,(무) 삼익가구 LED 제니비 서랍형 침대 SS,TRUE,TRUE
100500,(일) 삼익가구 LED 제니비 서랍형 침대 Q,TRUE,TRUE
100500,(무) 삼익가구 LED 제니비 서랍형 침대 Q,TRUE,TRUE
100500,(일) 삼익가구 LED 제니비 서랍형 침대 K,TRUE,TRUE
100500,(무) 삼익가구 LED 제니비 서랍형 침대 K,TRUE,TRUE
100500,(일)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,TRUE,TRUE
100500,(무)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,TRUE,TRUE
100500,(일)삼익가구 어블러 LED 멀티 수납형 침대 퀸,TRUE,TRUE
100500,(무)삼익가구 어블러 LED 멀티 수납형 침대 퀸,TRUE,TRUE
100500,(일)삼익가구 어블러 LED 멀티 수납형 침대 킹,TRUE,TRUE
100500,(무)삼익가구 어블러 LED 멀티 수납형 침대 킹,FALSE,TRUE
100501,노비타 스마트 비데,TRUE,FALSE
100501,파격가 노비타 스마트 비데 무료설치,TRUE,TRUE
100501,무이자 국내제조 노비타 뉴스파 비데  무료설치,TRUE,TRUE
100501,일시불 국내제조 노비타 뉴스파 비데 무료설치,TRUE,TRUE
100501,무이자 1+1 국내제조 노비타 뉴스파 비데  무료설치,TRUE,TRUE
100501,일시불 1+1 국내제조 노비타 뉴스파 비데  무료설치,FALSE,TRUE
100502,무) 한샘 하이바스 내추럴 기본형,TRUE,FALSE
100502,일)한샘 하이바스 내추럴 기본형,TRUE,TRUE
100502,무)한샘 하이바스 내추럴 하부장형,TRUE,TRUE
100502,일)한샘 하이바스 내추럴 하부장형,TRUE,TRUE
100502,무)한샘 하이바스 내추럴 기본형 + 키큰장,TRUE,TRUE
100502,일)한샘 하이바스 내추럴 기본형 + 키큰장,TRUE,TRUE
100502,무)한샘 하이바스 내추럴 하부장 + 키큰장,TRUE,TRUE
100502,일)한샘 하이바스 내추럴 하부장 + 키큰장,TRUE,TRUE
100502,(무) 한샘 하이바스 내추럴 기본형,TRUE,TRUE
100502,(일)한샘 하이바스 내추럴 기본형,TRUE,TRUE
100502,(무)한샘 하이바스 내추럴 하부장형,TRUE,TRUE
100502,(일)한샘 하이바스 내추럴 하부장형,TRUE,TRUE
100502,(무)한샘 하이바스 내추럴 기본형 + 키큰장,TRUE,TRUE
100502,(일)한샘 하이바스 내추럴 기본형 + 키큰장,TRUE,TRUE
100502,(무)한샘 하이바스 내추럴 하부장 + 키큰장,TRUE,TRUE
100502,(일)한샘 하이바스 내추럴 하부장 + 키큰장,FALSE,TRUE
100503,(일)[한샘] 호텔식 레일 암막커튼 세트(중형),TRUE,FALSE
100503,(무)[한샘] 호텔식 레일 암막커튼 세트(중형),TRUE,TRUE
100503,(일)[한샘] 호텔식 레일 암막커튼 세트(대형),TRUE,TRUE
100503,(무)[한샘] 호텔식 레일 암막커튼 세트(대형),TRUE,TRUE
100503,(일)[한샘] 호텔식 레일 암막커튼 세트(특대형),TRUE,TRUE
100503,(무)[한샘] 호텔식 레일 암막커튼 세트(특대형),TRUE,TRUE
100503,(일)[한샘] 호텔식 레일 암막커튼 세트(슈퍼특대형),TRUE,TRUE
100503,(무)[한샘] 호텔식 레일 암막커튼 세트(슈퍼특대형),FALSE,TRUE
100504,(일)3인용 한샘 뉴퍼스티지R 리클라이너,TRUE,FALSE
100504,(무)3인용 한샘 뉴퍼스티지R 리클라이너,TRUE,TRUE
100504,(일)4인용 한샘 뉴퍼스티지R 리클라이너,TRUE,TRUE
100504,(무)4인용 한샘 뉴퍼스티지R 리클라이너,TRUE,TRUE
100504,(일)한샘 페이지 리클라이너 소파(3인용),TRUE,TRUE
100504,(무)한샘 페이지 리클라이너 소파(3인용),TRUE,TRUE
100504,(일)한샘 페이지 리클라이너 소파(4인용),TRUE,TRUE
100504,(무)한샘 페이지 리클라이너 소파(4인용),FALSE,TRUE
100505,(일)한샘 HG 화이트 실버슬림 붙박이장(2.2m),TRUE,FALSE
100505,(무)한샘 HG 화이트 실버슬림 붙박이장(2.2m),TRUE,TRUE
100505,(일)한샘 HG 화이트 실버슬림 붙박이장(3.2m),TRUE,TRUE
100505,(무)한샘 HG 화이트 실버슬림 붙박이장(3.2m),TRUE,TRUE
100505,(일)한샘 HG 화이트 실버슬림 붙박이장(4.2m),TRUE,TRUE
100505,(무)한샘 HG 화이트 실버슬림 붙박이장(4.2m),TRUE,TRUE
100505,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m),TRUE,TRUE
100505,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m),TRUE,TRUE
100505,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m),TRUE,TRUE
100505,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m),TRUE,TRUE
100505,(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m),TRUE,TRUE
100505,(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m),FALSE,TRUE
100506,일시불  한샘 키친바흐 IH 프라이팬,TRUE,FALSE
100506,무이자  한샘 키친바흐 IH 프라이팬,FALSE,TRUE
100508,두꺼비 매직 버블수세미400매 + 곰팡이젤2개,TRUE,FALSE
100508,두꺼비 매직 버블수세미200매 + 곰팡이젤1개,FALSE,TRUE
100509,안타고 만능 가스그릴,FALSE,FALSE
100510,국내산 손질 갑오징어 9팩,FALSE,FALSE
100511,자연산 손질 통오징어 21미,TRUE,FALSE
100511,국내산 손질 통오징어 21미,TRUE,TRUE
100511,국내산 손질 통오징어 10팩,FALSE,TRUE
100512,국내산참조기12팩,FALSE,FALSE
100515,일시불 해피콜 아르마이드 IH 냄비,TRUE,FALSE
100515,무이자  해피콜 아르마이드 IH 냄비,FALSE,TRUE
100516,일시불  해피콜 크로커다일 IH 후라이팬,TRUE,FALSE
100516,무이자 해피콜 크로커다일 IH후라이팬,FALSE,TRUE
100517,해피콜  IH 진공 스텐 냄비 에디션,TRUE,FALSE
100517,일시불 해피콜  IH 진공 스텐 냄비,FALSE,TRUE
100518,해피콜  X2싱크릴 분리가능 양면그릴,FALSE,FALSE
100519,해피콜IH양면팬,FALSE,FALSE
100520,해피콜엑슬림블렌더,FALSE,FALSE
100522,오세득 본 갈비탕,FALSE,FALSE
100523,현대어찬 손질갈치,FALSE,FALSE
100527,무이자 송도순의 2세대 홈밀맷돌,TRUE,FALSE
100527,일시불 송도순의 2세대 홈밀맷돌,FALSE,TRUE
100528,무이자 송도순의 원터치 중탕기 홈쿠(시즌2),TRUE,FALSE
100528,일시불 송도순의 원터치 중탕기 홈쿠(시즌2),FALSE,TRUE
100529,달바 화이트 트러플 퍼스트 인텐시브 세럼,FALSE,FALSE
100530,일시불 휴롬 쁘띠2 착즙기,TRUE,FALSE
100530,무이자 휴롬 쁘띠2 착즙기,FALSE,TRUE
100531,일시불 휴롬퀵스퀴저,TRUE,FALSE
100531,무이자 휴롬 퀵스퀴저,FALSE,TRUE
100532,""" 100%리얼 착즙 석류 "", 총 4박스",TRUE,FALSE
100532,(일)100%리얼착즙석류 4박스,TRUE,TRUE
100532,(무)100%리얼착즙석류 4박스,FALSE,TRUE
100533,SK매직 파워워시 식기세척기 터치온,FALSE,FALSE
100536,경남제약 레모나 S산 350포,FALSE,FALSE
100539,"[광동제약] 석류 100, 총 5박스",FALSE,FALSE
100540,광동 장건강엔 생유산균,FALSE,FALSE
100541,피부약방 더오리진 크림세트,FALSE,FALSE
100545,깐깐송도순 포기김치 10kg,TRUE,FALSE
100545,깐깐송도순 포기김치 8kg+ 백김치 2kg,FALSE,TRUE
100547,국내산 신안생물 생새우 1.2kg,FALSE,FALSE
100548,완도꼬마활전복 1.3kg,FALSE,FALSE
100549,완도산 식탁앤김 120봉,FALSE,FALSE
100551,강레오의 탕요일,FALSE,FALSE
100558,정직한 농부의 석류,FALSE,FALSE
100562,무농약레드비트즙 90봉,FALSE,FALSE
100563,무이자  얼리젼 밀레 푸쉬풀 도어락,TRUE,FALSE
100563,일시불  얼리젼 밀레 푸쉬풀 도어락,FALSE,TRUE
100564,[바다원] 더 그릴 3종 아구채4팩+양태채2팩+쥐포채2팩 + 소스8팩,FALSE,FALSE
100565,우리나라 맛밤 20봉+밤양갱 4개,FALSE,FALSE
100566,[영광군수협] 대장대 굴비 40미,FALSE,FALSE
100567,일시불 코지마 안마의자 오딧세이,TRUE,FALSE
100567,무이자 코지마 안마의자 오딧세이,FALSE,TRUE
100568,코지마 손목형 자동전자 혈압계 CBP-160,FALSE,FALSE
100569,스텔라테일러 컴포트 스트레치 팬츠 3종,FALSE,FALSE
100571,2019년형 글라스락 퍼플클래식 유리밀폐용기 1+1세트(16조+4조),TRUE,FALSE
100571,2019년형 글라스락 퍼플  클래식 유리밀폐용기세트 (8조),FALSE,TRUE
100572,일시불 삼성 파워모션 청소기 VC44M3150LB,TRUE,FALSE
100572,무이자 삼성 파워모션 청소기 VC44M3150LB,FALSE,TRUE
100573,일시불 삼성 무풍슬림 홈멀티  에어컨  AF16R5773WSR,TRUE,FALSE
100573,무이자 삼성 무풍슬림 홈멀티  에어컨  AF16R5773WSR,TRUE,TRUE
100573,일시불 삼성 무풍슬림 스탠드  에어컨  AF16R5773WSK,TRUE,TRUE
100573,무이자 삼성 무풍슬림 스탠드  에어컨  AF16R5773WSK,TRUE,TRUE
100573,일시불 삼성 무풍클래식 홈멀티에어컨 AF17R7573WZR,TRUE,TRUE
100573,무이자 삼성 무풍클래식 홈멀티에어컨 AF17R7573WZR,TRUE,TRUE
100573,일시불 삼성 무풍클래식 스탠드에어컨 AF17R7573WZK,TRUE,TRUE
100573,무이자 삼성 무풍클래식 스탠드에어컨 AF17R7573WZK,TRUE,TRUE
100573,일시불 삼성 무풍클래식 홈멀티에어컨 AF19R7573WZR,TRUE,TRUE
100573,무이자 삼성 무풍클래식 홈멀티에어컨 AF19R7573WZR,TRUE,TRUE
100573,일시불 삼성 무풍클래식 스탠드에어컨 AF19R7573WZK,TRUE,TRUE
100573,무이자 삼성 무풍클래식 스탠드에어컨AF19R7573WZK,FALSE,TRUE
100574,일시불 삼성 유로피안 냉장고RS82M6000S8,TRUE,FALSE
100574,무이자 삼성 유로피안 냉장고RS82M6000S8,TRUE,TRUE
100574,일시불 삼성 5도어 냉장고 H9000 RH81M8011S9,TRUE,TRUE
100574,무이자 삼성 5도어 냉장고 H9000 RH81M8011S9,TRUE,TRUE
100574,일시불 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+선풍기),TRUE,TRUE
