month,day,요일,hour,minute,노출(분),repeat,상품군,마더코드,상품코드,items,상품명,pay_type,판매단가,취급액/total,취급액
6,5,2,20,20,20,3,주방,100770,202255,2, 에지리 스텐큐브 프라이팬,1,171000,0.292812533,13831000
6,5,2,20,40,20,3,주방,100770,202250,2, 에지리 스텐큐브 프라이팬,2,179000,0.50552575,29870000
6,5,2,20,40,20,3,주방,100770,202255,2, 에지리 스텐큐브 프라이팬,1,171000,0.54463851,25726000
6,5,2,21,0,20,3,가전,100149,200539,4, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,2209000,0.003090808,1
6,5,2,21,0,20,3,가전,100149,200471,4, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,2,2299000,0.000747887,1
6,5,2,21,0,20,3,가전,100149,200542,4, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,1899000,0.497315869,4632000
6,5,2,21,0,20,3,가전,100149,200474,4, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,2,1989000,0.333881241,4875000
6,5,2,21,20,20,3,가전,100149,200539,4, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,2209000,0.332818199,5384000
6,5,2,21,20,20,3,가전,100149,200471,4, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,2,2299000,0.582858425,38967000
6,5,2,21,20,20,3,가전,100149,200542,4, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,1899000,0.005368263,1
6,5,2,21,20,20,3,가전,100149,200474,4, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,2,1989000,0.003424423,1
6,5,2,21,40,20,3,가전,100149,200539,4, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,2209000,0.664090993,10743000
6,5,2,21,40,20,3,가전,100149,200471,4, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,2,2299000,0.416393688,27838000
6,5,2,21,40,20,3,가전,100149,200542,4, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,1899000,0.497315869,4632000
6,5,2,21,40,20,3,가전,100149,200474,4, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,2,1989000,0.662694336,9676000
6,5,2,22,0,20,3,가구,100203,200703,6,([보루네오] 피올레 천연소가죽 소파 3인용,1,699000,0.145772595,1400000
6,5,2,22,0,20,3,가구,100203,200686,6,([보루네오] 피올레 천연소가죽 소파 3인용,2,749000,0.008411844,1
6,5,2,22,0,20,3,가구,100203,200707,6,([보루네오] 피올레 천연소가죽 소파 4인용,1,899000,0.044546928,1787000
6,5,2,22,0,20,3,가구,100203,200690,6,([보루네오] 피올레 천연소가죽 소파 4인용,2,949000,0.063862242,1884000
6,5,2,22,0,20,3,가구,100203,200711,6,([보루네오] 피올레 천연소가죽 소파 6인용,1,1199000,0.010449321,1
6,5,2,22,0,20,3,가구,100203,200694,6,([보루네오] 피올레 천연소가죽 소파 6인용,2,1249000,0.333288246,2464000
6,5,2,22,20,20,3,가구,100203,200703,6,([보루네오] 피올레 천연소가죽 소파 3인용,1,699000,0.427217826,4103000
6,5,2,22,20,20,3,가구,100203,200686,6,([보루네오] 피올레 천연소가죽 소파 3인용,2,749000,0.252187079,1499000
6,5,2,22,20,20,3,가구,100203,200707,6,([보루네오] 피올레 천연소가죽 소파 4인용,1,899000,0.477651751,19161000
6,5,2,22,20,20,3,가구,100203,200690,6,([보루네오] 피올레 천연소가죽 소파 4인용,2,949000,0.250432189,7388000
6,5,2,22,20,20,3,가구,100203,200711,6,([보루네오] 피올레 천연소가죽 소파 6인용,1,1199000,0.010449321,1
6,5,2,22,20,20,3,가구,100203,200694,6,([보루네오] 피올레 천연소가죽 소파 6인용,2,1249000,0.006763154,1
6,5,2,22,40,20,3,가구,100203,200703,6,([보루네오] 피올레 천연소가죽 소파 3인용,1,699000,0.427009579,4101000
6,5,2,22,40,20,3,가구,100203,200686,6,([보루네오] 피올레 천연소가죽 소파 3인용,2,749000,0.739401077,4395000
6,5,2,22,40,20,3,가구,100203,200707,6,([보루네오] 피올레 천연소가죽 소파 4인용,1,899000,0.477801321,19167000
6,5,2,22,40,20,3,가구,100203,200690,6,([보루네오] 피올레 천연소가죽 소파 4인용,2,949000,0.685705569,20229000
6,5,2,22,40,20,3,가구,100203,200711,6,([보루네오] 피올레 천연소가죽 소파 6인용,1,1199000,0.979101358,4685000
6,5,2,22,40,20,3,가구,100203,200694,6,([보루네오] 피올레 천연소가죽 소파 6인용,2,1249000,0.6599486,4879000
6,5,2,24,0,20,3,잡화,100040,200098,5,프라다 테스토 레터링 버킷백,0,1150000,0.401588992,14709000
6,5,2,24,0,20,3,잡화,100040,200089,5,프라다 비텔로 피닉스 토트백,0,1580000,0.664235735,13480000
6,5,2,24,0,20,3,잡화,100040,200112,5,프라다 투웨이백,0,1090000,0.325624955,4520000
6,5,2,24,0,20,3,잡화,100040,200104,5,프라다 테스토 크로스백,0,790000,0.167970383,8439000
6,5,2,24,0,20,3,잡화,100040,200095,5,프라다 자카드 토트백,0,1190000,0.084552312,2578000
6,5,2,24,20,20,3,잡화,100040,200098,5,프라다 테스토 레터링 버킷백,0,1150000,0.134873181,4940000
6,5,2,24,20,20,3,잡화,100040,200089,5,프라다 비텔로 피닉스 토트백,0,1580000,0.002463782,1
6,5,2,24,20,20,3,잡화,100040,200112,5,프라다 투웨이백,0,1090000,0.503998271,6996000
6,5,2,24,20,20,3,잡화,100040,200104,5,프라다 테스토 크로스백,0,790000,0.368245059,18501000
6,5,2,24,20,20,3,잡화,100040,200095,5,프라다 자카드 토트백,0,1190000,0.333322401,10163000
6,5,2,24,40,20,3,잡화,100040,200098,5,프라다 테스토 레터링 버킷백,0,1150000,0.463537827,16978000
6,5,2,24,40,20,3,잡화,100040,200089,5,프라다 비텔로 피닉스 토트백,0,1580000,0.333300483,6764000
6,5,2,24,40,20,3,잡화,100040,200112,5,프라다 투웨이백,0,1090000,0.170376774,2365000
6,5,2,24,40,20,3,잡화,100040,200104,5,프라다 테스토 크로스백,0,790000,0.463784558,23301000
6,5,2,24,40,20,3,잡화,100040,200095,5,프라다 자카드 토트백,0,1190000,0.582125287,17749000
6,5,2,25,0,20,3,생활용품,100182,200615,4, 선일금고 이볼브 시리즈 EV-040,1,450000,0.057012584,1563000
6,5,2,25,0,20,3,생활용품,100182,200613,4, 선일금고 이볼브 시리즈 EV-040,2,490000,0.009733307,1
6,5,2,25,0,20,3,생활용품,100182,200614,4, 선일금고 이볼브 시리즈 EV-020,1,400000,0.017655367,1
6,5,2,25,0,20,3,생활용품,100182,200612,4, 선일금고 이볼브 시리즈 EV-020,2,440000,0.016087516,1
6,5,2,25,20,20,3,생활용품,100182,200615,4, 선일금고 이볼브 시리즈 EV-040,1,450000,0.443370418,12155000
6,5,2,25,20,20,3,생활용품,100182,200613,4, 선일금고 이볼브 시리즈 EV-040,2,490000,0.659139576,3386000
6,5,2,25,20,20,3,생활용품,100182,200614,4, 선일금고 이볼브 시리즈 EV-020,1,400000,0.491172316,1391000
6,5,2,25,20,20,3,생활용품,100182,200612,4, 선일금고 이볼브 시리즈 EV-020,2,440000,0.491956242,1529000
6,5,2,25,40,13,3,생활용품,100182,200615,4, 선일금고 이볼브 시리즈 EV-040,1,450000,0.499616998,13697000
6,5,2,25,40,13,3,생활용품,100182,200613,4, 선일금고 이볼브 시리즈 EV-040,2,490000,0.331127117,1701000
6,5,2,25,40,13,3,생활용품,100182,200614,4, 선일금고 이볼브 시리즈 EV-020,1,400000,0.491172316,1391000
6,5,2,25,40,13,3,생활용품,100182,200612,4, 선일금고 이볼브 시리즈 EV-020,2,440000,0.491956242,1529000
6,6,3,6,0,20,3,건강기능,100220,200770,1,뉴질랜드 초록입홍합 환 100%,0,99000,0.090969812,6265000
6,6,3,6,20,20,3,건강기능,100220,200770,1,뉴질랜드 초록입홍합 환 100%,0,99000,0.286863465,19756000
6,6,3,6,40,20,3,건강기능,100220,200770,1,뉴질랜드 초록입홍합 환 100%,0,99000,0.622166722,42848000
6,6,3,7,0,20,3,의류,100714,202086,1,젠트웰 남성 쿨 썸머 티셔츠 4종,0,49000,0.230696584,14168000
6,6,3,7,20,20,3,의류,100714,202086,1,젠트웰 남성 쿨 썸머 티셔츠 4종,0,49000,0.338929234,20815000
6,6,3,7,40,20,3,의류,100714,202086,1,젠트웰 남성 쿨 썸머 티셔츠 4종,0,49000,0.430374182,26431000
6,6,3,8,0,20,3,속옷,100192,200660,1,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,0,59900,0.170128698,19419000
6,6,3,8,20,20,3,속옷,100192,200660,1,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,0,59900,0.328228625,37465000
6,6,3,8,40,20,3,속옷,100192,200660,1,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,0,59900,0.501642676,57259000
6,6,3,9,0,20,3,의류,100251,200839,2,K-SWISS 남성PK티셔츠4종,0,59900,0.180839339,22808000
6,6,3,9,0,20,3,의류,100251,200852,2,K-SWISS 여성PK티셔츠4종,0,59900,0.140913811,5428000
6,6,3,9,20,20,3,의류,100251,200839,2,K-SWISS 남성PK티셔츠4종,0,59900,0.321178532,40508000
6,6,3,9,20,20,3,의류,100251,200852,2,K-SWISS 여성PK티셔츠4종,0,59900,0.360176532,13874000
6,6,3,9,40,20,3,의류,100251,200839,2,K-SWISS 남성PK티셔츠4종,0,59900,0.497982129,62807000
6,6,3,9,40,20,3,의류,100251,200852,2,K-SWISS 여성PK티셔츠4종,0,59900,0.498909657,19218000
6,6,3,10,0,20,3,주방,100097,200269,2, 올리고 가스와이드그릴  프리미엄형,1,119000,0.145625705,18981000
6,6,3,10,0,20,3,주방,100097,200265,2, 올리고 가스와이드그릴레인지 프리미엄형,2,129000,0.198856417,14398000
6,6,3,10,20,20,3,주방,100097,200269,2, 올리고 가스와이드그릴  프리미엄형,1,119000,0.318786874,41551000
6,6,3,10,20,20,3,주방,100097,200265,2, 올리고 가스와이드그릴레인지 프리미엄형,2,129000,0.328061986,23753000
6,6,3,10,40,20,3,주방,100097,200269,2, 올리고 가스와이드그릴  프리미엄형,1,119000,0.535587421,69809000
6,6,3,10,40,20,3,주방,100097,200265,2, 올리고 가스와이드그릴레인지 프리미엄형,2,129000,0.473081598,34253000
6,6,3,11,0,30,2,속옷,100079,200215,1,아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차),0,99900,0.394356017,76929000
6,6,3,11,30,30,2,속옷,100079,200215,1,아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차),0,99900,0.605643983,118146000
6,6,3,12,0,20,3,잡화,100755,202205,1,아가타 썸머 샌들세트,0,59000,0.172020798,22233000
6,6,3,12,20,20,3,잡화,100755,202205,1,아가타 썸머 샌들세트,0,59000,0.370154589,47841000
6,6,3,12,40,20,3,잡화,100755,202205,1,아가타 썸머 샌들세트,0,59000,0.457824614,59172000
6,6,3,13,0,20,3,주방,100448,201378,4,(쿠) 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),1,168000,0.125004176,7484000
6,6,3,13,0,20,3,주방,100448,201376,4,(쿠) 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),2,178000,0.16584686,6069000
6,6,3,13,0,20,3,주방,100448,201379,4,(쿠) 쿠첸 압력밥솥 6인용 (A1),1,148000,0.237077856,7701000
6,6,3,13,0,20,3,주방,100448,201377,4,(쿠) 쿠첸 압력밥솥 6인용 (A1),2,158000,0.062592702,633000
6,6,3,13,20,20,3,주방,100448,201378,4,(쿠) 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),1,168000,0.363905128,21787000
6,6,3,13,20,20,3,주방,100448,201376,4,(쿠) 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),2,178000,0.327512707,11985000
6,6,3,13,20,20,3,주방,100448,201379,4,(쿠) 쿠첸 압력밥솥 6인용 (A1),1,148000,0.356278669,11573000
6,6,3,13,20,20,3,주방,100448,201377,4,(쿠) 쿠첸 압력밥솥 6인용 (A1),2,158000,0.354395333,3584000
6,6,3,13,40,20,3,주방,100448,201378,4,(쿠) 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),1,168000,0.511090697,30599000
6,6,3,13,40,20,3,주방,100448,201376,4,(쿠) 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),2,178000,0.506640433,18540000
6,6,3,13,40,20,3,주방,100448,201379,4,(쿠) 쿠첸 압력밥솥 6인용 (A1),1,148000,0.406643475,13209000
6,6,3,13,40,20,3,주방,100448,201377,4,(쿠) 쿠첸 압력밥솥 6인용 (A1),2,158000,0.583011965,5896000
6,6,3,14,0,20,3,의류,100130,200342,2,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),0,79900,0.193340172,15456000
6,6,3,14,0,20,3,의류,100130,200353,2,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),0,69900,0.141833213,7480000
6,6,3,14,20,20,3,의류,100130,200342,2,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),0,79900,0.331252658,26481000
6,6,3,14,20,20,3,의류,100130,200353,2,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),0,69900,0.360897266,19033000
6,6,3,14,40,20,3,의류,100130,200342,2,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),0,79900,0.47540717,38005000
6,6,3,14,40,20,3,의류,100130,200353,2,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),0,69900,0.497269521,26225000
6,6,3,15,0,20,3,의류,100810,202379,1,CERINI by PAT 남성 썸머 쿨 카라 티셔츠 5종,0,54900,0.181325206,26416000
6,6,3,15,20,20,3,의류,100810,202379,1,CERINI by PAT 남성 썸머 쿨 카라 티셔츠 5종,0,54900,0.315932538,46026000
6,6,3,15,40,20,3,의류,100810,202379,1,CERINI by PAT 남성 썸머 쿨 카라 티셔츠 5종,0,54900,0.502742255,73241000
6,6,3,16,0,20,3,주방,100088,200236,1,에코라믹 통주물 스톤 냄비세트,0,60900,0.175382477,23466000
6,6,3,16,20,20,3,주방,100088,200236,1,에코라믹 통주물 스톤 냄비세트,0,60900,0.330226683,44184000
6,6,3,16,40,20,3,주방,100088,200236,1,에코라믹 통주물 스톤 냄비세트,0,60900,0.49439084,66149000
6,6,3,17,0,20,3,농수축,100010,200014,1,AAB의 소곱창전골 800g x 8팩,0,55900,0.274242003,63170000
6,6,3,17,20,20,3,농수축,100010,200014,1,AAB의 소곱창전골 800g x 8팩,0,55900,0.373919008,86130000
6,6,3,17,40,20,3,농수축,100010,200014,1,AAB의 소곱창전골 800g x 8팩,0,55900,0.351838989,81044000
6,6,3,18,0,20,3,농수축,100322,201479,1,국내산 손질갑오징어 8팩,0,49900,0.216488258,49468000
6,6,3,18,20,20,3,농수축,100322,201479,1,국내산 손질갑오징어 8팩,0,49900,0.343541851,78500000
6,6,3,18,40,20,3,농수축,100322,201479,1,국내산 손질갑오징어 8팩,0,49900,0.439969891,100534000
6,6,3,19,0,30,2,주방,100683,202032,2, 매직쉐프 10리터 듀얼쿡 에어프라이어,2,164000,0.225930157,16614000
6,6,3,19,0,30,2,주방,100683,202035,2, 매직쉐프 10리터 듀얼쿡 에어프라이어,1,154000,0.168531838,19472000
6,6,3,19,30,30,2,주방,100683,202032,2, 매직쉐프 10리터 듀얼쿡 에어프라이어,2,164000,0.774069843,56922000
6,6,3,19,30,30,2,주방,100683,202035,2, 매직쉐프 10리터 듀얼쿡 에어프라이어,1,154000,0.831468162,96067000
6,6,3,20,0,20,3,속옷,100607,201857,1,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),0,139000,0.133163437,31195000
6,6,3,20,20,20,3,속옷,100607,201857,1,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),0,139000,0.366928341,85957000
6,6,3,20,40,20,3,속옷,100607,201857,1,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),0,139000,0.499908222,117109000
6,6,3,21,0,20,3,가전,100155,200555,2, LG전자 매직스페이스 냉장고,1,1409000,0.182103129,22542000
6,6,3,21,0,20,3,가전,100155,200488,2, LG전자 매직스페이스 냉장고,2,1549000,0.296427387,33081000
6,6,3,21,20,20,3,가전,100155,200555,2, LG전자 매직스페이스 냉장고,1,1409000,0.333112524,41235000
6,6,3,21,20,20,3,가전,100155,200488,2, LG전자 매직스페이스 냉장고,2,1549000,0.333094383,37173000
6,6,3,21,40,20,3,가전,100155,200555,2, LG전자 매직스페이스 냉장고,1,1409000,0.484784347,60010000
6,6,3,21,40,20,3,가전,100155,200488,2, LG전자 매직스페이스 냉장고,2,1549000,0.37047823,41345000
6,6,3,22,0,15,4,가전,100067,200172,4, 캐리어 벽걸이에어컨 6형 ARC06NQT,1,509000,0.143204095,9847000
6,6,3,22,0,15,4,가전,100067,200164,4, 캐리어 벽걸이에어컨 6형 ARC06NQT,2,539000,0.114897699,7306000
6,6,3,22,0,15,4,가전,100067,200176,4, 캐리어 벽걸이에어컨 7형 ARC07VBC,1,709000,0.167209424,4159000
6,6,3,22,0,15,4,가전,100067,200168,4, 캐리어 벽걸이에어컨 7형 ARC07VBC,2,749000,0.074853266,2946000
6,6,3,22,15,15,4,가전,100067,200172,4, 캐리어 벽걸이에어컨 6형 ARC06NQT,1,509000,0.285128414,19606000
6,6,3,22,15,15,4,가전,100067,200164,4, 캐리어 벽걸이에어컨 6형 ARC06NQT,2,539000,0.294824414,18747000
6,6,3,22,15,15,4,가전,100067,200176,4, 캐리어 벽걸이에어컨 7형 ARC07VBC,1,709000,0.27732883,6898000
6,6,3,22,15,15,4,가전,100067,200168,4, 캐리어 벽걸이에어컨 7형 ARC07VBC,2,749000,0.295627207,11635000
6,6,3,22,30,15,4,가전,100067,200172,4, 캐리어 벽걸이에어컨 6형 ARC06NQT,1,509000,0.214595271,14756000
6,6,3,22,30,15,4,가전,100067,200164,4, 캐리어 벽걸이에어컨 6형 ARC06NQT,2,539000,0.213329769,13565000
6,6,3,22,30,15,4,가전,100067,200176,4, 캐리어 벽걸이에어컨 7형 ARC07VBC,1,709000,0.27732883,6898000
6,6,3,22,30,15,4,가전,100067,200168,4, 캐리어 벽걸이에어컨 7형 ARC07VBC,2,749000,0.333409559,13122000
6,6,3,22,45,15,4,가전,100067,200172,4, 캐리어 벽걸이에어컨 6형 ARC06NQT,1,509000,0.35707222,24553000
6,6,3,22,45,15,4,가전,100067,200164,4, 캐리어 벽걸이에어컨 6형 ARC06NQT,2,539000,0.376948118,23969000
6,6,3,22,45,15,4,가전,100067,200176,4, 캐리어 벽걸이에어컨 7형 ARC07VBC,1,709000,0.278132915,6918000
6,6,3,22,45,15,4,가전,100067,200168,4, 캐리어 벽걸이에어컨 7형 ARC07VBC,2,749000,0.296109968,11654000
6,6,3,23,0,20,3,가구,100205,200733,3,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,0.154618624,6205000
6,6,3,23,0,20,3,가구,100205,200732,3,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,598000,0.238591732,8444000
6,6,3,23,0,20,3,가구,100205,200731,3,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,0.137202181,5511000
6,6,3,23,20,20,3,가구,100205,200733,3,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,0.307717226,12349000
6,6,3,23,20,20,3,가구,100205,200732,3,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,598000,0.333361589,11798000
6,6,3,23,20,20,3,가구,100205,200731,3,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,0.408917768,16425000
6,6,3,23,40,20,3,가구,100205,200733,3,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,0.53766415,21577000
6,6,3,23,40,20,3,가구,100205,200732,3,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,598000,0.428046679,15149000
6,6,3,23,40,20,3,가구,100205,200731,3,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,0.453880051,18231000
6,6,3,24,0,20,3,속옷,100664,202001,1,크로커다일 감탄 레이스 브라렛 패키지,0,69900,0.252814904,20410000
6,6,3,24,20,20,3,속옷,100664,202001,1,크로커다일 감탄 레이스 브라렛 패키지,0,69900,0.328448799,26516000
6,6,3,24,40,20,3,속옷,100664,202001,1,크로커다일 감탄 레이스 브라렛 패키지,0,69900,0.418736297,33805000
6,6,3,25,0,20,3,의류,100416,201317,1,코몽트 남성 이너티셔츠 7종,0,39900,0.420644381,24349000
6,6,3,25,20,20,3,의류,100416,201317,1,코몽트 남성 이너티셔츠 7종,0,39900,0.346238231,20042000
6,6,3,25,40,13,3,의류,100416,201317,1,코몽트 남성 이너티셔츠 7종,0,39900,0.233117388,13494000
6,7,4,6,0,20,3,의류,100343,201064,1,코펜하겐럭스 세미와이드팬츠,0,49900,0.191669489,11320000
6,7,4,6,20,20,3,의류,100343,201064,1,코펜하겐럭스 세미와이드팬츠,0,49900,0.349644429,20650000
6,7,4,6,40,20,3,의류,100343,201064,1,코펜하겐럭스 세미와이드팬츠,0,49900,0.458686082,27090000
6,7,4,7,0,20,3,의류,100354,201132,1,마르엘라로사티 썸머 레이스 블라우스 3종,0,59900,0.215582851,20395000
6,7,4,7,20,20,3,의류,100354,201132,1,마르엘라로사티 썸머 레이스 블라우스 3종,0,59900,0.296657647,28065000
6,7,4,7,40,20,3,의류,100354,201132,1,마르엘라로사티 썸머 레이스 블라우스 3종,0,59900,0.487759503,46144000
6,7,4,8,0,30,2,주방,100478,201452,1,파뷔에 항균도마 1+1+칼세트,0,49800,0.338582307,36015000
6,7,4,8,30,30,2,주방,100478,201452,1,파뷔에 항균도마 1+1+칼세트,0,49800,0.661417693,70355000
6,7,4,9,0,20,3,잡화,100731,202130,2,월드컵 남성 러닝화+슬리퍼,0,29800,0.220196913,18205000
6,7,4,9,0,20,3,잡화,100731,202139,2,월드컵 여성 러닝화+슬리퍼,0,29800,0.232576921,14687000
6,7,4,9,20,20,3,잡화,100731,202130,2,월드컵 남성 러닝화+슬리퍼,0,29800,0.348069573,28777000
6,7,4,9,20,20,3,잡화,100731,202139,2,월드컵 여성 러닝화+슬리퍼,0,29800,0.335571426,21191000
6,7,4,9,40,20,3,잡화,100731,202130,2,월드컵 남성 러닝화+슬리퍼,0,29800,0.431733514,35694000
6,7,4,9,40,20,3,잡화,100731,202139,2,월드컵 여성 러닝화+슬리퍼,0,29800,0.431851652,27271000
6,7,4,10,0,20,3,잡화,100188,200624,4,코치 노리타 리스틀릿,0,138000,0.117337345,4368000
6,7,4,10,0,20,3,잡화,100188,200640,4,코치 아웃라인 파일백,0,138000,0.103997338,2188000
6,7,4,10,0,20,3,잡화,100188,200634,4,코치 시그니처 숄더백,0,148000,0.098014577,2730000
6,7,4,10,0,20,3,잡화,100188,200636,4,코치 시그니처 켈시 사첼,0,238000,0.117023058,6288000
6,7,4,10,20,20,3,잡화,100188,200624,4,코치 노리타 리스틀릿,0,138000,0.339950572,12655000
6,7,4,10,20,20,3,잡화,100188,200640,4,코치 아웃라인 파일백,0,138000,0.448072627,9427000
6,7,4,10,20,20,3,잡화,100188,200634,4,코치 시그니처 숄더백,0,148000,0.41991886,11696000
6,7,4,10,20,20,3,잡화,100188,200636,4,코치 시그니처 켈시 사첼,0,238000,0.347886773,18693000
6,7,4,10,40,20,3,잡화,100188,200624,4,코치 노리타 리스틀릿,0,138000,0.542712083,20203000
6,7,4,10,40,20,3,잡화,100188,200640,4,코치 아웃라인 파일백,0,138000,0.447930035,9424000
6,7,4,10,40,20,3,잡화,100188,200634,4,코치 시그니처 숄더백,0,148000,0.482066564,13427000
6,7,4,10,40,20,3,잡화,100188,200636,4,코치 시그니처 켈시 사첼,0,238000,0.535090168,28752000
6,7,4,11,0,20,3,주방,100770,202250,2, 에지리 스텐큐브 프라이팬,2,179000,0.13958936,11918000
6,7,4,11,0,20,3,주방,100770,202255,2, 에지리 스텐큐브 프라이팬,1,171000,0.152096751,8313000
6,7,4,11,20,20,3,주방,100770,202250,2, 에지리 스텐큐브 프라이팬,2,179000,0.427318193,36484000
6,7,4,11,20,20,3,주방,100770,202255,2, 에지리 스텐큐브 프라이팬,1,171000,0.399736534,21848000
6,7,4,11,40,20,3,주방,100770,202250,2, 에지리 스텐큐브 프라이팬,2,179000,0.433092447,36977000
6,7,4,11,40,20,3,주방,100770,202255,2, 에지리 스텐큐브 프라이팬,1,171000,0.448166715,24495000
6,7,4,12,0,20,3,잡화,100677,202023,1,2019 S/S 로베르타 디 까메리노 선글라스,0,69800,0.268452022,23176000
6,7,4,12,20,20,3,잡화,100677,202023,1,2019 S/S 로베르타 디 까메리노 선글라스,0,69800,0.29109716,25131000
6,7,4,12,40,20,3,잡화,100677,202023,1,2019 S/S 로베르타 디 까메리노 선글라스,0,69800,0.440450818,38025000
6,7,4,13,0,20,3,속옷,100192,200660,1,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,0,59900,0.21277051,14915000
6,7,4,13,20,20,3,속옷,100192,200660,1,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,0,59900,0.334526883,23450000
6,7,4,13,40,20,3,속옷,100192,200660,1,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,0,59900,0.452702606,31734000
6,7,4,14,0,20,3,침구,100139,200374,3,보몽드 샐비어 시어서커 리플 침구세트 SS,0,49900,0.147976746,3869000
6,7,4,14,0,20,3,침구,100139,200373,3,보몽드 샐비어 시어서커 리플 침구세트 Q,0,59900,0.181829102,9082000
6,7,4,14,0,20,3,침구,100139,200372,3,보몽드 샐비어 시어서커 리플 침구세트 K,0,69900,0.164669677,9043000
6,7,4,14,20,20,3,침구,100139,200374,3,보몽드 샐비어 시어서커 리플 침구세트 SS,0,49900,0.430505622,11256000
6,7,4,14,20,20,3,침구,100139,200373,3,보몽드 샐비어 시어서커 리플 침구세트 Q,0,59900,0.358652999,17914000
6,7,4,14,20,20,3,침구,100139,200372,3,보몽드 샐비어 시어서커 리플 침구세트 K,0,69900,0.384696628,21126000
6,7,4,14,40,20,3,침구,100139,200374,3,보몽드 샐비어 시어서커 리플 침구세트 SS,0,49900,0.421517632,11021000
6,7,4,14,40,20,3,침구,100139,200373,3,보몽드 샐비어 시어서커 리플 침구세트 Q,0,59900,0.459517899,22952000
6,7,4,14,40,20,3,침구,100139,200372,3,보몽드 샐비어 시어서커 리플 침구세트 K,0,69900,0.450633695,24747000
6,7,4,15,0,30,2,속옷,100305,200990,1,오모떼 프런트후크 프레쉬 데오브라 시즌4,0,139000,0.318916461,42089000
6,7,4,15,30,30,2,속옷,100305,200990,1,오모떼 프런트후크 프레쉬 데오브라 시즌4,0,139000,0.681083539,89886000
6,7,4,16,0,20,3,건강기능,100532,201608,1,""" 100%리얼 착즙 석류 "", 총 4박스",0,77000,0.252941441,28098000
6,7,4,16,20,20,3,건강기능,100532,201608,1,""" 100%리얼 착즙 석류 "", 총 4박스",0,77000,0.299599406,33281000
6,7,4,16,40,20,3,건강기능,100532,201608,1,""" 100%리얼 착즙 석류 "", 총 4박스",0,77000,0.447459153,49706000
6,7,4,17,0,20,3,농수축,100644,201964,1,사용불가미리구운 자연산 바다장어 9팩,0,49900,0.273423277,33642000
6,7,4,17,20,20,3,농수축,100644,201964,1,사용불가미리구운 자연산 바다장어 9팩,0,49900,0.353868661,43540000
6,7,4,17,40,20,3,농수축,100644,201964,1,사용불가미리구운 자연산 바다장어 9팩,0,49900,0.372708062,45858000
6,7,4,19,0,20,3,의류,100715,202090,1,젠트웰 스트레치 통풍 메쉬 자켓 1종,0,49000,0.151830025,12727000
