방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가, 취급액 
2019-08-22 14:40,20,100845,202501,알비에로 마르티니 1A클라쎄 지오맵 호보백,잡화,"149,000","9,296,000"
2019-08-22 14:40,20,100845,202504,알비에로 마르티니 1A클라쎄 프리다 숄더백,잡화,"199,000","7,477,000"
2019-08-22 15:00,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,"109,800","18,224,000"
2019-08-22 15:20,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,"109,800","51,563,000"
2019-08-22 15:40,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,"109,800","73,197,000"
2019-08-22 16:00,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","34,456,000"
2019-08-22 16:20,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","43,698,000"
2019-08-22 16:40,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","41,146,000"
2019-08-22 17:00,20,100702,202073,영산포숙성 홍어 9팩,농수축,"38,900","21,950,000"
2019-08-22 17:20,20,100702,202073,영산포숙성 홍어 9팩,농수축,"38,900","32,077,000"
2019-08-22 17:40,20,100702,202073,영산포숙성 홍어 9팩,농수축,"38,900","32,853,000"
2019-08-22 18:00,20,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,"40,900","31,971,000"
2019-08-22 18:20,20,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,"40,900","34,418,000"
2019-08-22 18:40,20,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,"40,900","39,465,000"
2019-08-22 19:00,20,100838,202481,쿠쿠 블랙스톤 전기밥솥 10인용(세일),주방,"258,000","13,320,000"
2019-08-22 19:00,20,100838,202482,쿠쿠 블랙스톤 전기밥솥 6인용(세일),주방,"228,000","8,599,000"
2019-08-22 19:20,20,100838,202481,쿠쿠 블랙스톤 전기밥솥 10인용(세일),주방,"258,000","25,824,000"
2019-08-22 19:20,20,100838,202482,쿠쿠 블랙스톤 전기밥솥 6인용(세일),주방,"228,000","21,110,000"
2019-08-22 19:40,20,100838,202481,쿠쿠 블랙스톤 전기밥솥 10인용(세일),주방,"258,000","39,296,000"
2019-08-22 19:40,20,100838,202482,쿠쿠 블랙스톤 전기밥솥 6인용(세일),주방,"228,000","15,232,000"
2019-08-22 20:00,30,100763,202220,일시불 2019년 타이거 충전식 무선 예초기,생활용품,"122,000","4,150,000"
2019-08-22 20:00,30,100763,202218,무이자  2019년 타이거 충전식 무선 예초기,생활용품,"128,000","3,396,000"
2019-08-22 20:00,30,100763,202221,일시불 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,"159,000","21,459,000"
2019-08-22 20:00,30,100763,202219,무이자 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,"167,000","14,441,000"
2019-08-22 20:30,30,100763,202220,일시불 2019년 타이거 충전식 무선 예초기,생활용품,"122,000","8,693,000"
2019-08-22 20:30,30,100763,202218,무이자  2019년 타이거 충전식 무선 예초기,생활용품,"128,000","4,844,000"
2019-08-22 20:30,30,100763,202221,일시불 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,"159,000","39,550,000"
2019-08-22 20:30,30,100763,202219,무이자 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,"167,000","25,632,000"
2019-08-22 21:00,20,100148,200503,일시불 LG 울트라HD TV 55UK6800HNC,가전,"1,200,000","2,837,000"
2019-08-22 21:00,20,100148,200436,무이자 LG 울트라HD TV 55UK6800HNC,가전,"1,330,000","50,000"
2019-08-22 21:00,20,100148,200512,일시불 LG 울트라HD TV 65UK6800HNC,가전,"1,690,000","3,984,000"
2019-08-22 21:00,20,100148,200445,무이자 LG 울트라HD TV 65UK6800HNC,가전,"1,920,000","50,000"
2019-08-22 21:00,20,100148,200521,일시불 LG 울트라HD TV 70UK7400KNA,가전,"2,400,000","50,000"
2019-08-22 21:00,20,100148,200454,무이자 LG 울트라HD TV 70UK7400KNA,가전,"2,690,000","50,000"
2019-08-22 21:00,20,100148,200526,일시불 LG 울트라HD TV 75UK7400KNA,가전,"2,900,000","6,841,000"
2019-08-22 21:00,20,100148,200458,무이자 LG 울트라HD TV 75UK7400KNA,가전,"3,190,000","50,000"
2019-08-22 21:20,20,100148,200503,일시불 LG 울트라HD TV 55UK6800HNC,가전,"1,200,000","8,434,000"
2019-08-22 21:20,20,100148,200436,무이자 LG 울트라HD TV 55UK6800HNC,가전,"1,330,000","6,279,000"
2019-08-22 21:20,20,100148,200512,일시불 LG 울트라HD TV 65UK6800HNC,가전,"1,690,000","15,810,000"
2019-08-22 21:20,20,100148,200445,무이자 LG 울트라HD TV 65UK6800HNC,가전,"1,920,000","9,019,000"
2019-08-22 21:20,20,100148,200521,일시불 LG 울트라HD TV 70UK7400KNA,가전,"2,400,000","50,000"
2019-08-22 21:20,20,100148,200454,무이자 LG 울트라HD TV 70UK7400KNA,가전,"2,690,000","6,326,000"
2019-08-22 21:20,20,100148,200526,일시불 LG 울트라HD TV 75UK7400KNA,가전,"2,900,000","6,818,000"
2019-08-22 21:20,20,100148,200458,무이자 LG 울트라HD TV 75UK7400KNA,가전,"3,190,000","50,000"
2019-08-22 21:40,20,100148,200503,일시불 LG 울트라HD TV 55UK6800HNC,가전,"1,200,000","22,391,000"
2019-08-22 21:40,20,100148,200436,무이자 LG 울트라HD TV 55UK6800HNC,가전,"1,330,000","3,141,000"
2019-08-22 21:40,20,100148,200512,일시불 LG 울트라HD TV 65UK6800HNC,가전,"1,690,000","23,656,000"
2019-08-22 21:40,20,100148,200445,무이자 LG 울트라HD TV 65UK6800HNC,가전,"1,920,000","22,461,000"
2019-08-22 21:40,20,100148,200521,일시불 LG 울트라HD TV 70UK7400KNA,가전,"2,400,000","50,000"
2019-08-22 21:40,20,100148,200454,무이자 LG 울트라HD TV 70UK7400KNA,가전,"2,690,000","6,349,000"
2019-08-22 21:40,20,100148,200526,일시불 LG 울트라HD TV 75UK7400KNA,가전,"2,900,000","13,586,000"
2019-08-22 21:40,20,100148,200458,무이자 LG 울트라HD TV 75UK7400KNA,가전,"3,190,000","50,000"
2019-08-22 22:00,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,"1,359,000","11,182,000"
2019-08-22 22:00,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,"1,499,000","41,062,000"
2019-08-22 22:20,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,"1,359,000","18,603,000"
2019-08-22 22:20,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,"1,499,000","24,652,000"
2019-08-22 22:40,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,"1,359,000","59,447,000"
2019-08-22 22:40,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,"1,499,000","41,117,000"
2019-08-22 23:00,20,100156,200550,일시불 LG전자 로보킹 터보 R46RIM,가전,"434,000","9,047,000"
2019-08-22 23:00,20,100156,200483,무이자 LG전자 로보킹 터보 R46RIM,가전,"443,000","13,825,000"
2019-08-22 23:20,20,100156,200550,일시불 LG전자 로보킹 터보 R46RIM,가전,"434,000","7,548,000"
2019-08-22 23:20,20,100156,200483,무이자 LG전자 로보킹 터보 R46RIM,가전,"443,000","12,298,000"
2019-08-22 23:40,20,100156,200550,일시불 LG전자 로보킹 터보 R46RIM,가전,"434,000","7,470,000"
2019-08-22 23:40,20,100156,200483,무이자 LG전자 로보킹 터보 R46RIM,가전,"443,000","13,825,000"
2019-08-23 0:00,20,100044,200122,프리바이오틱스 3300 12박스(12개월분),건강기능,"99,000","14,443,000"
2019-08-23 0:20,20,100044,200122,프리바이오틱스 3300 12박스(12개월분),건강기능,"99,000","26,284,000"
2019-08-23 0:40,20,100044,200122,프리바이오틱스 3300 12박스(12개월분),건강기능,"99,000","24,581,000"
2019-08-23 1:00,20,100444,201369,쿠미투니카 코르셋 하이웨스트 팬티세트,속옷,"59,900","13,258,000"
2019-08-23 1:20,20,100444,201369,쿠미투니카 코르셋 하이웨스트 팬티세트,속옷,"59,900","20,640,000"
2019-08-23 1:40,15,100444,201369,쿠미투니카 코르셋 하이웨스트 팬티세트,속옷,"59,900","19,514,000"
2019-08-23 6:00,10,100094,200256,[페플럼제이] 19Fall' 시그니처 밴딩팬츠 4종,의류,"69,000","2,935,000"
2019-08-23 6:10,10,100094,200256,[페플럼제이] 19Fall' 시그니처 밴딩팬츠 4종,의류,"69,000","4,342,000"
2019-08-23 6:20,10,100094,200256,[페플럼제이] 19Fall' 시그니처 밴딩팬츠 4종,의류,"69,000","5,786,000"
2019-08-23 6:30,10,100094,200256,[페플럼제이] 19Fall' 시그니처 밴딩팬츠 4종,의류,"69,000","7,212,000"
2019-08-23 6:40,10,100094,200256,[페플럼제이] 19Fall' 시그니처 밴딩팬츠 4종,의류,"69,000","6,537,000"
2019-08-23 6:50,10,100094,200256,[페플럼제이] 19Fall' 시그니처 밴딩팬츠 4종,의류,"69,000","9,215,000"
2019-08-23 7:00,20,100789,202345,노송가구 제이드 비취 교자상(600),생활용품,"40,900","1,797,000"
2019-08-23 7:00,20,100789,202346,노송가구 제이드 비취 교자상(800),생활용품,"59,000","940,000"
2019-08-23 7:00,20,100789,202347,노송가구 제이드 비취 교자상(900),생활용품,"69,000","2,696,000"
2019-08-23 7:00,20,100789,202348,노송가구 제이드 비취 꽃상감 교자상(900),생활용품,"74,000","8,098,000"
2019-08-23 7:20,20,100789,202345,노송가구 제이드 비취 교자상(600),생활용품,"40,900","4,331,000"
2019-08-23 7:20,20,100789,202346,노송가구 제이드 비취 교자상(800),생활용품,"59,000","4,152,000"
2019-08-23 7:20,20,100789,202347,노송가구 제이드 비취 교자상(900),생활용품,"69,000","7,289,000"
2019-08-23 7:20,20,100789,202348,노송가구 제이드 비취 꽃상감 교자상(900),생활용품,"74,000","13,285,000"
2019-08-23 7:40,20,100789,202345,노송가구 제이드 비취 교자상(600),생활용품,"40,900","8,222,000"
2019-08-23 7:40,20,100789,202346,노송가구 제이드 비취 교자상(800),생활용품,"59,000","6,939,000"
2019-08-23 7:40,20,100789,202347,노송가구 제이드 비취 교자상(900),생활용품,"69,000","8,823,000"
2019-08-23 7:40,20,100789,202348,노송가구 제이드 비취 꽃상감 교자상(900),생활용품,"74,000","25,013,000"
2019-08-23 8:00,20,100126,200335,퀸메이드 제로 청소기,생활용품,"159,000","11,888,000"
2019-08-23 8:20,20,100126,200335,퀸메이드 제로 청소기,생활용품,"159,000","21,371,000"
2019-08-23 8:40,20,100126,200335,퀸메이드 제로 청소기,생활용품,"159,000","38,760,000"
2019-08-23 9:00,20,100189,200632,코치 베네트 사첼백,잡화,"198,000","3,065,000"
2019-08-23 9:00,20,100189,200638,코치 시그니처 켈시 사첼백,잡화,"238,000","4,397,000"
2019-08-23 9:00,20,100190,200645,코치 플라이트백,잡화,"169,000","2,111,000"
2019-08-23 9:00,20,100190,200641,코치 아이비 메신저 크로스백,잡화,"199,000","1,925,000"
2019-08-23 9:00,20,100190,200642,코치 앤디 백팩,잡화,"229,000","773,000"
2019-08-23 9:20,20,100189,200632,코치 베네트 사첼백,잡화,"198,000","14,438,000"
2019-08-23 9:20,20,100189,200638,코치 시그니처 켈시 사첼백,잡화,"238,000","10,861,000"
2019-08-23 9:20,20,100190,200645,코치 플라이트백,잡화,"169,000","8,954,000"
2019-08-23 9:20,20,100190,200641,코치 아이비 메신저 크로스백,잡화,"199,000","11,230,000"
2019-08-23 9:20,20,100190,200642,코치 앤디 백팩,잡화,"229,000","9,154,000"
2019-08-23 9:40,20,100189,200632,코치 베네트 사첼백,잡화,"198,000","16,276,000"
2019-08-23 9:40,20,100189,200638,코치 시그니처 켈시 사첼백,잡화,"238,000","25,716,000"
2019-08-23 9:40,20,100190,200645,코치 플라이트백,잡화,"169,000","18,440,000"
2019-08-23 9:40,20,100190,200641,코치 아이비 메신저 크로스백,잡화,"199,000","15,530,000"
2019-08-23 9:40,20,100190,200642,코치 앤디 백팩,잡화,"229,000","14,243,000"
2019-08-23 10:00,20,100452,201396,NNF SS트레이닝 세트(8월),의류,"29,000","24,892,000"
2019-08-23 10:20,20,100452,201396,NNF SS트레이닝 세트(8월),의류,"29,000","48,108,000"
2019-08-23 10:40,20,100452,201396,NNF SS트레이닝 세트(8월),의류,"29,000","56,552,000"
2019-08-23 11:00,30,100305,200984,오모떼 쉐이핑 브라팬티 10종(7월),속옷,"59,900","40,951,000"
2019-08-23 11:30,30,100305,200984,오모떼 쉐이핑 브라팬티 10종(7월),속옷,"59,900","73,412,000"
2019-08-23 12:00,20,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,"59,800","21,410,000"
2019-08-23 12:20,20,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,"59,800","29,398,000"
2019-08-23 12:40,20,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,"59,800","38,709,000"
2019-08-23 13:00,20,100199,200671,소들녘 소 갈비탕 10팩,농수축,"50,900","20,901,000"
2019-08-23 13:20,20,100199,200671,소들녘 소 갈비탕 10팩,농수축,"50,900","36,332,000"
2019-08-23 13:40,20,100199,200671,소들녘 소 갈비탕 10팩,농수축,"50,900","38,417,000"
2019-08-23 14:00,30,100033,200049,생쥴랑 18K 베니스 주얼리 컬렉션 11종,잡화,"299,000","56,169,000"
2019-08-23 14:30,30,100033,200049,생쥴랑 18K 베니스 주얼리 컬렉션 11종,잡화,"299,000","84,200,000"
2019-08-23 15:00,20,100832,202444,청정수산 완도활전복 35미,농수축,"59,900","19,065,000"
2019-08-23 15:20,20,100832,202444,청정수산 완도활전복 35미,농수축,"59,900","36,702,000"
2019-08-23 15:40,20,100832,202444,청정수산 완도활전복 35미,농수축,"59,900","44,032,000"
2019-08-23 16:00,20,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,"59,900","30,828,000"
2019-08-23 16:20,20,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,"59,900","36,536,000"
2019-08-23 16:40,20,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,"59,900","38,488,000"
2019-08-23 17:00,20,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,"119,000","16,140,000"
2019-08-23 17:00,20,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,"129,000","5,047,000"
2019-08-23 17:20,20,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,"119,000","30,486,000"
2019-08-23 17:20,20,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,"129,000","13,044,000"
2019-08-23 17:40,20,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,"119,000","33,187,000"
2019-08-23 17:40,20,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,"129,000","18,987,000"
2019-08-23 18:00,20,100253,200864,안동간고등어 20팩,농수축,"30,900","26,548,000"
2019-08-23 18:20,20,100253,200864,안동간고등어 20팩,농수축,"30,900","40,659,000"
2019-08-23 18:40,20,100253,200864,안동간고등어 20팩,농수축,"30,900","39,474,000"
2019-08-23 19:00,20,100170,200584,유귀열의 The 귀한 치마살,농수축,"55,900","7,719,000"
2019-08-23 19:20,20,100170,200584,유귀열의 The 귀한 치마살,농수축,"55,900","13,644,000"
2019-08-23 19:40,20,100170,200584,유귀열의 The 귀한 치마살,농수축,"55,900","16,820,000"
2019-08-23 20:00,20,100225,200777,리복 델타 피트니스 드로즈 12종,속옷,"89,000","13,839,000"
2019-08-23 20:00,20,100225,200780,리복 델타 피트니스 트렁크 8종,속옷,"89,000","1,832,000"
2019-08-23 20:00,20,100225,200784,리복 스피드윅 런닝 6종,속옷,"89,000","50,000"
2019-08-23 20:20,20,100225,200777,리복 델타 피트니스 드로즈 12종,속옷,"89,000","25,671,000"
2019-08-23 20:20,20,100225,200780,리복 델타 피트니스 트렁크 8종,속옷,"89,000","6,377,000"
2019-08-23 20:20,20,100225,200784,리복 스피드윅 런닝 6종,속옷,"89,000","2,149,000"
2019-08-23 20:40,20,100225,200777,리복 델타 피트니스 드로즈 12종,속옷,"89,000","26,352,000"
2019-08-23 20:40,20,100225,200780,리복 델타 피트니스 트렁크 8종,속옷,"89,000","3,926,000"
2019-08-23 20:40,20,100225,200784,리복 스피드윅 런닝 6종,속옷,"89,000","4,309,000"
2019-08-23 21:00,20,100152,200557,일시불 LG전자 코드제로 청소기 A978SA.AKOR,가전,"1,169,000","2,536,000"
2019-08-23 21:00,20,100152,200490,무이자 LG전자 코드제로 청소기 A978SA.AKOR,가전,"1,239,000","2,689,000"
2019-08-23 21:20,20,100152,200557,일시불 LG전자 코드제로 청소기 A978SA.AKOR,가전,"1,169,000","50,000"
2019-08-23 21:20,20,100152,200490,무이자 LG전자 코드제로 청소기 A978SA.AKOR,가전,"1,239,000","10,672,000"
2019-08-23 21:40,20,100152,200557,일시불 LG전자 코드제로 청소기 A978SA.AKOR,가전,"1,169,000","5,023,000"
2019-08-23 21:40,20,100152,200490,무이자 LG전자 코드제로 청소기 A978SA.AKOR,가전,"1,239,000","2,689,000"
2019-08-23 22:00,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,"218,000","6,767,000"
2019-08-23 22:00,20,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,"208,000","8,047,000"
2019-08-23 22:00,20,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,"208,000","852,000"
2019-08-23 22:00,20,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,"198,000","2,330,000"
2019-08-23 22:20,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,"218,000","10,096,000"
2019-08-23 22:20,20,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,"208,000","5,644,000"
2019-08-23 22:20,20,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,"208,000","2,453,000"
2019-08-23 22:20,20,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,"198,000","3,850,000"
2019-08-23 22:40,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,"218,000","37,745,000"
2019-08-23 22:40,20,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,"208,000","19,239,000"
2019-08-23 22:40,20,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,"208,000","6,443,000"
2019-08-23 22:40,20,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,"198,000","8,422,000"
2019-08-23 23:00,20,100324,201114,온라인투어 태항산(190823) 상담예약,무형, - ,
2019-08-23 23:20,20,100324,201114,온라인투어 태항산(190823) 상담예약,무형, - ,
2019-08-23 23:40,20,100324,201114,온라인투어 태항산(190823) 상담예약,무형, - ,
2019-08-24 0:00,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형, - ,
2019-08-24 0:20,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형, - ,
2019-08-24 0:40,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형, - ,
2019-08-24 1:00,20,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,"49,000","15,953,000"
2019-08-24 1:20,20,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,"49,000","20,042,000"
2019-08-24 1:40,15,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,"49,000","17,269,000"
2019-08-24 6:00,20,100452,201396,NNF SS트레이닝 세트(8월),의류,"29,000","15,626,000"
2019-08-24 6:20,20,100452,201396,NNF SS트레이닝 세트(8월),의류,"29,000","25,207,000"
2019-08-24 6:40,20,100452,201396,NNF SS트레이닝 세트(8월),의류,"29,000","48,075,000"
2019-08-24 7:00,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,"75,050","23,349,000"
2019-08-24 7:00,20,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,"79,000","6,618,000"
2019-08-24 7:20,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,"75,050","36,819,000"
2019-08-24 7:20,20,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,"79,000","13,100,000"
2019-08-24 7:40,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,"75,050","62,307,000"
2019-08-24 7:40,20,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,"79,000","16,705,000"
2019-08-24 8:00,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,"1,359,000","14,892,000"
2019-08-24 8:00,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,"1,499,000","16,433,000"
2019-08-24 8:20,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,"1,359,000","18,630,000"
2019-08-24 8:20,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,"1,499,000","16,460,000"
2019-08-24 8:40,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,"1,359,000","40,894,000"
2019-08-24 8:40,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,"1,499,000","36,939,000"
2019-08-24 9:00,20,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,"59,800","24,254,000"
2019-08-24 9:20,20,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,"59,800","44,930,000"
2019-08-24 9:40,20,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,"59,800","74,861,000"
2019-08-24 10:00,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,"55,900","33,125,000"
2019-08-24 10:20,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,"55,900","54,029,000"
2019-08-24 10:40,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,"55,900","67,404,000"
2019-08-24 11:00,20,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,"49,000","34,469,000"
2019-08-24 11:20,20,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,"49,000","61,508,000"
2019-08-24 11:40,20,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,"49,000","76,932,000"
2019-08-24 12:00,20,100631,201941,오렐리안 풍기인견 원피스 2종세트(8월),의류,"49,900","24,816,000"
2019-08-24 12:20,20,100631,201941,오렐리안 풍기인견 원피스 2종세트(8월),의류,"49,900","32,591,000"
2019-08-24 12:40,20,100631,201941,오렐리안 풍기인견 원피스 2종세트(8월),의류,"49,900","48,851,000"
2019-08-24 13:00,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,"75,050","29,660,000"
2019-08-24 13:00,20,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,"79,000","10,993,000"
2019-08-24 13:20,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,"75,050","50,973,000"
2019-08-24 13:20,20,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,"79,000","17,724,000"
2019-08-24 13:40,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,"75,050","79,661,000"
2019-08-24 13:40,20,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,"79,000","22,930,000"
2019-08-24 14:00,20,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,"40,900","36,805,000"
2019-08-24 14:20,20,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,"40,900","55,888,000"
2019-08-24 14:40,20,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,"40,900","74,387,000"
2019-08-24 15:00,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,"109,800","32,448,000"
2019-08-24 15:20,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,"109,800","49,734,000"
2019-08-24 15:40,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,"109,800","73,116,000"
2019-08-24 16:00,20,100523,201590,현대어찬 손질갈치,농수축,"36,900","39,104,000"
2019-08-24 16:20,20,100523,201590,현대어찬 손질갈치,농수축,"36,900","75,929,000"
2019-08-24 16:40,20,100523,201590,현대어찬 손질갈치,농수축,"36,900","97,175,000"
2019-08-24 17:00,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","36,118,000"
2019-08-24 17:20,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","60,943,000"
2019-08-24 17:40,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,"55,900","60,052,000"
2019-08-24 18:20,20,100324,201113,온라인투어 태항산(190817),무형, - ,
2019-08-24 18:40,20,100324,201113,온라인투어 태항산(190817),무형, - ,
2019-08-24 19:00,20,100324,201113,온라인투어 태항산(190817),무형, - ,
2019-08-24 19:20,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형, - ,
2019-08-24 19:40,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형, - ,
2019-08-24 20:00,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형, - ,
2019-08-24 20:20,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,"38,900","15,295,000"
2019-08-24 20:20,20,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,"38,900","7,994,000"
2019-08-24 20:40,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,"38,900","26,840,000"
2019-08-24 20:40,20,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,"38,900","15,466,000"
2019-08-24 21:00,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,"38,900","37,120,000"
2019-08-24 21:00,20,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,"38,900","21,583,000"
2019-08-24 21:20,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,"75,050","22,785,000"
2019-08-24 21:20,20,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,"79,000","8,753,000"
2019-08-24 21:40,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,"75,050","21,706,000"
2019-08-24 21:40,20,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,"79,000","18,457,000"
2019-08-24 22:00,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,"75,050","50,000"
2019-08-24 22:00,20,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,"79,000","45,027,000"
2019-08-24 22:20,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,"1,359,000","14,892,000"
2019-08-24 22:20,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,"1,499,000","50,000"
2019-08-24 22:40,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,"1,359,000","29,735,000"
2019-08-24 22:40,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,"1,499,000","49,308,000"
2019-08-24 23:00,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,"1,359,000","40,894,000"
2019-08-24 23:00,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,"1,499,000","36,911,000"
2019-08-25 0:20,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형, - ,
2019-08-25 0:40,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형, - ,
2019-08-25 1:00,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형, - ,
2019-08-25 1:20,20,100509,201570,안타고 만능 가스그릴,주방,"99,000","5,040,000"
2019-08-25 1:40,16,100509,201570,안타고 만능 가스그릴,주방,"99,000","20,534,000"
